Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1460667531776158.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.6893489134, -36.7934275379, 788.301745274)	(0.484497681387, 0.663871282128, 1.12767252604)	(-220.782772811, 235.335107694, 81.8498400902)	(0.0702943308463, 0.259043142187)	6.29	0		
1460667531784499.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.6133075813, -36.7367166447, 787.176232921)	(0.484630536024, 0.663846508358, 1.12392069499)	(-242.096291948, 216.008590015, 74.0142210504)	(0.0288121994004, 0.330969147692)	6.35	0		
1460667531792861.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.5045058853, -36.9770233263, 792.135275313)	(0.485288316827, 0.663917647936, 1.14045084635)	(-202.847071884, 268.071078671, 95.1221016392)	(0.105202273484, 0.137212211867)	6.16	0		
1460667531801220.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.3262003373, -36.5627124458, 784.73152085)	(0.485263001727, 0.663552623496, 1.11577168783)	(-221.03814924, 215.228537277, 73.6979614848)	(0.0697972961461, 0.333872209613)	6.32	0		
1460667531809491.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.5391280486, -36.7442476055, 788.207530995)	(0.484912067025, 0.663661081361, 1.12735839844)	(-225.486498498, 224.037756667, 77.2695147423)	(0.0611395513852, 0.301087619402)	6.26	0		
1460667531817807.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(20.9912744776, -36.3512443627, 781.464263874)	(0.485975503174, 0.663256962756, 1.10488077799)	(-227.648092138, 133.873431343, 40.7138705265)	(0.0569324792953, 0.636645212718)	5.87	0		
1460667531826177.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531834531.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531842800.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531851131.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531859487.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531867846.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531876203.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531884472.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531892806.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531901153.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531909515.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531917798.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531926118.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531934469.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531942827.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531951186.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531959468.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531967802.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531976150.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667531984501.0	(-35.9081885552, -34.3969216691, 748.054835041)	(0.649896392983, 0.662082332108, 0.993516031901)	(245.071097272, -98.4954044356, -53.4962558959)	(0.976977612441, 1.50143432987)	3.55	1	(-35.8844449613, -34.3969738556, 748.054835565)	(0.649826969709, 0.662082167493, 0.993516031901)	(75.0113920499, -107.638872245, -57.2033246833)	(0.645993367166, 1.53546286656)	3.54	3		
1460667531992858.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667532001119.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667532009458.0	(20.8945565014, -34.5317211851, 748.054825383)	(0.483811547763, 0.661739194414, 0.993516031901)	(302.094987341, -157.596959542, -77.4580103181)	(1.08796221748, 1.72138801467)	3.17	3	(20.2653815538, -34.1652762466, 739.915937162)	(0.485048293775, 0.661747401741, 0.966386515299)	(131.029109529, -160.413793667, -78.6000494308)	(0.755019676, 1.73187120829)	3.13	1		
1460667532017817.0	(20.9119773651, -34.6048929386, 748.054825383)	(0.483761523176, 0.662103869505, 0.993516031901)	(276.51601889, -91.3783210573, -50.6107513807)	(1.03817831625, 1.47494723133)	3.48	3	(21.3116318722, -34.8572541174, 753.645274279)	(0.483018869818, 0.662099501516, 1.01215087891)	(117.039561618, -102.679621793, -55.1926780726)	(0.727792062316, 1.51700640786)	3.51	1		
1460667532026168.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667532034452.0	(23.3600615559, -35.6282013579, 769.133700388)	(0.478313157445, 0.662419611975, 1.06377909342)	(249.55127645, -24.9222530103, -23.6672305283)	(0.98569730722, 1.22762282475)	4.19	3	(23.8873125136, -36.5400237126, 788.757178046)	(0.478360639741, 0.662535097319, 1.12919067383)	(107.746895395, -35.4258604397, -27.9257455761)	(0.709705907736, 1.26671328783)	4.29	1		
1460667532042768.0	(23.3580842161, -35.6360979722, 769.133700388)	(0.478318911023, 0.662457978956, 1.06377909342)	(275.675501369, 14.0744173048, -7.8566713019)	(1.03654243162, 1.08249193411)	4.53	3	(23.886475923, -36.5444028476, 788.715604888)	(0.478359829386, 0.662564745613, 1.12905192057)	(135.420933669, 3.21310462364, -12.2602120666)	(0.763567406907, 1.12291364115)	4.65	1		
1460667532051128.0	(-36.00619983, -35.6733690767, 768.574338059)	(0.648235060682, 0.663804205698, 1.0619144694)	(149.437036791, 161.692022687, 51.9924613007)	(0.790846704537, 0.533114913707)	5.49	0	(23.8878911288, -36.5633062344, 788.921510125)	(0.478371977602, 0.66261019919, 1.12973836263)	(127.17993809, 18.4104857293, -6.09868360494)	(0.747528100604, 1.06635472375)	4.87	0		
1460667532059478.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.1225523553, -35.9017357643, 773.842381783)	(0.476514269004, 0.662700913356, 1.07947469076)	(120.444917798, 43.4159108599, 4.03935515102)	(0.734419847797, 0.973293967771)	4.97	0		
1460667532067841.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.9713162321, -36.5201577678, 788.9215155)	(0.478137454752, 0.662404443046, 1.12973836263)	(130.293732759, 69.7045167989, 14.6976384819)	(0.753588424988, 0.875457697064)	5.11	0		
1460667532076108.0	(-35.8156755627, -36.5642500223, 787.043218712)	(0.646010755912, 0.664047075815, 1.1234773763)	(145.842069768, 224.608450847, 77.5008933208)	(0.783849882772, 0.298963711026)	5.90	0	(23.9278439913, -36.5614525041, 788.553657917)	(0.478231445612, 0.662679458991, 1.12851216634)	(145.800883196, 80.3290262733, 19.0051712773)	(0.783769722063, 0.835917282198)	5.31	0		
1460667532084442.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.7100011115, -37.1449210321, 800.854790833)	(0.479782088807, 0.66281164836, 1.16951599121)	(138.971618909, 118.427429106, 34.4515427122)	(0.770478043809, 0.694129404147)	5.57	0		
1460667532092791.0	(-35.9534036028, -36.641530872, 788.807399865)	(0.646239879286, 0.664035279862, 1.12935791016)	(147.622464502, 225.089960852, 77.6961136404)	(0.787315034064, 0.297171712499)	6.04	0	(24.1419290912, -35.9138880649, 773.656064882)	(0.476444273456, 0.662799875297, 1.07885355631)	(125.540345913, 109.759251995, 30.9371727294)	(0.744336990878, 0.726389088219)	5.50	0		
1460667532101160.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.9641523501, -36.4183846022, 784.949092715)	(0.477847694248, 0.662773232154, 1.11649698893)	(123.144684049, 128.13659939, 38.3879662731)	(0.739674355875, 0.657995536322)	5.60	0		
1460667532109511.0	(-35.8809520784, -36.5997264103, 787.518000286)	(0.646151953949, 0.664114146375, 1.1250600179)	(151.199703566, 229.528642063, 79.4957040057)	(0.79427735221, 0.280652616067)	6.03	0	(24.1070647014, -35.9827700989, 775.150583945)	(0.476664107489, 0.662806698789, 1.08383524577)	(127.827331293, 135.610667695, 41.418204461)	(0.748788110729, 0.6301798746)	5.61	0		
1460667532117782.0	(-35.3755801754, -36.3547981994, 781.81959121)	(0.645236646073, 0.664174478457, 1.10606526693)	(147.031585425, 212.548589278, 72.6114206027)	(0.786165016397, 0.343845964726)	5.88	0	(23.9159204875, -36.6172754053, 789.228421456)	(0.478317697983, 0.662799553578, 1.13076131185)	(126.970823248, 144.798402932, 45.1432207497)	(0.747121104024, 0.595986591245)	5.79	0		
1460667532126114.0	(-36.0897863401, -36.7373145295, 790.087497799)	(0.646508322144, 0.664215507926, 1.13362508138)	(147.124625653, 226.106203163, 78.1081323877)	(0.786346098975, 0.293389642118)	6.00	0	(23.9328276875, -36.6578280218, 789.228430646)	(0.47827076944, 0.662991219244, 1.1307615153)	(136.498569612, 151.344901983, 47.7973912244)	(0.765664790992, 0.571622992249)	5.81	0		
1460667532134471.0	(-37.9740951659, -37.7416256237, 811.851923652)	(0.649769643867, 0.664307720726, 1.2061730957)	(143.464447158, 227.430878643, 78.6452002953)	(0.779222357255, 0.288459699878)	6.12	0	(24.1535735256, -35.8789449825, 771.745386339)	(0.476256867635, 0.663048691589, 1.07248453776)	(122.655873543, 146.812267408, 45.9597090115)	(0.738722992493, 0.588491747645)	5.78	0		
1460667532142822.0	(-36.6276923787, -37.0283626828, 796.029135745)	(0.64747825832, 0.664320911485, 1.15343037923)	(148.368808566, 223.164584051, 76.9155012526)	(0.788767630529, 0.304337238364)	6.03	0	(24.1228991608, -35.9935024571, 774.009714111)	(0.47652780833, 0.663107132094, 1.08003234863)	(135.994941687, 156.672698874, 49.9574589332)	(0.764684588724, 0.551794942783)	5.76	0		
1460667532151107.0	(-38.0520619301, -37.7947037492, 812.677349439)	(0.649908650144, 0.664380323956, 1.20892456055)	(155.526678797, 236.150177569, 82.1802967783)	(0.802698868815, 0.2560097597)	6.09	0	(23.926548103, -36.6944947935, 789.228429922)	(0.478288814029, 0.663164891335, 1.1307615153)	(138.634197423, 170.635847654, 55.6185881779)	(0.769821326241, 0.499829372334)	5.85	0		
1460667532159444.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.0195496547, -36.3270203836, 780.947035899)	(0.477376528223, 0.663200806457, 1.10315673828)	(133.78767047, 181.830454577, 60.1572576168)	(0.760388615162, 0.458167269902)	5.84	0		
1460667532167773.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.0990101945, -36.1464626419, 776.921046815)	(0.476830273192, 0.663208765743, 1.08973673503)	(127.741316632, 159.011002235, 50.9054856105)	(0.748620701891, 0.543092660084)	5.79	0		
1460667532176138.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.9818366563, -36.5094382958, 784.647953324)	(0.477775465177, 0.663271214315, 1.11549316406)	(136.418733454, 178.894074626, 58.966750613)	(0.765509407268, 0.469095367973)	5.79	0		
1460667532184495.0	(-37.7720521631, -37.6917965827, 809.758675323)	(0.649405462733, 0.664514997659, 1.19919555664)	(143.752016737, 234.549210514, 81.5312109914)	(0.779782048923, 0.261967954916)	6.11	0	(23.9819354934, -36.5282823746, 784.802183967)	(0.477787455275, 0.663327613424, 1.11600728353)	(131.120859037, 187.534318671, 62.4697955937)	(0.755198246472, 0.436939640227)	5.90	0		
1460667532192761.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.9502259182, -36.649834718, 787.626851233)	(0.478097884708, 0.663296929583, 1.12542277018)	(139.89842677, 183.838051997, 60.9712050039)	(0.772281873822, 0.450695749918)	5.95	0		
1460667532201099.0	(-37.7933770157, -37.6806437457, 810.109646699)	(0.649431868963, 0.664389767174, 1.20036539714)	(144.165184452, 238.197790561, 83.0104678219)	(0.780586190059, 0.248389316854)	6.09	0	(23.9683945601, -36.6159402338, 786.87709458)	(0.477988227605, 0.663297143726, 1.12292358398)	(131.641195605, 182.424840731, 60.3982417167)	(0.75621096848, 0.455955188942)	5.91	0		
1460667532209454.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.9591905548, -36.6951779844, 789.539874119)	(0.478221361789, 0.663100775606, 1.13179951986)	(150.945675242, 193.296624314, 64.8060277366)	(0.793782941304, 0.415494513158)	6.11	0		
1460667532217810.0	(-37.1001147607, -37.3105460357, 802.519229319)	(0.648205632991, 0.664265640875, 1.17506408691)	(144.181150692, 221.824267088, 76.3720917622)	(0.780617264873, 0.309325392305)	6.00	0	(24.0179397552, -36.5215495623, 785.224118844)	(0.477718938309, 0.663203910407, 1.11741373698)	(143.887036727, 176.723872954, 58.0868780038)	(0.780044835981, 0.47717203962)	5.93	0		
1460667532226164.0	(-36.0739195472, -37.901530273, 817.709061861)	(0.64405789985, 0.663785748703, 1.22569681803)	(180.003660471, 229.623822828, 79.5342934831)	(0.850337992353, 0.280298389177)	6.24	0	(24.0009130954, -36.6472889744, 788.972321236)	(0.478059881202, 0.662995051764, 1.12990783691)	(152.933257041, 195.39014609, 65.6548117421)	(0.797651337175, 0.407703215145)	6.10	0		
1460667532234437.0	(-36.0604953765, -36.7043518093, 790.878027356)	(0.64635462756, 0.663888586009, 1.13626017253)	(152.628881427, 216.389362258, 74.1685988998)	(0.797058936215, 0.329552057098)	6.01	0	(24.0268394695, -36.6434884582, 789.265851219)	(0.478009873154, 0.662913711658, 1.13088623047)	(153.444521283, 205.105102586, 69.5935812269)	(0.798646401874, 0.371547813228)	6.10	0		
1460667532242765.0	(-35.9552277998, -36.6309393829, 789.887473084)	(0.646147733695, 0.663752260565, 1.13295817057)	(148.029606732, 240.099839473, 83.7816223006)	(0.788107447901, 0.241310608587)	5.89	0	(24.0612744898, -36.606118497, 789.16744775)	(0.47790523347, 0.662757296354, 1.13055806478)	(154.22918013, 200.206348977, 67.6074620674)	(0.800173569736, 0.389779125506)	6.13	0		
1460667532251119.0	(-35.9505137861, -36.5588989217, 789.887489851)	(0.646133473781, 0.663410786048, 1.13295837402)	(154.449835735, 225.098673414, 77.6996460058)	(0.8006030279, 0.297139287627)	5.97	0	(24.2654318252, -36.0206925249, 776.243264092)	(0.47630194815, 0.662748633316, 1.08747762044)	(135.978098552, 186.860061235, 62.1964289951)	(0.764651807225, 0.439448971956)	5.94	0		
1460667532259475.0	(-35.9179140406, -37.4668000855, 810.437902317)	(0.644248443764, 0.663300689472, 1.20145975749)	(154.03608277, 240.376853957, 83.8939332716)	(0.799797747703, 0.240279665214)	5.84	0	(24.1078843023, -36.5675352716, 789.400975275)	(0.477792217989, 0.662523930979, 1.13133666992)	(160.476816296, 200.662372064, 67.7923491354)	(0.812333235297, 0.388081979664)	6.18	0		
1460667532267752.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.147135639, -36.5694910791, 789.40098644)	(0.47768219305, 0.662532511062, 1.13133666992)	(135.312665727, 204.684738597, 69.4231515549)	(0.763356686896, 0.373112249358)	6.00	0		
1460667532276102.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.1910865852, -36.501651372, 789.190896217)	(0.477541783238, 0.662255529722, 1.13063639323)	(144.227463235, 206.380104348, 70.1105097422)	(0.78070740217, 0.366802737817)	6.14	0		
1460667532284433.0	(-35.7839272508, -36.4220891763, 789.887493319)	(0.64566465504, 0.662759599484, 1.13295837402)	(163.322741226, 221.743304104, 76.3392666508)	(0.81787220947, 0.309626705978)	6.07	0	(24.2294782706, -36.4850844554, 789.220209572)	(0.477436214438, 0.662170195273, 1.13073404948)	(144.547462093, 194.405546229, 65.2556219062)	(0.781330210379, 0.411367524268)	6.13	0		
1460667532292793.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.2931629338, -36.4649420279, 789.425707553)	(0.477273470237, 0.662029961263, 1.13141906738)	(152.917226512, 198.843135841, 67.0547697005)	(0.797620137237, 0.394852490357)	6.13	0		
1460667532301141.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.5112158159, -35.9323581599, 777.394077624)	(0.475695701138, 0.66207007609, 1.09131368001)	(135.858072136, 186.867085783, 62.1992769825)	(0.764418201899, 0.439422829241)	6.00	0		
1460667532309402.0	(-35.6100237513, -36.331207616, 789.88749261)	(0.645176001892, 0.662325940102, 1.13295837402)	(150.040216036, 215.561462983, 73.8329407419)	(0.792020661805, 0.332633185773)	6.04	0	(24.4056563405, -36.4535770432, 789.550396425)	(0.476967738239, 0.661947695451, 1.1318347168)	(157.516197668, 213.80440053, 73.1205686407)	(0.806571034776, 0.339172309155)	6.21	0		
1460667532317751.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.4399693963, -36.4531207377, 789.396813018)	(0.476859467158, 0.661977657637, 1.13132263184)	(157.240305593, 217.764159372, 74.7259878003)	(0.806034070831, 0.324435581051)	6.16	0		
1460667532326108.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.502147859, -36.4261312537, 788.878410168)	(0.476643936519, 0.661959280019, 1.12959472656)	(159.879944604, 216.596075043, 74.252407202)	(0.811171554309, 0.328782750119)	6.21	0		
1460667532334456.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.6192615077, -36.4615402087, 789.528188316)	(0.476367280474, 0.661986443539, 1.13176066081)	(166.329625564, 207.771666749, 70.6746958528)	(0.823724456138, 0.3616238677)	6.19	0		
1460667532342764.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.7179024816, -36.4914786505, 789.528198963)	(0.476091111418, 0.662126409956, 1.13176066081)	(146.561602972, 203.880210705, 69.09696894)	(0.785250297727, 0.376106398568)	6.02	0		
1460667532351078.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.7459287124, -36.5140018154, 789.816338672)	(0.476035704709, 0.662171065358, 1.13272115072)	(156.458289726, 209.412168759, 71.3398104377)	(0.804512046957, 0.355518538299)	6.15	0		
1460667532359414.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.8173838371, -36.5381725241, 790.084829283)	(0.47585710903, 0.662226922695, 1.13361612956)	(159.139522639, 196.303682983, 66.0251902647)	(0.809730483923, 0.404303375576)	6.17	0		
1460667532367774.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(25.0301689946, -36.0980126149, 779.354480554)	(0.474386030036, 0.662431822878, 1.09784830729)	(151.312043159, 182.897681995, 60.5899474376)	(0.794495996807, 0.454195452197)	6.03	0		
1460667532376134.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.9721772463, -36.6075277089, 790.912900227)	(0.475490436045, 0.66237556191, 1.13637634277)	(160.393475553, 201.421738451, 68.1002217598)	(0.812171030659, 0.385255904537)	6.16	0		
1460667532384399.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460667532392731.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(25.1750626125, -36.2883396121, 782.336156269)	(0.474222724009, 0.66269553173, 1.10778727214)	(139.850223812, 199.654471506, 67.3837124148)	(0.772188057244, 0.391833005188)	5.99	0		
1460667532401100.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(25.1891752363, -36.5158811276, 787.249206201)	(0.474585897606, 0.662721264546, 1.12416402181)	(136.921743999, 202.234801728, 68.4298649062)	(0.766488407939, 0.382229989846)	6.02	0		
1460667532409444.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.9473505939, -37.8523221429, 816.976516854)	(0.477602116907, 0.662691478275, 1.22325500488)	(139.596890702, 213.087864183, 72.8300607522)	(0.771694999419, 0.341838987036)	6.20	0		
1460667532417806.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(25.3779332988, -36.0816742924, 777.471363184)	(0.473244532253, 0.662755515861, 1.09157124837)	(127.179115646, 190.507342568, 63.6751592829)	(0.747526499894, 0.425875167221)	5.99	0		
