Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1461952216158267.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216166618.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216174980.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216183334.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216191590.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216199921.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216208294.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216216638.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216224920.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216233244.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(20.712987136, 6.16149952854, 799.344757033)	(0.487473749437, 0.460700630764, 1.16448242187)	(30.2979286017, 160.893749839, 51.6688146909)	(0.558968331261, 0.536085784001)	5.84	0		
1461952216241602.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216249963.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216258319.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216266590.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216274934.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(20.4970322764, 6.28807947026, 809.07057554)	(0.488714680495, 0.460459011554, 1.19690185547)	(33.532826561, 157.293995052, 50.20935326)	(0.565264356872, 0.54948271287)	5.95	0		
1461952216283282.0	(-44.1889047606, 3.32491548567, 787.429756188)	(0.668901614745, 0.474450770653, 1.12476582845)	(-3.77641087702, 162.551004119, 52.3407212084)	(0.492650037219, 0.529918108974)	5.68	1	(-46.3193325413, 3.41417890717, 809.070572875)	(0.672368537616, 0.474464616586, 1.19690185547)	(-111.090116107, 146.364071481, 45.7779953371)	(0.283787239963, 0.590159763749)	5.76	3		
1461952216291633.0	(-44.3317383543, 3.33472578707, 788.865765071)	(0.669140345351, 0.474433275285, 1.1295526123)	(-9.83128435407, 171.300460526, 55.8880445467)	(0.480865542324, 0.49735593403)	5.68	0	(23.1748679313, 6.34854642945, 812.156784046)	(0.481578916217, 0.460261544964, 1.20718933105)	(38.8015000583, 152.001177302, 48.0634672695)	(0.575518684426, 0.56918058317)	5.95	0		
1461952216299990.0	(-41.2657078493, 2.93903251109, 682.679312258)	(0.672920949918, 0.474213694775, 0.77559773763)	(-158.489372643, 121.393360092, 35.6540306975)	(0.191534891703, 0.683091328277)	5.11	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216308263.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216316601.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.7163398635, 5.34967923887, 685.15520003)	(0.469428812818, 0.460369082963, 0.783850708008)	(-112.871178807, 109.187203691, 30.7052451435)	(0.280320788621, 0.728518036134)	4.86	0		
1461952216324947.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216333301.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216341583.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216349901.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216358259.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216366619.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216374973.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216383248.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216391575.0	(20.7893471808, 6.1806994319, 795.464028952)	(0.486998424627, 0.460471288084, 1.15154683431)	(133.365805505, 184.899310772, 61.4014749369)	(0.75956754672, 0.446746145246)	5.94	3	(20.7727642882, 6.18071810727, 795.464029015)	(0.487044607608, 0.460471375551, 1.15154683431)	(37.8344986161, 158.081377633, 50.5285845901)	(0.573636626345, 0.546552372039)	5.87	1		
1461952216399934.0	(20.9920833709, 6.08682498279, 785.008835223)	(0.485709658538, 0.460535347787, 1.11669616699)	(133.809299813, 161.760558192, 52.0202478951)	(0.760430711975, 0.532859850421)	5.77	3	(20.9752795099, 6.08684386214, 785.008835289)	(0.485756945799, 0.460535437364, 1.11669616699)	(39.0025992841, 134.739229491, 41.06489416)	(0.57591008035, 0.633423038737)	5.70	1		
1461952216408288.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216416645.0	(20.4060279027, 6.36417014419, 821.620659408)	(0.489773139699, 0.460550708091, 1.23873555501)	(139.258809955, 184.943103878, 61.4192301319)	(0.771036998745, 0.446583163834)	6.12	3	(21.0681154914, 6.04909111802, 781.259271685)	(0.485231540106, 0.460578147162, 1.10419759115)	(40.1184269739, 142.64147904, 44.268731398)	(0.578081796368, 0.604013848008)	5.79	1		
1461952216424915.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216433247.0	(-43.2409720646, 3.38524927546, 782.534834972)	(0.666780576834, 0.474057153364, 1.10844950358)	(-6.39348914007, 155.572121107, 49.5112477609)	(0.487556463332, 0.555890877906)	5.63	0	(22.089604383, 6.19426617575, 794.834087294)	(0.483331879761, 0.460371112623, 1.14944702148)	(35.2722346075, 140.502253566, 43.4014175791)	(0.568649736488, 0.611975237937)	5.92	0		
1461952216441599.0	(-43.1933706839, 3.34410490408, 778.206993401)	(0.667129155253, 0.474168446828, 1.09402323405)	(-5.26782241296, 155.58090158, 49.5148076594)	(0.489747328896, 0.555858200299)	5.55	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216449954.0	(-43.1951172662, 3.33331932506, 778.206998549)	(0.667134265843, 0.474220340379, 1.09402323405)	(-1.5800797552, 157.337490105, 50.2269876144)	(0.496924718265, 0.549320840697)	5.58	0	(22.8076017803, 6.25903173062, 804.988200903)	(0.482071615243, 0.460424667384, 1.18329406738)	(42.9790011599, 149.555518244, 47.0719149888)	(0.583649282133, 0.578282403261)	5.97	0		
1461952216458212.0	(-43.1319333361, 3.33956536134, 777.744923597)	(0.667006800567, 0.474180473969, 1.09248311361)	(-14.0773303275, 157.564566773, 50.3190521185)	(0.472601536926, 0.548475747031)	5.63	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216466559.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(22.0790401718, 6.16611876008, 794.091478693)	(0.48330834352, 0.460476860143, 1.146971639)	(31.0670410965, 137.362740637, 42.128553647)	(0.560465241527, 0.623659320296)	5.88	0		
1461952216474915.0	(-43.1153601477, 3.34774552607, 777.653636029)	(0.666969903089, 0.47413911531, 1.09217875163)	(-9.59656696966, 152.193856515, 48.1415858902)	(0.481322368685, 0.568463503853)	5.61	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216483273.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(35.36398269, 7.62225596645, 984.516397512)	(0.463632479907, 0.460359485367, 1.78172139486)	(156.105721616, 241.856640801, 84.4938885333)	(0.803825849778, 0.23477245701)	7.13	0		
1461952216491627.0	(-42.2643563162, 3.37689286781, 777.649091009)	(0.664557353344, 0.473989193619, 1.09216369629)	(-144.956184659, 152.423136414, 48.2345436583)	(0.217874300002, 0.56761021059)	5.57	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216499897.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216508229.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216516589.0	(-42.2648475837, 3.40252048231, 777.649225153)	(0.664558346554, 0.473865861678, 1.09216410319)	(-156.279515292, 148.795704608, 46.7638610346)	(0.195835898615, 0.58111014288)	5.68	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216524943.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216533211.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216541544.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216549901.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216558255.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216566609.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216574885.0	(22.7362319826, 5.40024833654, 684.960189302)	(0.472473877928, 0.460097743522, 0.783200683594)	(132.219648172, 122.652086737, 36.1643607338)	(0.757336800647, 0.678406822711)	5.15	3	(20.980297203, 6.22675441266, 792.66204441)	(0.486273272072, 0.460151144106, 1.1422068278)	(37.5577911924, 137.615996207, 42.2312319569)	(0.573098075501, 0.622716798633)	5.85	1		
1461952216583208.0	(22.7427565841, 5.40601085815, 684.960189302)	(0.472453402175, 0.460066348404, 0.783200683594)	(133.776168733, 122.147771796, 35.9598945273)	(0.76036622953, 0.680283692608)	5.12	3	(21.0305684118, 6.21312559299, 790.023013736)	(0.485950095062, 0.460118572081, 1.13341003418)	(39.9799469881, 135.717573603, 41.461547705)	(0.577812275181, 0.629782011153)	5.80	1		
1461952216591574.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216599926.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216608283.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(23.6214850161, 6.43967421458, 815.073890071)	(0.480567888458, 0.459941974673, 1.21691304525)	(47.9943204696, 150.328448723, 47.3852869514)	(0.59341051084, 0.575405847701)	6.05	0		
1461952216616554.0	(21.2381348971, 6.14540497919, 780.418603654)	(0.484690123023, 0.460084692848, 1.10139526367)	(134.539611999, 166.516593454, 53.948504246)	(0.761852105875, 0.515159681971)	5.79	3	(21.2212322227, 6.14542426306, 780.418603722)	(0.484737907434, 0.460084781609, 1.10139526367)	(40.4803980404, 139.766674291, 43.1031890481)	(0.578786294356, 0.614712786413)	5.72	1		
1461952216624879.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(24.1511167039, 6.49357843577, 822.544830059)	(0.479672442348, 0.459955899043, 1.24181599935)	(49.5737935813, 150.39830464, 47.4136088851)	(0.596484611875, 0.57514587034)	6.07	0		
1461952216633238.0	(-46.0567944056, 3.53602819681, 808.283532347)	(0.671734230599, 0.473882304125, 1.194278361)	(13.8428982189, 165.307985077, 53.4584938382)	(0.52694219194, 0.519657666255)	5.82	0	(21.1913155828, 6.13368253926, 782.92011157)	(0.48500055274, 0.460233601488, 1.10973368327)	(42.0609533189, 134.530344024, 40.9802049794)	(0.581862501594, 0.634200431619)	5.74	0		
1461952216641594.0	(-43.5114905185, 3.63611790223, 819.819480726)	(0.663520136432, 0.473617851782, 1.23273152669)	(7.25231719109, 174.21736076, 57.0706538191)	(0.51411505876, 0.486500332117)	5.94	0	(24.2387241173, 6.46300642855, 823.472286623)	(0.479503373092, 0.46012660698, 1.24490763346)	(54.5729932758, 153.689641627, 48.7480273867)	(0.606214467255, 0.562896756134)	6.09	0		
1461952216649869.0	(-46.476608609, 3.55087075586, 812.605095258)	(0.67239692243, 0.473901714606, 1.20868367513)	(0.76133297378, 159.842570597, 51.2426313393)	(0.50148176912, 0.539997876452)	5.89	0	(21.1994886533, 6.13691588627, 783.910165095)	(0.485047663655, 0.460254478938, 1.11303385417)	(35.9645971877, 121.349073306, 35.6360753478)	(0.569997269731, 0.683256146982)	5.79	0		
1461952216658211.0	(-46.9024741272, 3.56838505054, 816.960783582)	(0.673066660439, 0.473909393178, 1.22320251465)	(6.0058902049, 168.141913148, 54.6074634102)	(0.511689159605, 0.509110855423)	5.92	0	(22.8091524531, 6.28072255482, 802.22688191)	(0.481866926184, 0.460225064547, 1.17408955892)	(44.3442540847, 140.617455846, 43.4481244505)	(0.586306450145, 0.611546498527)	5.93	0		
1461952216666550.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216674910.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216683262.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216691534.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216699868.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216708221.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216716579.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216724939.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216733205.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216741534.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216749896.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216758251.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216766522.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216774868.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.365281711, 6.17383833875, 773.961352329)	(0.48386366968, 0.459704719942, 1.07987121582)	(37.9088818877, 133.873265496, 40.7138032866)	(0.573781397212, 0.636645829938)	5.70	0		
1461952216783206.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(22.4226350268, 6.36876453548, 796.728869793)	(0.482539207221, 0.459617344225, 1.15576293945)	(35.362710044, 147.283219426, 46.1506487691)	(0.568825827256, 0.586739041958)	5.90	0		
1461952216791564.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216799920.0	(-46.7257207366, 3.6961114922, 815.030133454)	(0.672801336139, 0.473283226408, 1.21676717122)	(2.28643621725, 190.387501179, 63.626571561)	(0.504450051026, 0.426321171645)	5.91	0	(22.3090489336, 6.38809231683, 795.196656113)	(0.482744276668, 0.459471051639, 1.15065551758)	(32.7885733846, 141.018583036, 43.610754879)	(0.563815829865, 0.610053654498)	5.88	0		
1461952216808192.0	(-46.8694194625, 3.72105184639, 816.596385969)	(0.673015619175, 0.473201499137, 1.22198791504)	(-4.44869520984, 184.982575757, 61.4352333567)	(0.491341581919, 0.446436264396)	5.96	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1461952216816507.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(21.2418346334, 6.27413075901, 780.189069138)	(0.484661704612, 0.459459860049, 1.10063028971)	(33.1365448861, 148.712551244, 46.7301478694)	(0.564493080743, 0.581419608322)	5.86	0		
1461952216824879.0	(-43.1576435284, 3.71613470034, 798.144122573)	(0.664837034046, 0.472806484561, 1.16048034668)	(-24.6176108697, 174.299543519, 57.1039734684)	(0.452087172305, 0.486194478902)	5.88	0	(24.9173637895, 6.73423273598, 833.368008136)	(0.478398747218, 0.459245983133, 1.27789326986)	(56.9404821968, 172.641718551, 56.4318355748)	(0.610822269748, 0.492364277815)	6.13	0		
1461952216833231.0	(-43.0999792694, 3.6616791573, 788.106188282)	(0.665765469768, 0.472851836056, 1.12702067057)	(-17.6621079371, 183.721589813, 60.9239873251)	(0.465624546638, 0.451129178216)	5.83	0	(21.2200195794, 6.29697783681, 780.687531815)	(0.484758698693, 0.459369648537, 1.10229187012)	(33.1352728834, 145.727822719, 45.5200387309)	(0.564490605067, 0.592527641537)	5.73	0		
1461952216841513.0	(-43.1461829341, 3.67718567564, 792.392905602)	(0.665427112297, 0.472869186829, 1.141309611)	(-15.3289252358, 177.829435973, 58.5351103643)	(0.470165579533, 0.473057551273)	5.78	0	(22.9511513868, 6.49644394725, 804.491384509)	(0.481636649704, 0.459302463806, 1.18163798014)	(36.9444610916, 155.694673814, 49.5609347425)	(0.571904361798, 0.555434782977)	5.95	0		
