Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	iti_mean	iti_range	trialvec
1459956516510454.0	(-58.1386996125, 45.6195070266, 698.646379943)	(0.722105825097, 0.246578273144, 0.828821207682)	(-81.072195178, 133.841650673, 40.7009855762)	(0.342210597162, 0.636763488377)	4.62	0	(7.19361354052, 39.6588485513, 700.543590017)	(0.521189891223, 0.278664247596, 0.835145263672)	(-20.8502562187, 110.019424753, 31.0426554988)	(0.459419509111, 0.7254208234)	4.68	0						
1459956516518812.0	(-58.1305417433, 45.6126499429, 698.641356083)	(0.722081749208, 0.246613194346, 0.82880452474)	(-83.9843031614, 136.420515517, 41.7465439539)	(0.336542812064, 0.627165926621)	4.59	0	(6.58756766745, 40.5009117872, 716.185665647)	(0.523590424857, 0.278775250101, 0.887285563151)	(-20.3158163761, 106.958099354, 29.8014914163)	(0.460459680078, 0.736813921274)	4.68	0						
1459956516527166.0	(-58.1268106028, 45.6101467802, 698.668857977)	(0.722065315446, 0.246635905526, 0.828896280924)	(-85.6151348289, 134.348581322, 40.9065122784)	(0.333368752766, 0.634876883804)	4.58	0	(7.20396184812, 39.6410679109, 700.560157657)	(0.521158976959, 0.278763646514, 0.835200602213)	(-19.3672468902, 112.325845118, 31.9777557395)	(0.462305864363, 0.716837197177)	4.70	0						
1459956516535435.0	(-58.1280730243, 45.6066105802, 698.683285838)	(0.722066642008, 0.246659717342, 0.828944295247)	(-83.969858541, 136.521957369, 41.7876718861)	(0.336570925377, 0.626788398328)	4.61	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956516543752.0	(-58.1364473787, 45.6063198736, 698.68914587)	(0.722091354998, 0.246663296334, 0.828963826497)	(-84.5704279648, 136.979410833, 41.9731388765)	(0.335402047558, 0.625085929167)	4.63	0	(6.62106920826, 40.4182022263, 715.15221629)	(0.523454452113, 0.278909273944, 0.883840738932)	(-23.686631994, 103.589088799, 28.4355814431)	(0.453899120292, 0.749352107186)	4.69	0						
1459956516552127.0	(-58.1462777653, 45.6065946272, 698.704337778)	(0.722118843802, 0.246667027861, 0.829014485677)	(-84.3216814079, 133.628336398, 40.6145008082)	(0.335886178653, 0.637557363611)	4.61	0	(7.1745842077, 39.6281361864, 700.560161135)	(0.521249390395, 0.278832596522, 0.835200602213)	(-12.3439898005, 107.324432896, 29.9500153321)	(0.475975107434, 0.735450566072)	4.70	0						
1459956516560481.0	(-58.1570072444, 45.606532221, 698.717003365)	(0.722149563324, 0.246671707322, 0.829056599935)	(-84.2934960237, 134.532921377, 40.981249925)	(0.335941035376, 0.634190839682)	4.60	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956516568840.0	(-58.165989478, 45.6082446674, 698.723580887)	(0.722175980508, 0.246664823482, 0.829078572591)	(-83.9894675072, 133.413297453, 40.5273168015)	(0.336532760788, 0.638357657412)	4.60	0	(7.15902001494, 39.6120538684, 700.581041754)	(0.521298205375, 0.278924353944, 0.835270182292)	(-19.0370673163, 107.904533601, 30.1852076311)	(0.462948487123, 0.733291650164)	4.68	0						
1459956516577109.0	(-58.1820088826, 45.6047917355, 698.737634604)	(0.72222278388, 0.246688121227, 0.829125366211)	(-84.2581245067, 136.311932895, 41.7025209141)	(0.336009878344, 0.627570030162)	4.64	0	(6.50168861707, 40.4953868652, 716.827661277)	(0.523871885605, 0.278988560331, 0.889425455729)	(-20.0139885406, 106.378486737, 29.5664970044)	(0.461047122342, 0.738971020704)	4.69	0						
1459956516585442.0	(-58.2014540835, 45.5994429578, 698.747057959)	(0.722281002581, 0.246719994555, 0.829156901042)	(-87.0564853164, 134.663014723, 41.0339941343)	(0.330563477391, 0.633706681345)	4.59	0	(7.12102363047, 39.6079740091, 700.590536174)	(0.521415324019, 0.278949038547, 0.835301717122)	(-13.7284037222, 106.412891758, 29.5804459551)	(0.473280646706, 0.738842978198)	4.62	0						
1459956516593796.0	(-59.6722587611, 46.280703435, 709.883590507)	(0.724740731732, 0.246863487118, 0.866278686523)	(-93.1333856881, 139.752693632, 43.0975208196)	(0.318736111934, 0.614764817151)	4.69	0	(7.10025463566, 39.609686535, 700.607805006)	(0.521479739278, 0.278945097295, 0.83535929362)	(-20.5846804155, 111.620278448, 31.6916953263)	(0.459936394676, 0.719463050062)	4.68	0						
1459956516602143.0	(-58.2383725319, 45.5856524081, 698.783519705)	(0.722388217397, 0.246806243911, 0.829278361002)	(-86.6914787349, 133.551268791, 40.5832550132)	(0.331273883349, 0.637844180162)	4.59	0	(7.08482719491, 39.6130142461, 700.648381093)	(0.521528596857, 0.278939366081, 0.835494588216)	(-16.6070774025, 105.738291881, 29.3069405193)	(0.467677934211, 0.741353584365)	4.66	0						
1459956516610429.0	(-58.2616923374, 45.5798041225, 698.794409462)	(0.722458096015, 0.246841297443, 0.829314778646)	(-83.2476339372, 136.540340555, 41.7951250467)	(0.337976578557, 0.626719983048)	4.61	0	(7.06364208883, 39.6185531438, 700.656360872)	(0.521593884041, 0.278912352336, 0.835521240234)	(-17.8901142251, 111.757685137, 31.7474046102)	(0.465180781968, 0.718951674222)	4.71	0						
1459956516618763.0	(-58.293404567, 45.5761396871, 698.847701149)	(0.722546039053, 0.246879098498, 0.82949239095)	(-87.8378237462, 135.620923379, 41.4223624598)	(0.329042772, 0.630141706813)	4.61	0	(6.43788186943, 40.4534499531, 715.879025139)	(0.524032662198, 0.27893519399, 0.886263427734)	(-24.1682633789, 105.362470013, 29.154569718)	(0.452961729508, 0.742752251533)	4.66	0						
1459956516627117.0	(-58.3232483456, 45.5700430285, 698.835736984)	(0.722640152302, 0.246907749096, 0.829452514648)	(-85.1479889599, 132.698971222, 40.2377049681)	(0.334277950642, 0.641016110078)	4.62	0	(7.00351093534, 39.634904914, 700.720574996)	(0.521780723142, 0.278844511774, 0.835735270182)	(-17.9263930129, 104.020354249, 28.6104309338)	(0.465110173194, 0.747747099928)	4.64	0						
1459956516635464.0	(-58.355091284, 45.5680890301, 698.864039447)	(0.722733008024, 0.246927925369, 0.82954671224)	(-79.9696670359, 134.85259397, 41.1108559254)	(0.344356428501, 0.633001138926)	4.61	0	(6.34651066373, 40.5132737103, 716.557729837)	(0.524330845621, 0.278818900446, 0.888525797526)	(-19.3588674484, 106.865383231, 29.763901188)	(0.462322173125, 0.737158975693)	4.70	0						
1459956516643821.0	(-58.3840085283, 45.5726589463, 698.892496094)	(0.722816715091, 0.246913271822, 0.829641723633)	(-83.7578309815, 130.420325965, 39.313865689)	(0.336983590927, 0.649496367826)	4.56	0	(6.94650798659, 39.6626148096, 700.729822779)	(0.521955741121, 0.278700139414, 0.835765991211)	(-18.0760105618, 107.083841011, 29.8524713054)	(0.464818975162, 0.736345958276)	4.67	0						
1459956516652079.0	(-58.4132816628, 45.5806682012, 698.910346293)	(0.722903387439, 0.246876640872, 0.829701131185)	(-88.3661088341, 133.888824963, 40.7201116169)	(0.328014579926, 0.636587923472)	4.61	0	(6.91666946561, 39.6889626195, 700.781266848)	(0.522048909148, 0.278575257215, 0.8359375)	(-18.923396195, 108.017179478, 30.230878051)	(0.463169723248, 0.73287242472)	4.69	0						
1459956516660407.0	(-58.4491672881, 45.5934798223, 698.946100425)	(0.723007049276, 0.246820448191, 0.82982035319)	(-83.0269529853, 136.185868567, 41.6514102034)	(0.338406086054, 0.62803919402)	4.59	0	(6.88283891092, 39.7134188768, 700.764841952)	(0.522151856099, 0.278440543653, 0.83588277181)	(-20.5708740566, 106.770930214, 29.7256067642)	(0.459963265752, 0.737510494178)	4.66	0						
1459956516668781.0	(-58.4827787553, 45.605749195, 698.970128978)	(0.723105857628, 0.246763169878, 0.829900512695)	(-82.6159849228, 136.399849571, 41.7381652856)	(0.339205946043, 0.627242837474)	4.59	0	(6.85254616854, 39.7382912676, 700.803416966)	(0.522245952772, 0.278319753199, 0.836011352539)	(-19.5036193345, 107.484789037, 30.0150290944)	(0.462040445048, 0.734853781032)	4.63	0						
1459956516677134.0	(-58.5095360014, 45.6214521323, 698.981477103)	(0.7231858317, 0.246683213221, 0.829938354492)	(-85.5136165473, 136.157166656, 41.6397734854)	(0.333566336031, 0.6281460117)	4.59	0	(6.23661670791, 40.5711701797, 715.630765395)	(0.52463077728, 0.278251532706, 0.885435791015)	(-17.4849083192, 107.82015182, 30.1509964245)	(0.465969427172, 0.733605687309)	4.70	0						
1459956516685490.0	(-58.5305702894, 45.6305235784, 698.97933609)	(0.723250778092, 0.246634093746, 0.829931030273)	(-87.4010597273, 134.900279356, 41.1301891813)	(0.329892838211, 0.632823671918)	4.59	0	(6.80673123889, 39.7726823077, 700.806322853)	(0.522386270962, 0.278137948178, 0.836021118164)	(-21.6578391161, 107.464213716, 30.0066871685)	(0.45784772457, 0.734930354612)	4.66	0						
1459956516693753.0	(-58.5626672151, 45.6612532794, 698.979348569)	(0.72334899, 0.246470006435, 0.829931233724)	(-75.8191204564, 124.259796265, 36.8161801455)	(0.352434565091, 0.672423534556)	4.43	0	(6.21278715381, 40.5657130658, 715.169122813)	(0.524687417288, 0.278147078193, 0.883897094727)	(-16.7760202182, 105.275855517, 29.1194532938)	(0.467349123748, 0.743074598)	4.66	0						
1459956516702095.0	(-58.579729736, 45.6413682015, 699.008206827)	(0.723396547394, 0.24658614595, 0.83002726237)	(-87.3485332392, 134.781760823, 41.0821377897)	(0.3299950696, 0.633264753169)	4.59	0	(6.08064639761, 40.7161516903, 717.865383433)	(0.52517371471, 0.278140722178, 0.892884521484)	(-15.273062956, 105.635852759, 29.2654082603)	(0.470274303316, 0.74173482412)	4.69	0						
1459956516710449.0	(-58.6017364962, 45.6336213681, 698.987189206)	(0.723468230788, 0.246620497205, 0.829957275391)	(-87.3171377285, 133.920223854, 40.7328417814)	(0.330056174137, 0.636471068648)	4.57	0	(6.74111734591, 39.769454457, 700.765140803)	(0.522586303923, 0.278143345225, 0.835883789062)	(-18.4142490187, 103.209497693, 28.2816824663)	(0.464160667538, 0.750764802035)	4.64	0						
1459956516718797.0	(-58.6216787492, 45.62602024, 698.998120775)	(0.723527712908, 0.246664911429, 0.829993693034)	(-87.9078822063, 135.873472945, 41.5247545314)	(0.328906418438, 0.629201812636)	4.59	0	(6.72762395575, 39.7512371675, 700.765144369)	(0.522627991615, 0.278240304724, 0.835883789062)	(-18.2437528183, 100.815596323, 27.3111144898)	(0.464492501327, 0.759673999543)	4.62	0						
1459956516727088.0	(-58.6359934714, 45.6130791793, 698.968700683)	(0.723577364516, 0.246724140523, 0.829895629883)	(-87.827718203, 137.879441018, 42.3380413268)	(0.329062440243, 0.621736356464)	4.60	0	(6.71104041486, 39.7437822664, 700.747703125)	(0.522678389175, 0.278274913789, 0.835825602213)	(-16.9298546436, 108.034159179, 30.2377621919)	(0.467049718483, 0.73280923268)	4.68	0						
1459956516735403.0	(-58.6554335311, 45.5949491251, 698.959117385)	(0.723639243154, 0.246817859203, 0.829863688151)	(-85.8701735115, 137.512965131, 42.1894596998)	(0.332872375415, 0.623100241419)	4.60	0	(6.69726297297, 39.7213480691, 700.747706605)	(0.522721008138, 0.278394305374, 0.835825602213)	(-16.8099409144, 105.894982036, 29.3704679678)	(0.467283104487, 0.740770442741)	4.64	0						
1459956516743760.0	(-58.676000159, 45.5732126692, 698.925214933)	(0.723709109847, 0.246922610249, 0.829750773112)	(-85.6113313156, 137.362527375, 42.1284671836)	(0.333376155477, 0.623660113974)	4.53	0	(6.67236286143, 39.7091682686, 700.712093367)	(0.522796358449, 0.278448756407, 0.83570699056)	(-19.2501131495, 106.076784622, 29.4441768391)	(0.462533839725, 0.740093842123)	4.66	0						
1459956516752120.0	(-58.7004804847, 45.5532261717, 698.940044564)	(0.723782055138, 0.247034557425, 0.829800211588)	(-87.6916591829, 134.245168659, 40.8645853135)	(0.329327249547, 0.635261746709)	4.54	0	(6.65212719163, 39.6866833903, 700.712096891)	(0.522858813402, 0.278568457384, 0.83570699056)	(-18.5674955478, 99.5899464325, 26.8141948804)	(0.463862406485, 0.764235405908)	4.61	0						
1459956516760474.0	(-58.7184093793, 45.5296077591, 698.926009033)	(0.723840200599, 0.247156102051, 0.829753417969)	(-86.7433386499, 134.8861534, 41.1244620447)	(0.331172949299, 0.632876243394)	4.59	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956516768736.0	(-58.7369790226, 45.5081055998, 698.914198413)	(0.723899874269, 0.247267097239, 0.829713948568)	(-86.5496701629, 138.935210635, 42.7660857708)	(0.331549882906, 0.617807180367)	4.59	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956516777061.0	(-58.7627740847, 45.4873610932, 698.921313606)	(0.723978292191, 0.247380484361, 0.829737752279)	(-83.6582154062, 140.112696301, 43.2434779866)	(0.337177470988, 0.613425023072)	4.59	0	(6.59198212487, 39.6562811938, 700.681443118)	(0.523042844269, 0.278721486317, 0.835604858398)	(-17.5851782177, 112.458233548, 32.0314304529)	(0.465774273613, 0.716344497403)	4.71	0						
1459956516785435.0	(-58.787877774, 45.4701860424, 698.917362143)	(0.724056552898, 0.247471044151, 0.829724527995)	(-83.3988595757, 137.377939932, 42.1347159518)	(0.337682250728, 0.623602754252)	4.58	0	(5.88976659502, 40.5693270221, 717.537920472)	(0.525740579892, 0.278810704991, 0.89179300944)	(-18.1932274118, 103.095328694, 28.2353945217)	(0.464590838046, 0.751189695964)	4.71	0						
1459956516793783.0	(-58.8107094602, 45.4584811046, 698.921956552)	(0.724126158497, 0.247535251384, 0.829739786784)	(-86.9988321718, 139.735183653, 43.0904216863)	(0.330675686703, 0.614829982685)	4.62	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956516802069.0	(-58.82718982, 45.4502269057, 698.92417934)	(0.724176598427, 0.247580186701, 0.829747314453)	(-83.119056317, 140.915873459, 43.5691129686)	(0.338226826942, 0.610435900783)	4.59	0	(6.53158389148, 39.6429640715, 700.681446641)	(0.52322852061, 0.278792638077, 0.835604858398)	(-20.4731520362, 102.04110014, 27.8079748764)	(0.46015346042, 0.755113136806)	4.62	0						
1459956516810384.0	(-58.842613797, 45.4490853588, 698.947862041)	(0.724219718481, 0.247594362549, 0.829826253255)	(-85.1614876666, 142.305895279, 44.1326744758)	(0.334251678344, 0.605262764129)	4.60	0	(7.41705351449, 40.5243962014, 716.063336174)	(0.521080445879, 0.278613573894, 0.886877848307)	(-14.5107176473, 122.499687896, 36.1025731276)	(0.471758042726, 0.678973993688)	4.79	0						
1459956516818742.0	(-58.8544973409, 45.4465663589, 698.924002508)	(0.724260711763, 0.247599803771, 0.829746704101)	(-89.3006600752, 142.69468226, 44.2903017692)	(0.326195679106, 0.603815845702)	4.60	0	(5.93245565869, 40.4335185116, 714.795788639)	(0.52552459864, 0.278730468226, 0.882652587891)	(-21.4922466166, 105.911080817, 29.3769949541)	(0.45817001437, 0.740710529153)	4.72	0						
1459956516827107.0	(-58.8734017517, 45.4696564108, 698.924014406)	(0.724318472455, 0.247476479125, 0.829746704101)	(-78.6055410943, 137.420650308, 42.1520321716)	(0.347011403086, 0.623443802354)	4.56	0	(5.85458297992, 40.5296911239, 716.441442889)	(0.525811934958, 0.278702605663, 0.888138224284)	(-16.8494678943, 106.982860742, 29.8115305146)	(0.467206173814, 0.736721768729)	4.72	0						
1459956516835461.0	(-58.8748922796, 45.4739146213, 698.924013942)	(0.724322984599, 0.247453726745, 0.829746704101)	(-82.3459955024, 132.263571532, 40.0611793178)	(0.339731421755, 0.642636503416)	4.50	0	(6.48740580654, 39.6740668192, 700.682160207)	(0.523363794661, 0.278627638004, 0.835607299805)	(-17.8234741207, 114.067369143, 32.6838280402)	(0.465310482443, 0.710355901963)	4.72	0						
1459956516843721.0	(-58.8758845883, 45.4801373508, 698.924016273)	(0.724325929275, 0.247420473712, 0.829746704101)	(-78.0246483806, 134.645327308, 41.0268230628)	(0.348141984467, 0.633772507226)	4.52	0	(6.49493951555, 39.6726795363, 700.63847034)	(0.523339126958, 0.278622156995, 0.835461629232)	(-20.2563447436, 110.024632355, 31.0447668357)	(0.460575428681, 0.725401442668)	4.68	0						
1459956516852057.0	(-58.8542315828, 45.4558170425, 698.945088017)	(0.724255855548, 0.247557495231, 0.829816894531)	(-85.8441197567, 137.296754025, 42.1018004594)	(0.332923083385, 0.623904897564)	4.57	0	(5.8692167248, 40.5327664938, 716.446742699)	(0.52576788146, 0.278688044021, 0.888155721029)	(-21.946938091, 107.442209563, 29.9977659463)	(0.457285056265, 0.735012245765)	4.75	0						
1459956516860421.0	(-58.8467873013, 45.4581426393, 698.970398955)	(0.724228257462, 0.247553598535, 0.829901326497)	(-82.7669095761, 140.434454573, 43.3739295911)	(0.338912204017, 0.612227560206)	4.60	0	(5.8995643716, 40.497825557, 715.9153287)	(0.525659522206, 0.278717226853, 0.886384480794)	(-13.0334214307, 109.192894925, 30.7075525608)	(0.474633278648, 0.72849685551)	4.74	0						
1459956516868771.0	(-58.8353771875, 45.4549428039, 698.98537058)	(0.724190456713, 0.247575716536, 0.829951171875)	(-84.0346756977, 139.640498969, 43.0520333372)	(0.336444772873, 0.615182363345)	4.59	0	(7.45953276407, 40.5509706143, 716.682491021)	(0.520974947866, 0.278652823341, 0.888941650391)	(-12.3718641454, 117.455828893, 34.0576233704)	(0.475920856081, 0.697745333483)	4.84	0						
1459956516877130.0	(-58.8137755121, 45.4515129495, 698.98566442)	(0.724124004552, 0.247594056249, 0.829952189127)	(-85.0430592504, 137.300301691, 42.1032388026)	(0.33448217351, 0.623891694486)	4.59	0	(5.82863915914, 40.6188912954, 718.539726625)	(0.525956332037, 0.278840371989, 0.895132446289)	(-18.9023693825, 107.03832288, 29.8340167271)	(0.463210647368, 0.736515359582)	4.73	0						
1459956516885386.0	(-58.7879726544, 45.4445049732, 698.981946003)	(0.724045426496, 0.247630143542, 0.829939778646)	(-87.6285634034, 139.308649794, 42.9174905418)	(0.329450051765, 0.616417380743)	4.66	0	(6.56813528128, 39.6259266575, 700.658260265)	(0.523115672439, 0.278876275639, 0.8355275472)	(-17.785707832, 107.131349013, 29.8717326439)	(0.465383986314, 0.736169151423)	4.66	0						
1459956516893733.0	(-58.7629606379, 45.4307876661, 698.953217748)	(0.723973989063, 0.247693634306, 0.829844156901)	(-87.2412231096, 139.135037977, 42.8471024831)	(0.330203925439, 0.617063498411)	4.59	0	(6.58395743444, 39.6177224077, 700.658263962)	(0.523067192146, 0.278919834946, 0.8355275472)	(-13.7750668014, 112.915639541, 32.2168781972)	(0.473189827167, 0.714642204909)	4.73	0						
1459956516902086.0	(-58.7420370328, 45.4229106872, 698.940082249)	(0.723912162701, 0.24773120449, 0.829800211588)	(-84.9784744273, 138.289534509, 42.5043069943)	(0.334607873828, 0.62021014325)	4.57	0	(6.59242186427, 39.6037175795, 700.658263201)	(0.523041389002, 0.278994286355, 0.8355275472)	(-15.5651157854, 118.828238562, 34.6140443204)	(0.469705885976, 0.692637742607)	4.77	0						
1459956516910439.0	(-58.7229663444, 45.4137927794, 698.942724098)	(0.723853162072, 0.247780748642, 0.829809163411)	(-89.4490316702, 137.540257527, 42.2005249532)	(0.325906906052, 0.622998669421)	4.61	0	(6.04358296064, 40.3653901835, 715.33139832)	(0.525207049458, 0.279239020061, 0.884438069661)	(-19.2989738551, 107.510920013, 30.0256234694)	(0.462438742983, 0.734756531399)	4.75	0						
1459956516918711.0	(-58.6982026258, 45.4074789908, 698.941569946)	(0.723777293912, 0.24781399963, 0.829805297851)	(-84.4104284943, 140.154808276, 43.2605515952)	(0.335713451743, 0.61326829819)	4.61	0	(6.65120511447, 39.5545191742, 700.745275854)	(0.522864661433, 0.279281134548, 0.835817667643)	(-16.1587323926, 108.189541295, 30.3007593178)	(0.468550540302, 0.73223095908)	4.69	0						
1459956516927039.0	(-58.6728580558, 45.4042933663, 698.939492199)	(0.723699753541, 0.247830217915, 0.829798380534)	(-85.636150209, 139.337524364, 42.9291972615)	(0.333327850897, 0.616309920492)	4.56	0	(6.66955296993, 39.5496391321, 700.745279438)	(0.522808383504, 0.279306994701, 0.835817667643)	(-14.8895382705, 108.85544172, 30.5707377036)	(0.471020750738, 0.729752728992)	4.71	0						
1459956516935393.0	(-59.0583485301, 46.2135239268, 711.411228347)	(0.722600517475, 0.247723329492, 0.871370849609)	(-76.5436858324, 143.941745525, 44.7959030795)	(0.351024356107, 0.599174746838)	4.66	0	(6.69300931143, 39.5284129176, 700.730146709)	(0.522736096207, 0.279415342721, 0.835767211914)	(-18.6318686767, 111.287342686, 31.5567119918)	(0.463737118185, 0.720702111329)	4.76	0						
1459956516943757.0	(-59.0574325915, 46.2446251827, 711.811426474)	(0.722525338292, 0.247692949545, 0.872704671224)	(-79.9116796937, 145.45441609, 45.4091905058)	(0.344469288257, 0.593545157832)	4.73	0	(6.08780990729, 40.3642896308, 716.171205164)	(0.525101104566, 0.27948507235, 0.887237345378)	(-22.315023081, 108.373220958, 30.375229219)	(0.456568658853, 0.731547372691)	4.73	0						
1459956516952115.0	(-58.6211696113, 45.4169086252, 698.976025271)	(0.723533816736, 0.247774930999, 0.829920043945)	(-81.9676844855, 134.922680094, 41.1392711926)	(0.340467721904, 0.632740304823)	4.64	0	(7.61721281808, 40.3727715737, 716.003600923)	(0.520475656123, 0.27938504953, 0.886678670247)	(-13.0647268429, 122.675204811, 36.173733577)	(0.474572349469, 0.678320785964)	4.93	0						
1459956516960383.0	(-58.6034146263, 45.4316818286, 698.994524145)	(0.723475550431, 0.247702161621, 0.829981689453)	(-84.1168779378, 139.596815247, 43.0343224898)	(0.336284784084, 0.615344937674)	4.62	0	(6.08093744928, 40.4214302364, 717.180579897)	(0.525154325727, 0.279476363033, 0.890602010091)	(-20.9706425638, 114.116410361, 32.7037109965)	(0.459185203262, 0.710173389053)	4.80	0						
1459956516968713.0	(-58.588755762, 45.4547161982, 699.036606655)	(0.723422352625, 0.247593238813, 0.830122070312)	(-83.4885177101, 140.895253837, 43.5607530816)	(0.337507750661, 0.610512639237)	4.64	0	(6.75429400008, 39.5438092276, 700.802766543)	(0.522550316743, 0.279354367481, 0.836009318034)	(-14.9243197681, 108.538879689, 30.4423928295)	(0.470953056115, 0.73093085341)	4.70	0						
1459956516977073.0	(-58.5753882576, 45.4723687952, 699.036852244)	(0.72338087894, 0.247498936693, 0.830122884114)	(-83.4285769454, 141.713681781, 43.8925712439)	(0.337624412329, 0.607466759281)	4.64	0	(6.76629932642, 39.5558713888, 700.821460713)	(0.522513964873, 0.279295623004, 0.836071573893)	(-18.2384961589, 111.734950935, 31.7381874018)	(0.464502732271, 0.719036282341)	4.76	0						
1459956516985425.0	(-58.5676137728, 45.4924989504, 699.055785697)	(0.723353150071, 0.247397744035, 0.830185953776)	(-88.9534793516, 139.539357891, 43.011027349)	(0.326871390908, 0.615558772269)	4.68	0	(6.7747526835, 39.5697404302, 700.852854405)	(0.522488958528, 0.279231006474, 0.836176147461)	(-14.8854470904, 105.267842905, 29.1162047119)	(0.471028713331, 0.743104417919)	4.68	0						
1459956516993782.0	(-58.5543024759, 45.5157423414, 699.057516012)	(0.723311481862, 0.247274073062, 0.830191650391)	(-81.8199569668, 141.6225798, 43.8556354425)	(0.340755241403, 0.607805806476)	4.65	0	(6.78438506315, 39.5960790185, 700.85285802)	(0.522459018662, 0.27909089315, 0.836176147461)	(-17.5391510495, 117.349151731, 34.0143728678)	(0.465863855489, 0.698142345623)	4.82	0						
1459956517002024.0	(-58.5411986649, 45.5415947407, 699.076436684)	(0.723267264259, 0.247142286977, 0.830254720052)	(-82.749735943, 139.690581648, 43.0723385365)	(0.33894562876, 0.614995974513)	4.67	0	(6.79787491991, 39.6035631788, 700.873103827)	(0.522418232061, 0.279056950642, 0.836243693034)	(-18.156601617, 110.918549092, 31.4071906887)	(0.464662122193, 0.722074621914)	4.74	0						
1459956517010385.0	(-58.5311366608, 45.5670958267, 699.088279131)	(0.723233705297, 0.247009998132, 0.830294189453)	(-83.4366629078, 133.557967667, 40.5859709626)	(0.337608674761, 0.637819249471)	4.59	0	(6.80543732717, 39.618514408, 700.832754346)	(0.522393333072, 0.278965587312, 0.83610921224)	(-16.7736676782, 105.577061441, 29.2415722863)	(0.467353702456, 0.741953623221)	4.67	0						
1459956517018741.0	(-58.5284589496, 45.5837478267, 699.092339206)	(0.723224437745, 0.246922387434, 0.830307820638)	(-84.137992874, 137.755887639, 42.2879486395)	(0.336243688451, 0.622196175514)	4.59	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1459956517027089.0	(-58.5316320589, 45.601572619, 699.104009087)	(0.723231756971, 0.246831116839, 0.830346679687)	(-85.9604244744, 135.812028248, 41.4998427888)	(0.332696721537, 0.629430486608)	4.60	0	(6.80373743324, 39.6473454489, 700.832758248)	(0.522398155756, 0.278812274774, 0.83610921224)	(-16.3954643044, 114.404511245, 32.8205167662)	(0.468089793101, 0.709101186284)	4.79	0						
1459956517035378.0	(-58.5309059921, 45.6095614024, 699.086128604)	(0.723232653115, 0.246782361336, 0.830287068685)	(-81.7475325877, 136.464738022, 41.7644732419)	(0.340896199712, 0.627001347146)	4.58	0	(6.80304622688, 39.6446284403, 700.871370471)	(0.522401724437, 0.278838044087, 0.836237996419)	(-20.7057442703, 111.223806293, 31.5309522052)	(0.459700770202, 0.720938569807)	4.74	0						
1459956517043708.0	(-58.5328684249, 45.6144329032, 699.13038009)	(0.723230517641, 0.246771355461, 0.830434570312)	(-85.7849726058, 141.47170752, 43.7944667555)	(0.333038200456, 0.608367296167)	4.69	0	(7.68431200478, 40.474487559, 715.861302469)	(0.520266164305, 0.278814116718, 0.886204427083)	(-12.7261554122, 122.179976539, 35.9729514112)	(0.475231305153, 0.680163838708)	4.89	0						
1459956517052060.0	(-58.5346743827, 45.6077912799, 699.106664942)	(0.723240522297, 0.246798802998, 0.83035563151)	(-87.9124561561, 142.821929868, 44.341892221)	(0.328897516239, 0.603342278126)	4.67	0	(6.21327561694, 40.4322709448, 715.543869819)	(0.524700293788, 0.278950504296, 0.885146280924)	(-18.1335528554, 115.639649067, 33.3212831013)	(0.464706981597, 0.704504469421)	4.84	0						
1459956517060411.0	(-58.5423215963, 45.5952168963, 699.086251666)	(0.723267995322, 0.246859097102, 0.830287475586)	(-81.8156757619, 141.246064989, 43.702983699)	(0.340763573838, 0.609207052515)	4.66	0	(6.79178602094, 39.6199601906, 700.839355789)	(0.522435472195, 0.278959903691, 0.836131184896)	(-15.5772653283, 111.951781487, 31.8260977863)	(0.469682239532, 0.718229320853)	4.78	0						
1459956517068767.0	(-58.5517994654, 45.5748970681, 699.083651943)	(0.723297978125, 0.246966829778, 0.830278930664)	(-80.2182576311, 141.451496646, 43.786272589)	(0.343872600951, 0.608442513411)	4.66	0	(6.78353647297, 39.604663015, 700.846458176)	(0.52246127297, 0.279043375574, 0.836154785156)	(-17.4077798266, 115.560815062, 33.2893211495)	(0.466119541015, 0.704797859836)	4.79	0						
