Timestamp	soundtime	trialvec	LeftPupil	RightPupil
1374603195397328			3.644943237	3.731048584
1374603195413952			3.630371094	3.714324951
1374603195430574			3.647918701	3.729171753
1374603195447200			3.644271851	3.726119995
1374603195463949			3.663726807	3.725067139
1374603195480578			3.658447266	3.725250244
1374603195497198			3.641983032	3.72102356
1374603195513822			3.66204834	3.741775513
1374603195530447			3.657104492	3.76020813
1374603195547197			3.668014526	3.75
1374603195563821			3.642654419	3.752548218
1374603195580446			3.676681519	3.754760742
1374603195597070			3.671905518	3.776123047
1374603195613818			3.678115845	3.776580811
1374603195630442			3.726699829	3.782348633
1374603195647066			3.728668213	3.807388306
1374603195663690			3.715026855	3.821853638
1374603195680316			3.752120972	3.816360474
1374603195697065			3.764587402	3.845092773
1374603195713700			3.759765625	3.859207153
1374603195730314			3.801696777	3.869232178
1374603195746938			3.798599243	3.850906372
1374603195763688			3.834503174	3.888885498
1374603195780312			3.842971802	3.871673584
1374603195796934			3.850982666	3.903335571
1374603195813559			3.866638184	3.915237427
1374603195830310			3.686019897	-1
1374603195846933			-1	-1
1374603195863557			-1	-1
1374603195880181			-1	-1
1374603195896807			-1	-1
1374603195913556			-1	-1
1374603195930181			-1	-1
1374603195946809			-1	-1
1374603195963475			-1	-1
1374603195980139			-1	-1
1374603195996805			-1	-1
1374603196013428			-1	-1
1374603196030094			-1	-1
1374603196046800			3.840515137	3.875823975
1374603196063424			3.914871216	3.909957886
1374603196080050			3.941970825	3.964706421
1374603196096674			3.932830811	4.007705688
1374603196113298			3.916519165	4.034790039
1374603196130047			3.907531738	4.04057312
1374603196146671			3.925765991	4.030838013
1374603196163295			3.893264771	4.023330688
1374603196179919			3.907928467	4.011444092
1374603196196668			3.90914917	4.026931763
1374603196213292			3.91986084	4.039840698
1374603196229917			3.910446167	4.030761719
1374603196246541			3.896789551	4.038604736
1374603196263167			3.896591187	4.044845581
1374603196279916			3.916137695	4.051513672
1374603196296540			3.932693481	4.06010437
1374603196313165			3.940795898	4.066558838
1374603196329789			3.950073242	4.072525024
1374603196346536			3.953933716	4.094650269
1374603196363161			3.973358154	4.110855103
1374603196379785			3.981872559	4.116455078
1374603196396409			4.003829956	4.132049561
1374603196413159			4.003143311	4.128631592
1374603196429784			4.025024414	4.133560181
1374603196446409			4.033889771	4.154495239
1374603196463034			4.028717041	4.152069092
1374603196479660			4.021743774	4.148910522
1374603196496407			4.023010254	4.149337769
1374603196513031			4.02772522	4.15536499
1374603196529654			4.01473999	4.161331177
1374603196546279			4.018630981	4.162353516
1374603196563028			4.00302124	4.155532837
1374603196579652			4.002441406	4.144226074
1374603196596276			4.013565063	4.146652222
1374603196612902			3.984466553	4.127883911
1374603196629651			3.983764648	4.128250122
1374603196646276			3.96862793	4.109954834
1374603196662900			3.865982056	4.047409058
1374603196679524			-1	-1
1374603196696148			-1	-1
1374603196712896			-1	-1
1374603196729521			-1	-1
1374603196746145			-1	-1
1374603196762769			-1	-1
1374603196779460			-1	-1
1374603196796126			-1	-1
1374603196812759			-1	-1
1374603196829425			-1	-1
1374603196846105			-1	-1
1374603196862771			-1	-1
1374603196879394			-1	-1
1374603196896060			-1	-1
1374603196912726			-1	-1
1374603196929369			-1	-1
1374603196946035			-1	-1
1374603196962636			3.779464722	3.890029907
1374603196979268			3.787612915	3.880630493
1374603196996011			3.777084351	3.878250122
1374603197012635			3.774002075	3.866012573
1374603197029266			3.770874023	3.86076355
1374603197045884			3.761535645	3.851531982
1374603197062509			3.757156372	3.861740112
1374603197079263			3.753646851	3.861450195
1374603197095881			3.77406311	3.865997314
1374603197112504			3.787582397	3.882049561
1374603197129129			3.763320923	3.891265869
1374603197145883			3.776062012	3.890823364
1374603197162503			3.795852661	3.910476685
1374603197179128			3.790328979	3.919708252
1374603197195752			3.807052612	3.916290283
1374603197212376			3.812576294	3.925552368
1374603197229125			3.822753906	3.947662354
1374603197245750			3.850250244	3.953567505
1374603197262380			3.843597412	3.965835571
1374603197278997			3.853775024	3.970718384
1374603197295747			3.866760254	3.995269775
1374603197312371			3.8878479	4.005508423
1374603197328995			3.890838623	3.998245239
1374603197345620			3.900787354	4.004592896
1374603197362370			3.91027832	3.981292725
1374603197378994			3.906112671	3.986465454
1374603197395619			3.904296875	3.987686157
1374603197412243			3.888549805	3.984985352
1374603197428868			3.869369507	4.00062561
1374603197445615			3.856903076	3.994949341
1374603197462239			3.850967407	3.997055054
1374603197478864			3.851028442	3.982894897
1374603197495494			3.840103149	3.980102539
1374603197512237			3.843933105	3.970016479
1374603197528863			3.826019287	3.966171265
1374603197545487			3.838607788	3.974243164
1374603197562111			3.842132568	3.979248047
1374603197578736			3.817733765	3.97013855
1374603197595488			3.840820313	3.980484009
1374603197612111			3.840606689	3.96913147
1374603197628733			3.819412231	3.962005615
1374603197645356			3.836624146	3.965026855
1374603197662107			3.828323364	3.959686279
1374603197678730			3.830886841	3.956375122
1374603197695362			3.828659058	3.967575073
1374603197711980			3.81439209	3.944076538
1374603197728730			3.817901611	3.952346802
1374603197745354			3.810668945	3.95904541
1374603197761978			3.807418823	3.941680908
1374603197778603			3.82611084	3.914672852
1374603197795228			3.817123413	3.917831421
1374603197811975			3.823059082	3.922561646
1374603197828599			3.82699585	3.896606445
1374603197845223			3.832580566	3.905014038
1374603197861848			3.823760986	3.906448364
1374603197878597			3.843292236	3.895202637
1374603197895222			3.842071533	3.89855957
1374603197911848			3.84614563	3.893768311
1374603197928480			3.850326538	3.889678955
1374603197945106			3.864501953	3.886154175
1374603197961845			3.863006592	3.905960083
1374603197978470			3.875778198	3.887954712
1374603197995092			3.884277344	3.90057373
1374603198011716			3.890090942	3.908828735
1374603198028466			3.899230957	3.91317749
1374603198045090			3.897476196	3.909790039
1374603198061715			3.906326294	3.932159424
1374603198078339			3.925643921	3.923477173
1374603198095089			3.913604736	3.917282104
1374603198111714			3.912780762	3.923629761
1374603198128338			3.909957886	3.935745239
1374603198144963			3.924453735	3.943435669
1374603198161587			3.925262451	3.923049927
1374603198178334			3.931228638	3.932754517
1374603198194959			3.946517944	3.944229126
1374603198211583			3.95072937	3.940170288
1374603198228207			3.947555542	3.936767578
1374603198244958			3.947540283	3.939529419
1374603198261582			3.93699646	3.939575195
1374603198278211			3.94960022	3.957473755
1374603198294831			3.951705933	3.954452515
1374603198311588			3.927703857	3.957977295
1374603198328204			3.936691284	3.961257935
1374603198344829			3.929275513	3.966156006
1374603198361451			3.942108154	3.963409424
1374603198378076			3.93611145	3.957717896
1374603198394825			3.936080933	3.970413208
1374603198411449			3.92427063	3.966964722
1374603198428087			3.946075439	3.974960327
1374603198444700			3.94619751	3.970947266
1374603198461450			3.934585571	3.970123291
1374603198478073			3.951080322	3.959106445
1374603198494697			3.938949585	3.972946167
1374603198511322			3.95489502	3.978942871
1374603198527947			3.955459595	3.981674194
1374603198544694			3.938278198	3.987182617
1374603198561318			3.928634644	3.97744751
1374603198577942			3.927780151	3.988311768
1374603198594568			3.941635132	3.98815918
1374603198611317			3.926101685	3.986358643
1374603198627942			3.942108154	3.972946167
1374603198644566			3.899520874	3.965087891
1374603198661188			3.906951904	3.961486816
1374603198677815			3.878234863	3.964004517
1374603198694566			3.861724854	3.942840576
1374603198711189			3.84336853	3.9269104
1374603198727812			3.837387085	3.901580811
1374603198744435			3.819122314	3.884597778
1374603198761185			3.797851563	3.863876343
1374603198777809			3.773849487	3.848419189
1374603198794434			3.766479492	3.825683594
1374603198811058			3.739929199	3.822158813
1374603198827809			3.728988647	3.795623779
1374603198844432			3.711593628	3.772644043
1374603198861059			3.674285889	3.765106201
1374603198877682			3.67616272	3.733932495
1374603198894436			3.662887573	3.710983276
1374603198911053			3.652648926	3.689422607
1374603198927681			3.620193481	3.663543701
1374603198944302			3.599700928	3.652984619
1374603198960927			3.5987854	3.618347168
1374603198977677			3.581726074	3.614471436
1374603198994301			3.580673218	3.587921143
1374603199010925			3.542053223	3.568145752
1374603199027550			3.503738403	3.538848877
1374603199044299			3.496124268	3.526519775
1374603199060924			3.469085693	3.514709473
1374603199077548			3.452590942	3.487365723
1374603199094171			3.399002075	3.437408447
1374603199110795			3.383239746	3.434188843
1374603199127544			3.34375	3.405181885
1374603199144169			3.324295044	3.362716675
1374603199160794			3.296646118	3.34022522
1374603199177418			3.274703979	3.321273804
1374603199194168			3.258117676	3.296600342
1374603199210792			3.234634399	3.261428833
1374603199227416			3.171417236	3.24961853
1374603199244048			3.14805603	3.250915527
1374603199260666			3.126998901	3.194244385
1374603199277413			3.146438599	3.198425293
1374603199294043			3.0965271	3.150268555
1374603199310661			3.082275391	3.149658203
1374603199327297			3.073913574	3.122940063
1374603199344038			3.036346436	3.131637573
1374603199360660			3.021118164	3.098724365
1374603199377285			3.00920105	3.086654663
1374603199393909			3.000167847	3.03263855
1374603199410659			2.946258545	3.016921997
1374603199427292			2.918029785	3.030563354
1374603199443919			2.827880859	2.848495483
1374603199460530			-1	-1
1374603199477154			-1	-1
1374603199493904			-1	-1
1374603199510529			-1	-1
1374603199527153			-1	-1
1374603199543819			-1	-1
1374603199560487			-1	-1
1374603199577153			-1	-1
1374603199593777			2.853515625	2.908737183
1374603199610401			2.830825806	2.883880615
1374603199627150			2.782089233	2.887664795
1374603199643772			2.766052246	2.909683228
1374603199660397			2.773849487	2.859603882
1374603199677018			2.752075195	2.882202148
1374603199693647			2.748352051	2.845733643
1374603199710396			2.698516846	2.834274292
1374603199727020			2.564331055	2.719009399
1374603199743644			-1	-1
1374603199760285			-1	-1
1374603199777023			-1	-1
1374603199793643			-1	-1
1374603199810280			-1	-1
1374603199826890			-1	-1
1374603199843514			-1	-1
1374603199860264			-1	-1
1374603199876888			-1	-1
1374603199893554			-1	-1
1374603199910219			-1	-1
1374603199926885			-1	-1
1374603199943512			-1	-1
1374603199960178			-1	-1
1374603199976844			-1	-1
1374603199993488			-1	-1
1374603200010154			-1	-1
1374603200026756			-1	-1
1374603200043381			-1	-1
1374603200060047			-1	-1
1374603200076714			-1	-1
1374603200093380			-1	-1
1374603200110067			-1	-1
1374603200126733			-1	-1
1374603200143374			-1	-1
1374603200160040			-1	-1
1374603200176707			-1	-1
1374603200193373			-1	-1
1374603200209999			-1	-1
1374603200226665			-1	-1
1374603200243250			-1	-1
1374603200259872			-1	-1
1374603200276499			-1	-1
1374603200293247			2.708053589	2.758239746
1374603200309871			2.715103149	2.745773315
1374603200326496			2.684082031	2.786392212
1374603200343120			2.691192627	2.773574829
1374603200359881			2.733551025	2.794509888
1374603200376491			2.806167603	2.852813721
1374603200393115			2.784255981	2.865524292
1374603200409741			2.765686035	2.863891602
1374603200426365			2.80039978	2.877349854
1374603200443115			2.79574585	2.872268677
1374603200459739			2.79486084	2.857910156
1374603200476363			2.762771606	2.853561401
1374603200492988			2.796737671	2.874542236
1374603200509738			2.783355713	2.865600586
1374603200526362			2.807159424	2.882888794
1374603200542987			2.717971802	2.849380493
1374603200559609			2.761901855	2.869033813
1374603200576358			2.806915283	2.848403931
1374603200592983			2.749603271	2.85168457
1374603200609607			2.712097168	2.855834961
1374603200626232			2.69619751	2.815795898
1374603200642856			2.730697632	2.831481934
1374603200659606			2.722351074	2.825775146
1374603200676231			2.73614502	2.801498413
1374603200692858			2.687530518	2.803497314
1374603200709480			2.674911499	2.838180542
1374603200726229			2.691131592	2.801635742
1374603200742851			2.671966553	2.760742188
1374603200759475			2.665161133	2.759002686
1374603200776112			2.584716797	2.7706604
1374603200792725			2.649124146	2.718566895
1374603200809474			2.694580078	2.752288818
1374603200826098			-1	-1
1374603200842722			-1	-1
1374603200859348			-1	-1
1374603200876097			-1	-1
1374603200892722			-1	-1
1374603200909346			-1	-1
1374603200925968			-1	-1
1374603200942597			-1	-1
1374603200959343			-1	-1
1374603200975967			-1	-1
1374603200992633			-1	-1
1374603201009299			-1	-1
1374603201025965			-1	-1
1374603201042590			-1	-1
1374603201059256			-1	-1
1374603201075922			-1	-1
1374603201092560			-1	-1
1374603201109226			-1	-1
1374603201125892			-1	-1
1374603201143425			-1	-1
1374603201160091			-1	-1
1374603201176422			-1	-1
1374603201193088			-1	-1
1374603201209754			-1	-1
1374603201225708			-1	-1
1374603201242395			-1	-1
1374603201259061			-1	-1
1374603201275700			-1	-1
1374603201292366			-1	-1
1374603201309034			-1	-1
1374603201325700			-1	-1
1374603201342326			-1	-1
1374603201358992			-1	-1
1374603201375575			-1	-1
1374603201392324			-1	-1
1374603201408951			2.741226196	2.905654907
1374603201425574			2.74029541	2.903961182
1374603201442199			2.830795288	2.895050049
1374603201458948			2.841720581	2.922241211
1374603201475570			2.877319336	2.932189941
1374603201492195			2.854492188	2.952728271
1374603201508820			2.859085083	2.963699341
1374603201525569			2.920913696	2.967590332
1374603201542193			2.876144409	3.030426025
1374603201558818			2.905105591	2.9949646
1374603201575443			2.873123169	3.035430908
1374603201592067			2.889984131	2.993911743
1374603201608816			2.901031494	3.016921997
1374603201625441			2.875061035	2.977081299
1374603201642065			2.886138916	3.01348877
1374603201658687			2.903533936	2.972183228
1374603201675437			2.888977051	2.980728149
1374603201692060			2.866088867	2.96836853
1374603201708689			2.851379395	2.964920044
1374603201725311			2.81918335	2.934249878
1374603201741935			2.799041748	2.912506104
1374603201758684			2.790878296	2.909439087
1374603201775309			2.783248901	2.874160767
1374603201791934			2.772705078	2.914001465
1374603201808558			2.761276245	2.899047852
1374603201825307			2.769256592	2.873077393
1374603201841939			2.746658325	2.834152222
1374603201858555			2.691879272	2.85244751
1374603201875179			2.739334106	2.837753296
1374603201891928			2.728942871	2.838821411
1374603201908553			2.577407837	2.742141724
1374603201925177			-1	-1
1374603201941802			-1	-1
1374603201958426			-1	-1
1374603201975175			-1	-1
1374603201991800			-1	-1
1374603202008424			-1	-1
1374603202025060			-1	-1
1374603202041797			-1	-1
1374603202058429			-1	-1
1374603202075095			-1	-1
1374603202091696			-1	-1
1374603202108362			-1	-1
1374603202125006			-1	-1
1374603202141672			-1	-1
1374603202158338			-1	-1
1374603202174990			-1	-1
1374603202191656			-1	-1
1374603202208322			-1	-1
1374603202224914			-1	-1
1374603202241538			-1	-1
1374603202258225			-1	-1
1374603202274891			-1	-1
1374603202291537			2.596038818	2.773040771
1374603202308162			-1	-1
1374603202324787			2.628707886	2.700408936
1374603202341536			2.635696411	2.706069946
1374603202358160			2.657608032	2.72795105
1374603202374784			2.662109375	2.735916138
1374603202391407			2.696777344	2.777923584
1374603202408157			2.692810059	2.733154297
1374603202424781			2.713165283	2.79737854
1374603202441405			2.720977783	2.817581177
1374603202458031			2.731918335	2.853851318
1374603202474655			2.768951416	2.856262207
1374603202491404			2.810836792	2.866439819
1374603202508029			2.821792603	2.871047974
1374603202524653			2.848144531	2.911331177
1374603202541277			2.867004395	2.924926758
1374603202558028			2.862960815	2.944335938
1374603202574649			2.910980225	2.966873169
1374603202591274			2.929855347	2.972595215
1374603202607898			2.92980957	2.986557007
1374603202624648			2.94708252	2.987258911
1374603202641272			2.916000366	2.999023438
1374603202657897			2.900527954	2.99546814
1374603202674521			2.934738159	2.988937378
1374603202691145			2.889968872	2.984954834
1374603202707895			2.927047729	2.952590942
1374603202724520			2.91960144	2.943267822
1374603202741144			2.91192627	2.95350647
1374603202757776			2.866638184	2.950393677
1374603202774516			2.871566772	2.973648071
1374603202791141			2.88243103	2.976898193
1374603202807765			2.892669678	2.929901123
1374603202824389			2.898696899	2.960968018
1374603202841014			2.898666382	2.907562256
1374603202857767			2.863098145	2.912994385
1374603202874388			2.884811401	2.891204834
1374603202891012			2.854904175	2.85887146
1374603202907636			2.853164673	2.903930664
1374603202924386			2.849563599	2.911605835
1374603202941009			2.828491211	2.873443604
1374603202957633			2.842880249	2.87840271
1374603202974257			2.813034058	2.845748901
1374603202991007			2.8671875	2.838851929
1374603203007631			2.808197021	2.820510864
1374603203024257			2.800918579	2.821243286
1374603203040881			2.809936523	2.83744812
1374603203057505			2.801467896	2.837432861
1374603203074254			2.75970459	2.840133667
1374603203090884			2.751312256	2.81854248
1374603203107505			2.753662109	2.819763184
1374603203124126			2.758743286	2.772903442
1374603203140875			2.732894897	2.794082642
1374603203157500			2.729675293	2.763824463
1374603203174124			2.747711182	2.78288269
1374603203190748			2.705764771	2.768951416
1374603203207499			2.736618042	2.760772705
1374603203224123			2.678726196	2.715866089
1374603203240747			2.702011108	2.722106934
1374603203257372			2.676956177	2.728103638
1374603203273996			2.673812866	2.720001221
1374603203290745			2.660308838	2.679794312
1374603203307376			2.653549194	2.694900513
1374603203323992			2.646759033	2.656524658
1374603203340624			2.626678467	2.623001099
1374603203357366			2.59185791	2.635406494
1374603203373991			2.624130249	2.660232544
1374603203390623			2.587799072	2.645370483
1374603203407241			2.559051514	2.624404907
1374603203423864			-1	2.446014404
1374603203440621			-1	-1
1374603203457238			2.349594116	2.437515259
1374603203473864			2.50100708	2.47555542
1374603203490485			2.563461304	2.566253662
1374603203507235			2.510223389	2.593841553
1374603203523870			2.485855103	2.534942627
1374603203540483			2.437561035	2.560821533
1374603203557110			2.476776123	2.533294678
1374603203573869			2.462936401	2.506652832
1374603203590483			2.43687439	2.541885376
1374603203607107			2.417556763	2.475692749
1374603203623731			2.42288208	2.493988037
1374603203640356			2.436431885	2.486312866
1374603203657105			2.452301025	2.450057983
1374603203673728			2.38432312	2.41897583
1374603203690352			2.353408813	2.424865723
1374603203706976			2.37159729	2.432067871
1374603203723726			2.325195313	2.43711853
1374603203740352			2.361419678	2.403060913
1374603203756975			2.447875977	2.437316895
1374603203773600			2.386657715	2.458007813
1374603203790349			2.296676636	2.436676025
1374603203806974			2.320541382	2.491271973
1374603203823598			2.37059021	2.447738647
1374603203840223			2.402786255	2.527450562
1374603203856845			2.439682007	2.455291748
1374603203873594			2.457260132	2.4324646
1374603203890219			2.434921265	2.533416748
1374603203906848			2.378204346	2.447402954
1374603203923468			2.417861938	2.479125977
1374603203940217			2.354568481	2.442855835
1374603203956844			2.388626099	2.338989258
1374603203973466			2.330368042	2.443664551
1374603203990091			2.294845581	2.44934082
1374603204006716			2.311508179	2.445648193
1374603204023465			2.378372192	2.414550781
1374603204040087			2.347991943	2.415252686
1374603204056711			2.342514038	2.420196533
1374603204073336			2.310562134	2.439697266
1374603204090083			2.349639893	2.413116455
1374603204106711			2.316879272	2.398803711
1374603204123335			2.321670532	2.397232056
1374603204139959			2.363174438	2.394729614
1374603204156709			2.289901733	2.416320801
1374603204173333			2.340621948	2.392425537
1374603204189958			2.352798462	2.400878906
1374603204206582			2.391983032	2.421676636
1374603204223204			2.364151001	2.433639526
1374603204239954			2.294754028	2.43321228
1374603204256578			2.292480469	2.424636841
1374603204273202			2.309112549	2.480667114
1374603204289828			2.362701416	2.45930481
1374603204306577			2.373184204	2.418411255
1374603204323202			2.360534668	2.425643921
1374603204339838			2.347686768	2.455810547
1374603204356450			2.329559326	2.463546753
1374603204373200			2.359130859	2.484558105
1374603204389832			2.47114563	2.44190979
1374603204406447			2.420532227	2.449417114
1374603204423071			2.354309082	2.423278809
1374603204439695			2.407714844	2.431137085
1374603204456445			2.41619873	2.471405029
1374603204473070			2.340652466	2.39666748
1374603204489694			2.358352661	2.462860107
1374603204506319			2.356185913	2.454437256
1374603204523068			2.361450195	2.431106567
1374603204539693			2.382736206	2.464813232
1374603204556318			2.404251099	2.46282959
1374603204572942			2.382858276	2.438140869
1374603204589564			2.424072266	2.431762695
1374603204606313			2.385253906	2.423217773
1374603204622938			2.389480591	2.459777832
1374603204639563			2.355285645	2.466659546
1374603204656187			2.370513916	2.439697266
1374603204672937			2.356582642	2.391052246
1374603204689561			2.373077393	2.421615601
1374603204706185			2.333084106	2.393188477
1374603204722810			2.335113525	2.407394409
1374603204739441			2.309631348	2.43145752
1374603204756185			2.317092896	2.417739868
1374603204772806			2.344619751	2.392044067
1374603204789430			2.350646973	2.461502075
1374603204806055			2.331939697	2.364074707
1374603204822805			2.272476196	2.442855835
1374603204839430			2.305358887	2.406570435
1374603204856054			2.400161743	2.365081787
1374603204872678			2.33303833	2.373031616
1374603204889431			2.315658569	2.377334595
1374603204906052			2.35055542	2.362075806
1374603204922677			2.295043945	2.364547729
1374603204939302			2.281478882	2.321899414
1374603204955923			2.293533325	2.36907959
1374603204972673			2.368560791	2.385864258
1374603204989297			2.278411865	2.327545166
1374603205005922			2.262588501	2.338851929
1374603205022547			2.311569214	2.30645752
1374603205039296			2.311279297	2.360305786
1374603205055921			2.257049561	2.363128662
1374603205072545			2.315093994	2.328491211
1374603205089170			2.279891968	2.359420776
1374603205105922			2.277160645	2.331771851
1374603205122544			2.249526978	2.316589355
1374603205139166			2.291564941	2.301589966
1374603205155790			2.297027588	2.327758789
1374603205172415			2.246353149	2.287445068
1374603205189165			2.242095947	2.315856934
1374603205205789			2.180725098	2.357345581
1374603205222413			2.289978027	2.310974121
1374603205239038			2.250289917	2.330703735
1374603205255787			2.292724609	2.35736084
1374603205272411			2.275772095	2.374069214
1374603205289036			2.360656738	2.345001221
1374603205305660			2.333969116	2.353057861
1374603205322283			2.343841553	2.323608398
1374603205339032			2.370681763	2.374725342
1374603205355657			2.332992554	2.373977661
1374603205372282			2.394317627	2.364517212
1374603205388906			2.352005005	2.353103638
1374603205405655			2.375839233	2.375701904
1374603205422280			2.397262573	2.340057373
1374603205438905			2.389175415	2.391464233
1374603205455530			2.359893799	2.403121948
1374603205472279			2.351043701	2.411254883
1374603205488903			2.36781311	2.391921997
1374603205505525			2.35244751	2.392990112
1374603205522150			2.335784912	2.424865723
1374603205538774			2.34954834	2.405929565
1374603205555526			2.338088989	2.424499512
1374603205572149			2.37071228	2.392089844
1374603205588773			2.364547729	2.426437378
1374603205605404			2.310317993	2.433303833
1374603205622147			2.406417847	2.40435791
1374603205638772			2.375671387	2.414199829
1374603205655403			2.368927002	2.464569092
1374603205672020			2.375549316	2.441680908
1374603205688642			2.345596313	2.428192139
1374603205705397			2.336502075	2.400314331
1374603205722017			2.369888306	2.424560547
1374603205738651			2.357055664	2.475708008
1374603205755265			2.396224976	2.42024231
1374603205772022			2.326553345	2.435791016
1374603205788639			2.404937744	2.443252563
1374603205805264			2.413116455	2.409713745
1374603205821889			2.394989014	2.479324341
1374603205838638			2.404815674	2.514602661
1374603205855263			2.44720459	2.556243896
1374603205871885			2.431152344	2.536941528
1374603205888509			2.44128418	2.56086731
1374603205905134			2.446456909	2.513748169
1374603205921884			2.462509155	2.51411438
1374603205938509			2.464492798	2.501312256
1374603205955132			2.505172729	2.521392822
1374603205971757			2.516357422	2.500793457
1374603205988506			2.510284424	2.519287109
1374603206005131			2.472869873	2.51008606
1374603206021756			2.449539185	2.518676758
1374603206038380			2.44619751	2.487213135
1374603206055127			2.464614868	2.568832397
1374603206071751			2.463867188	2.542816162
1374603206088377			2.465637207	2.499908447
1374603206105001			2.518539429	2.509918213
1374603206121628			2.459762573	2.512588501
1374603206138375			2.456329346	2.496963501
1374603206154999			2.478042603	2.53704834
1374603206171624			2.507995605	2.522842407
1374603206188248			2.456481934	2.537185669
1374603206204998			2.452957153	2.504196167
1374603206221622			2.468795776	2.542358398
1374603206238244			2.486297607	2.508514404
1374603206254869			2.451156616	2.517791748
1374603206271494			2.456512451	2.474609375
1374603206288243			2.467926025	2.481628418
1374603206304867			2.450653076	2.54208374
1374603206321492			2.476043701	2.499954224
1374603206338116			2.459976196	2.481811523
1374603206354866			2.416229248	2.508178711
1374603206371491			2.478759766	2.457092285
1374603206388115			2.472320557	2.49836731
1374603206404740			2.44732666	2.508483887
1374603206421361			2.436691284	2.532608032
1374603206438111			2.498825073	2.453201294
1374603206454736			2.454437256	2.495651245
1374603206471360			2.411651611	2.469711304
1374603206487985			2.444976807	2.48866272
1374603206504734			2.470001221	2.473922729
1374603206521358			2.435241699	2.493972778
1374603206537984			2.401199341	2.480133057
1374603206554613			2.449661255	2.453933716
1374603206571357			2.42010498	2.455703735
1374603206587982			-1	-1
1374603206604603			-1	-1
1374603206621229			-1	-1
1374603206637978			-1	-1
1374603206654603			-1	-1
1374603206671227			-1	-1
1374603206687851			-1	-1
1374603206704476			-1	-1
1374603206721227			-1	-1
1374603206737851			-1	-1
1374603206754517			-1	-1
1374603206771182			-1	-1
1374603206787848			-1	-1
1374603206804472			-1	-1
1374603206821138			-1	-1
1374603206837804			-1	-1
1374603206854340			-1	-1
1374603206871029			-1	-1
1374603206887695			-1	-1
1374603206904994			-1	-1
1374603206921660			-1	-1
1374603206938326			-1	-1
1374603206956213			-1	-1
1374603206972255			-1	-1
1374603206988921			-1	-1
1374603207005587			-1	-1
1374603207020959			-1	-1
1374603207037626			-1	-1
1374603207054292			-1	-1
1374603207070958			-1	-1
1374603207087590			-1	-1
1374603207104212			-1	-1
1374603207120878			-1	-1
1374603207137697			-1	-1
1374603207154363			-1	-1
1374603207171029			-1	-1
1374603207188079			-1	-1
1374603207205079			-1	-1
1374603207221745			-1	-1
1374603207239327			-1	-1
1374603207255013			-1	-1
1374603207271679			-1	-1
1374603207287876			-1	-1
1374603207304542			-1	-1
1374603207320701			-1	-1
1374603207337326			-1	-1
1374603207353992			-1	-1
1374603207370658			-1	-1
1374603207387319			-1	-1
1374603207403949			-1	-1
1374603207420567			-1	-1
1374603207437190			-1	-1
1374603207453940			-1	-1
1374603207470565			-1	-1
1374603207487191			-1	-1
1374603207503814			-1	-1
1374603207520562			-1	-1
1374603207537189			-1	-1
1374603207553816			-1	-1
1374603207570438			-1	-1
1374603207587061			-1	-1
1374603207603809			-1	-1
1374603207620432			-1	-1
1374603207637058			-1	-1
1374603207653682			-1	-1
1374603207670432			-1	-1
1374603207687055			-1	-1
1374603207703681			-1	-1
1374603207720305			-1	-1
1374603207737055			-1	-1
1374603207753679			-1	-1
1374603207770304			-1	-1
1374603207786925			-1	-1
1374603207803550			-1	-1
1374603207820301			-1	-1
1374603207836926			-1	-1
1374603207853550			-1	-1
1374603207870174			-1	-1
1374603207886922			-1	-1
1374603207903547			-1	-1
1374603207920171			-1	-1
1374603207936796			-1	-1
1374603207953482			-1	-1
1374603207970148			-1	-1
1374603207986782			-1	-1
1374603208003448			-1	-1
1374603208020114			-1	-1
1374603208036757			-1	-1
1374603208053423			-1	-1
1374603208070089			-1	-1
1374603208086667			-1	-1
1374603208103415			-1	-1
1374603208120041			-1	-1
1374603208136663			-1	-1
1374603208153287			-1	-1
1374603208169910			-1	-1
1374603208186661			-1	-1
1374603208203283			-1	-1
1374603208219909			-1	-1
1374603208236534			-1	-1
1374603208253284			-1	-1
1374603208269908			-1	-1
1374603208286532			-1	-1
1374603208303156			-1	-1
1374603208319906			-1	-1
1374603208336528			-1	-1
1374603208353154			-1	-1
1374603208369778			-1	-1
1374603208386401			-1	-1
1374603208403152			-1	-1
1374603208419776			-1	-1
1374603208436401			-1	-1
1374603208453024			-1	-1
1374603208469773			-1	-1
1374603208486397			-1	-1
1374603208503021			-1	-1
1374603208519645			-1	-1
1374603208536334			-1	-1
1374603208553000			-1	-1
1374603208569633			-1	-1
1374603208586299			-1	-1
1374603208602970			-1	-1
1374603208619636			-1	-1
1374603208636263			-1	-1
1374603208652929			-1	-1
1374603208669515			-1	-1
1374603208686264			-1	-1
1374603208702887			-1	-1
1374603208719512			-1	-1
1374603208736136			-1	-1
1374603208752762			-1	-1
1374603208769511			-1	-1
1374603208786134			-1	-1
1374603208802760			-1	-1
1374603208819385			-1	-1
1374603208836134			-1	-1
1374603208852759			-1	-1
1374603208869382			-1	-1
1374603208886006			-1	-1
1374603208902755			-1	-1
1374603208919379			-1	-1
1374603208936004			-1	-1
1374603208952628			-1	-1
1374603208969254			-1	-1
1374603208986003			-1	-1
1374603209002627			-1	-1
1374603209019251			-1	-1
1374603209035876			-1	-1
1374603209052626			-1	-1
1374603209069248			-1	-1
1374603209085873			-1	-1
1374603209102497			-1	-1
