Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	cuetime	correct	choice	iti_mean	iti_range	trialvec
1435667919738594.0	(-13.1291061318, 29.7728070195, 580.489064917)	(0.566559001593, 0.366262127541, 0.434963582357)	(4.33493854629, 165.317305568, 46.8412284353)	(0.512825261971, 0.478040244065)	3.34	0	(44.9120468785, 27.7327886432, 577.691629945)	(0.392827608423, 0.376055711493, 0.425638834635)	(2.36628045724, 165.378402468, 46.8646807598)	(0.507000829755, 0.4778013977)	3.47	0									
1435667919755216.0	(-13.1312825956, 29.7336046929, 580.626024206)	(0.566559517162, 0.366495673213, 0.435420125325)	(5.54768121879, 167.720776699, 47.7638118221)	(0.516413258044, 0.468644344413)	3.37	0	(44.9083534938, 27.6926214783, 577.779032642)	(0.392854274697, 0.376281185579, 0.425930175781)	(1.17421700698, 162.701507299, 45.8371423054)	(0.503474014813, 0.488266195076)	3.52	0									
1435667919771834.0	(-13.1170386386, 29.7165328487, 580.862364966)	(0.566507121165, 0.366640807616, 0.436207885742)	(4.30942557909, 165.298748542, 46.8341052358)	(0.51274977982, 0.478112789125)	3.39	0	(44.9263238925, 27.6467136126, 577.938495943)	(0.392829157832, 0.376552546287, 0.426461588542)	(1.6768493316, 165.508194854, 46.9145021605)	(0.504961092697, 0.477293999791)	3.50	0									
1435667919788597.0	(-13.0944171312, 29.7152012891, 581.236149141)	(0.566424243805, 0.366739434762, 0.437453816732)	(5.15904199832, 164.957219952, 46.7030079246)	(0.515263437865, 0.479447928255)	3.41	0	(44.9399287295, 27.6224619697, 578.031822932)	(0.392805241333, 0.376697934363, 0.426772664388)	(2.50253342656, 161.935470336, 45.5430955132)	(0.507403945049, 0.491260866552)	3.52	0									
1435667919805208.0	(-13.060969491, 29.6710370038, 581.216004219)	(0.566324999174, 0.366959377651, 0.43738667806)	(4.80822350382, 165.54404336, 46.9282627739)	(0.514225513325, 0.477153857074)	3.39	0	(44.9580279304, 27.5895423235, 578.155572656)	(0.392773353146, 0.376894541644, 0.427185262044)	(3.02152463203, 161.426988164, 45.3479123057)	(0.508939421988, 0.493248678015)	3.55	0									
1435667919821843.0	(-13.0214437114, 29.590495521, 581.084656999)	(0.566211884074, 0.367337360547, 0.436948852539)	(5.77061146115, 166.475368358, 47.285756134)	(0.517072814974, 0.473513024402)	3.38	0	(44.9777525495, 27.493170919, 578.227556664)	(0.392726648802, 0.377403211656, 0.427425130208)	(2.1419088562, 162.815280149, 45.8808145341)	(0.50633700845, 0.487821422404)	3.54	0									
1435667919838467.0	(-12.9904307829, 29.517847354, 581.404497527)	(0.566105789937, 0.367785343542, 0.438014933268)	(4.19797516407, 165.593834079, 46.947375169)	(0.512420044864, 0.476959210011)	3.41	0	(45.0104104792, 27.4149063201, 578.458410938)	(0.392670378599, 0.37785556171, 0.428194783529)	(3.7681613387, 162.374176637, 45.7114949336)	(0.511148406327, 0.48954583019)	3.53	0									
1435667919855206.0	(-12.9612159561, 29.480036804, 581.677986703)	(0.566007299838, 0.368044363479, 0.438926595052)	(2.64350304857, 166.60305272, 47.3347683605)	(0.507821014937, 0.473013867394)	3.41	0	(45.0570865791, 27.3573559739, 578.849633204)	(0.392601635893, 0.378238343767, 0.429498697917)	(2.57397241156, 164.454485763, 46.5100311067)	(0.507615302993, 0.481413269104)	3.56	0									
1435667919871841.0	(-12.9453782554, 29.442799992, 581.821189373)	(0.565954007589, 0.368268597401, 0.439403889974)	(3.80640463763, 163.342535635, 46.0832039642)	(0.511261552182, 0.485760220346)	3.45	0	(45.0854751533, 27.3233405063, 579.08625436)	(0.392559627239, 0.378465582257, 0.430287475586)	(2.14459276417, 162.374937076, 45.7117868313)	(0.506344949006, 0.489542857405)	3.58	0									
1435667919888456.0	(-12.9351461131, 29.3927760045, 581.943219503)	(0.565918186323, 0.368552616807, 0.439810791016)	(6.47711147622, 165.294151163, 46.8323405109)	(0.519163051705, 0.478130761677)	3.43	0	(45.0956794992, 27.2834244013, 579.233217871)	(0.392555595576, 0.378702416144, 0.43077738444)	(3.02846117035, 162.662280946, 45.8220850903)	(0.508959944291, 0.488419542822)	3.56	0									
1435667919905080.0	(-12.9186497277, 29.3327799483, 582.25836999)	(0.565855841208, 0.368933891449, 0.440861206054)	(5.31261121679, 166.661253755, 47.357109094)	(0.515717784665, 0.472786341847)	3.42	0	(45.1139353527, 27.2129700531, 579.445927287)	(0.392539240439, 0.379109630396, 0.431486409505)	(1.5938077298, 161.194194885, 45.2585535408)	(0.504715407485, 0.494158737745)	3.57	0									
1435667919921703.0	(-12.9059541153, 29.2419343321, 582.533304995)	(0.565806233191, 0.36946181823, 0.441777750651)	(5.07287041205, 165.415994317, 46.8791105628)	(0.515008492343, 0.477654439731)	3.44	0	(45.1111051627, 27.1141667566, 579.522354347)	(0.392560817338, 0.379630348643, 0.431741129557)	(2.11104301345, 164.561939193, 46.5512775971)	(0.506245689389, 0.480993200966)	3.55	0									
1435667919938451.0	(-12.8997038576, 29.0998885708, 582.753063976)	(0.565777650173, 0.370236073933, 0.442510172526)	(3.56405470769, 163.197718834, 46.0276153728)	(0.510544540555, 0.486326353266)	3.46	0	(45.1150324542, 26.9882354929, 579.683564706)	(0.392577428587, 0.380308123938, 0.432278645833)	(3.27091113201, 161.807203831, 45.4938598286)	(0.50967725187, 0.491762299332)	3.57	0									
1435667919955076.0	(-12.8922958506, 28.9102259836, 582.856465444)	(0.56574993817, 0.371223881135, 0.442854817708)	(4.34325743071, 162.686350872, 45.8313244416)	(0.512849874055, 0.488325446159)	3.45	0	(45.1201349225, 26.7871921359, 579.771019177)	(0.392576469259, 0.381351730314, 0.432569986979)	(0.318609017713, 161.356877516, 45.3210000128)	(0.50094263023, 0.493522761862)	3.59	0									
1435667919971701.0	(-12.8873827257, 28.6859612795, 583.012568968)	(0.565727262268, 0.372399447675, 0.44337524414)	(3.6923677509, 163.257838369, 46.0506925309)	(0.510924164943, 0.486091327723)	3.43	0	(45.129968726, 26.5788528916, 579.942594732)	(0.392576644129, 0.382450713746, 0.433141886393)	(1.30249951737, 157.516086634, 43.8466948655)	(0.503853548868, 0.508537581571)	3.57	0									
1435667919988324.0	(-12.8808289307, 28.4324208417, 583.143146185)	(0.56570050744, 0.3737170432, 0.443810424804)	(5.78500218324, 167.166940186, 47.5512191432)	(0.517115391075, 0.47080945979)	3.44	0	(45.13035237, 26.3233765256, 580.163777769)	(0.392613678466, 0.383799851861, 0.433879191081)	(3.28443852428, 164.728506442, 46.6152151977)	(0.50971727374, 0.480342038928)	3.56	0									
1435667920005073.0	(-12.868911546, 28.1839761575, 583.37401833)	(0.565653834642, 0.375031423715, 0.444580078125)	(4.46511751664, 164.230396075, 46.424013255)	(0.513210406854, 0.482289303849)	3.41	0	(45.1419489961, 26.0930980731, 580.420616293)	(0.392623921242, 0.385027495394, 0.434735310872)	(4.49814963908, 161.905412806, 45.531557793)	(0.513308135027, 0.491378370577)	3.54	0									
1435667920021697.0	(-12.8543905459, 27.9678785801, 583.855101361)	(0.565589707776, 0.376238119907, 0.44618367513)	(3.56753692803, 165.953943799, 47.0856049319)	(0.510554842982, 0.475551431593)	3.42	0	(45.1466358791, 25.8422313839, 580.61236142)	(0.392642763104, 0.386344931894, 0.435374552409)	(3.54482252129, 162.045375249, 45.5852830169)	(0.510487640595, 0.490831214819)	3.56	0									
1435667920038321.0	(-12.8389829545, 27.7891039808, 584.190080595)	(0.565529146234, 0.377220659258, 0.447300211589)	(4.386608368, 164.628956524, 46.5770025063)	(0.512978131266, 0.480731209835)	3.42	0	(45.1586858842, 25.6612256127, 580.875685142)	(0.392653221678, 0.38732146304, 0.436252237956)	(4.56493698246, 161.951214299, 45.5491389053)	(0.513505730717, 0.491199318614)	3.50	0									
1435667920054947.0	(-12.8184387619, 27.6629514791, 584.356867462)	(0.565460491567, 0.377897612123, 0.447856241862)	(6.38684465088, 160.357018104, 44.9371994044)	(0.518895990091, 0.497431516403)	3.41	0	(45.1909066851, 25.5256175928, 581.21181788)	(0.392617140149, 0.388081764317, 0.437372639974)	(3.735513429, 161.324614054, 45.3086155355)	(0.511051814879, 0.493648889546)	3.55	0									
1435667920071695.0	(-12.7759564968, 27.6089019804, 584.726790921)	(0.565319269745, 0.378254904597, 0.449089355469)	(2.57561535269, 164.810832605, 46.6468164719)	(0.507620163765, 0.480020200917)	3.41	0	(45.2393774756, 25.4723002495, 581.666986494)	(0.392554978373, 0.388448257181, 0.438889973958)	(2.65999111281, 161.545738595, 45.393495202)	(0.507869796192, 0.492784446461)	3.55	0									
1435667920088319.0	(-12.7364031257, 27.6205736054, 584.970248444)	(0.56519237298, 0.378250751321, 0.449900919596)	(4.83833321189, 163.360913629, 46.0902584412)	(0.514314595301, 0.485688375179)	3.42	0	(45.2843009031, 25.4677639847, 582.06371647)	(0.392493231314, 0.388554442806, 0.440212402344)	(2.88299315403, 163.051107841, 45.9713380723)	(0.508529565544, 0.486899500231)	3.49	0									
1435667920104943.0	(-12.6963434645, 27.7011330033, 585.137996717)	(0.565067569582, 0.377881028714, 0.450460001628)	(5.64174638966, 162.569857619, 45.7866079734)	(0.516691557366, 0.488780853718)	3.37	0	(45.3141407052, 25.5444950278, 582.320229215)	(0.392451630365, 0.388218920203, 0.441067504883)	(3.80600891274, 161.164895571, 45.2473068652)	(0.511260381398, 0.494273277674)	3.52	0									
1435667920121567.0	(-12.6531695283, 27.8402038856, 585.633564955)	(0.564921253781, 0.377289950504, 0.452111816406)	(5.57733820495, 164.883293368, 46.674630867)	(0.516501000606, 0.479736929758)	3.35	0	(45.3409298962, 25.6361493156, 582.508783637)	(0.392406906359, 0.387793703277, 0.441695963542)	(5.8602868505, 165.123898703, 46.7669883254)	(0.517338126776, 0.478796330324)	3.47	0									
1435667920138194.0	(-12.6306782981, 27.9878172671, 585.801595826)	(0.564849207769, 0.376582069931, 0.45267191569)	(4.68673277574, 159.313399423, 44.5366016001)	(0.513866073301, 0.501511339239)	3.40	0	(45.3912695292, 25.7780153309, 582.846897938)	(0.392319730311, 0.38714583396, 0.442823079427)	(5.05743727134, 164.457466351, 46.5111752188)	(0.514962832164, 0.481401617081)	3.48	0									
1435667920154942.0	(-12.5970275849, 28.1559167321, 586.04234993)	(0.564741466592, 0.375787737388, 0.453474527995)	(6.00492402475, 164.672738605, 46.5938084582)	(0.51776604741, 0.480560052366)	3.35	0	(45.4488272546, 25.9446544731, 583.265230037)	(0.392225953805, 0.386390237642, 0.444217529297)	(3.66076404529, 164.698581064, 46.6037282043)	(0.510830662856, 0.480459026333)	3.45	0									
1435667920171564.0	(-12.5659950493, 28.3237178317, 586.251994891)	(0.564642746247, 0.374988365004, 0.454173380534)	(6.06117889518, 164.44522727, 46.5064771917)	(0.517932481938, 0.48144946337)	3.34	0	(45.473801764, 26.1028657073, 583.41007019)	(0.392179328388, 0.385619888879, 0.444700317383)	(2.55078543973, 163.06811915, 45.9778679412)	(0.507546702484, 0.486832997849)	3.46	0									
1435667920188189.0	(-12.548605845, 28.4759868247, 586.329373974)	(0.564589458621, 0.374237331749, 0.454431152344)	(4.34583253059, 163.424922537, 46.114828553)	(0.512857492694, 0.485438144892)	3.34	0	(45.4834405636, 26.2474622958, 583.493525131)	(0.392167032389, 0.38490563344, 0.444978434245)	(2.30287230668, 161.091297731, 45.2190559976)	(0.506813231676, 0.494560994016)	3.43	0									
1435667920204812.0	(-12.55539765, 28.6011451501, 586.333924362)	(0.5646103929, 0.37360641632, 0.454446411133)	(6.28358745184, 166.696742674, 47.3707316778)	(0.51859049542, 0.47264760487)	3.31	0	(45.4749347171, 26.3654556584, 583.443779081)	(0.392184237867, 0.384297494579, 0.44481262207)	(2.37010525913, 163.098622616, 45.9895768361)	(0.507012145737, 0.486713750523)	3.42	0									
1435667920221563.0	(-12.5899518633, 28.7053729463, 586.352905355)	(0.564712833386, 0.37308453836, 0.454509684245)	(8.31990707671, 167.858275994, 47.8165915554)	(0.524615109694, 0.468106817849)	3.30	0	(45.4613276224, 26.4423145468, 583.380349467)	(0.392213787816, 0.383894590102, 0.444601236979)	(1.67527411815, 163.192475502, 46.0256026957)	(0.504956432302, 0.486346851047)	3.40	0									
1435667920238186.0	(-12.6256251989, 28.7627513358, 585.967919962)	(0.564833911375, 0.372704758537, 0.453226318359)	(6.51230579103, 165.338937801, 46.8495320668)	(0.519267176896, 0.477955677087)	3.29	0	(45.3936186503, 26.5185493173, 582.976214254)	(0.392342309526, 0.383420707364, 0.44325398763)	(4.89897420724, 163.736151793, 46.2342953266)	(0.51449400653, 0.484221455071)	3.37	0									
1435667920254819.0	(-12.6543057544, 28.7926645236, 585.898028891)	(0.564921864809, 0.372537230358, 0.452993367513)	(4.70832104351, 165.974001855, 47.0933043087)	(0.513929943916, 0.475473018549)	3.26	0	(45.3385552893, 26.5473556099, 582.679048873)	(0.392452375811, 0.383210005966, 0.442263590495)	(1.6853011207, 162.802428561, 45.8758813935)	(0.50498609799, 0.487871663168)	3.40	0									
1435667920271435.0	(-12.7189279133, 28.8047798948, 585.566708198)	(0.565126483964, 0.372398252591, 0.451889038086)	(6.16872563671, 165.645086699, 46.9670487215)	(0.518250667564, 0.476758847932)	3.26	0	(45.3159140146, 26.5750902101, 582.780962467)	(0.39253848367, 0.383091611788, 0.442603149414)	(2.19313486428, 165.861484288, 47.050113926)	(0.506488564687, 0.47591288394)	3.35	0									
1435667920288183.0	(-12.7886760918, 28.8085606258, 585.597397776)	(0.565332095026, 0.372386284997, 0.451991373698)	(5.24110564467, 162.434409378, 45.7346155465)	(0.515506229718, 0.489310362089)	3.23	0	(45.2455016746, 26.5888712694, 582.458922041)	(0.392689703905, 0.382951443554, 0.441529744466)	(2.22674674468, 164.154999054, 46.3950717635)	(0.50658800812, 0.482584053738)	3.38	0									
1435667920304808.0	(-12.8385218504, 28.7856783577, 584.986383379)	(0.565503985546, 0.372358505389, 0.449954630534)	(5.85275033366, 164.263001108, 46.4365288458)	(0.517315829389, 0.482161840862)	3.25	0	(45.1755300848, 26.5927544875, 582.112003837)	(0.392835144721, 0.382855913213, 0.440373331706)	(2.55301370454, 164.266096301, 46.4377169501)	(0.507553294984, 0.482149740807)	3.38	0									
1435667920321432.0	(-12.8949224768, 28.7633006332, 584.908017137)	(0.565674287388, 0.372453298532, 0.449693400065)	(4.13275743411, 165.821817806, 47.0348877652)	(0.512227093, 0.476067952284)	3.25	0	(45.1343036994, 26.6131274319, 582.036153008)	(0.392944341578, 0.382735916044, 0.440120442708)	(3.6352997013, 163.252120626, 46.0484977494)	(0.51075532456, 0.486113680116)	3.34	0									
1435667920338056.0	(-12.9703004523, 28.772360825, 584.587105489)	(0.565910969622, 0.372331962045, 0.448623657227)	(8.56497135913, 161.996683848, 45.5665926)	(0.52534015195, 0.491021564314)	3.23	0	(45.0642871885, 26.6086880158, 581.595229643)	(0.39307301483, 0.382661863515, 0.438650716146)	(2.9774683648, 165.242449768, 46.8124946939)	(0.508809078002, 0.478332878155)	3.36	0									
1435667920354680.0	(-13.0044720824, 28.7660171596, 584.370598067)	(0.566021122145, 0.372313138704, 0.447902018229)	(5.16331182554, 163.981207259, 46.3283609881)	(0.51527607049, 0.483263458722)	3.24	0	(45.0005033547, 26.6169673168, 581.154962452)	(0.393183473061, 0.382523211875, 0.437183227539)	(4.9358034325, 165.200880538, 46.796538155)	(0.514602968735, 0.478495384917)	3.36	0									
1435667920371429.0	(-13.0374122587, 28.7598317789, 583.958169692)	(0.566135640783, 0.372247371833, 0.44652730306)	(6.82569884483, 165.562883119, 46.9354945012)	(0.52019437528, 0.477080206729)	3.20	0	(44.9820258494, 26.6335827703, 581.044034775)	(0.393218619837, 0.382414389615, 0.436813354492)	(3.2261218877, 165.192921654, 46.7934831011)	(0.509544739313, 0.478526498614)	3.33	0									
1435667920388055.0	(-13.0772106225, 28.7529981571, 583.570626246)	(0.566269645001, 0.372190666673, 0.445235392252)	(6.55184573445, 163.24183423, 46.0445492692)	(0.519384158978, 0.486153892767)	3.23	0	(44.9601096747, 26.6473977579, 580.909962984)	(0.393259819358, 0.382314674243, 0.436366577148)	(2.02800441602, 166.269832468, 47.2068602426)	(0.506000013065, 0.474316526707)	3.34	0									
1435667920404677.0	(-13.1100830168, 28.7589516729, 583.560246365)	(0.566367828855, 0.372157996147, 0.445200805664)	(7.98770249708, 165.495077702, 46.9094670818)	(0.523632255908, 0.477345278727)	3.21	0	(44.9147747757, 26.6674718623, 580.577253071)	(0.393334994358, 0.382139320263, 0.435257568359)	(1.8216167025, 163.60321851, 46.183268278)	(0.505389398528, 0.484741131704)	3.34	0									
1435667920421303.0	(-13.148900335, 28.7579872526, 583.43596448)	(0.566488315247, 0.372133543045, 0.444786580404)	(5.68536800953, 164.83741022, 46.6570184108)	(0.516820615413, 0.479916300939)	3.24	0	(44.8735052753, 26.6774242056, 580.223981592)	(0.393394292348, 0.382010758836, 0.434079996745)	(4.67647768692, 166.293417707, 47.2159135445)	(0.513835732801, 0.474224324834)	3.31	0									
1435667920438055.0	(-13.1694295108, 28.7474638558, 583.221970822)	(0.56655808344, 0.372136430728, 0.444073282878)	(7.61959051978, 166.349022011, 47.2372575108)	(0.522543167218, 0.474006950699)	3.20	0	(44.8468039047, 26.6870447046, 579.996131849)	(0.393432842761, 0.38191146029, 0.43332051595)	(3.26741619484, 161.617842394, 45.4211725748)	(0.509666911819, 0.492502570783)	3.32	0									
1435667920454676.0	(-13.1800382671, 28.7334042264, 583.013024491)	(0.566598144194, 0.372158471858, 0.443376668294)	(7.12480138667, 168.283533633, 47.9798286451)	(0.521079294043, 0.4664443564)	3.20	0	(44.8393944744, 26.6824332212, 579.861166907)	(0.393430495502, 0.381905120171, 0.432870483398)	(5.80593780386, 166.139864517, 47.1569714501)	(0.51717733078, 0.474824610958)	3.33	0									
1435667920471297.0	(-13.1751696372, 28.7269044039, 582.923851264)	(0.566587290948, 0.372170426861, 0.443079427083)	(7.18026828908, 163.356996113, 46.0887546848)	(0.521243397305, 0.48570368994)	3.21	0	(44.8414942872, 26.6752956246, 579.75241222)	(0.393404469019, 0.381917442851, 0.432508138021)	(5.24711890834, 165.994895855, 47.1013245659)	(0.515524020439, 0.47539133755)	3.31	0									
1435667920487923.0	(-13.1463605749, 28.7125089619, 582.674578575)	(0.566511737748, 0.37218470685, 0.442248535156)	(7.56373599079, 162.472013172, 45.7490499351)	(0.522377917132, 0.489163357418)	3.22	0	(44.8667865345, 26.6690957508, 579.748485408)	(0.393328157569, 0.381948169246, 0.432494913737)	(5.17071315792, 165.360049367, 46.857635838)	(0.515297967923, 0.477873145554)	3.33	0									
1435667920504547.0	(-13.1012327468, 28.7119561734, 582.679095503)	(0.566377254287, 0.372188617924, 0.442263590495)	(4.93045111002, 164.638752644, 46.5807627916)	(0.514587133461, 0.480692913824)	3.19	0	(44.9129640727, 26.6479810477, 579.72136402)	(0.393185129133, 0.38204976047, 0.432404581706)	(2.43226380712, 165.644566757, 46.9668491394)	(0.507196046766, 0.476760880543)	3.33	0									
1435667920521296.0	(-13.0635255464, 28.7236774728, 582.844519869)	(0.566258376231, 0.372168176088, 0.442815144857)	(5.82289428419, 165.93104528, 47.0768152309)	(0.517227497882, 0.475640948866)	3.22	0	(44.9557927233, 26.6332796725, 579.675123259)	(0.393048675227, 0.382114467519, 0.432250366211)	(4.08985511082, 164.371058759, 46.4780072694)	(0.51210016305, 0.481739410639)	3.33	0									
1435667920537923.0	(-13.0252226925, 28.7406244578, 582.82786625)	(0.566145230438, 0.372078218088, 0.442759602864)	(6.72679147539, 164.897021977, 46.6799006563)	(0.519901749927, 0.479683260451)	3.21	0	(44.9902752192, 26.6290168011, 579.62957137)	(0.392937350315, 0.382126149226, 0.432098592122)	(6.38261467749, 165.269955366, 46.8230528437)	(0.518883475377, 0.478225350405)	3.33	0									
1435667920554555.0	(-12.9504130266, 28.7461547112, 582.664429363)	(0.565929305297, 0.372011570651, 0.44221476237)	(6.19156378476, 163.624274114, 46.191350568)	(0.518318236049, 0.484658818943)	3.21	0	(45.0588045123, 26.6331018257, 579.689659816)	(0.392743589001, 0.382118632637, 0.432298787435)	(4.83690453876, 163.468987475, 46.1317430811)	(0.514310368458, 0.485265881647)	3.33	0									
1435667920571169.0	(-12.8990779223, 28.7878574069, 582.913939289)	(0.565766829045, 0.371858834418, 0.443046468099)	(6.38924171986, 165.66475015, 46.9745966271)	(0.518903082011, 0.476681977522)	3.20	0	(45.1183913014, 26.6341486239, 579.742238462)	(0.392575176024, 0.382124932302, 0.432474161784)	(5.06869475072, 167.191184383, 47.5605253892)	(0.514996138316, 0.47071468185)	3.34	0									
1435667920587920.0	(-12.8617775283, 28.7986862406, 582.789509732)	(0.565660937666, 0.371774433175, 0.442631632487)	(6.18960373187, 166.430639563, 47.2685867815)	(0.518312437076, 0.473687882864)	3.21	0	(45.1509060243, 26.6513033166, 579.765965288)	(0.39248251902, 0.382042802718, 0.432553304036)	(4.87503771367, 165.396095733, 46.8714724006)	(0.514423188502, 0.477732229345)	3.35	0									
1435667920604539.0	(-12.8230163059, 28.807576696, 582.808915134)	(0.56554490251, 0.37173391178, 0.442696329752)	(5.41755901637, 162.521730733, 45.7681342483)	(0.516028281113, 0.488968996351)	3.25	0	(45.1927651269, 26.6600091224, 579.949249709)	(0.392390995459, 0.382038946082, 0.43316426595)	(6.1157147605, 164.816210648, 46.6488808582)	(0.518093830652, 0.479999176513)	3.33	0									
1435667920621167.0	(-12.7910946936, 28.8191441324, 583.054856745)	(0.565440224462, 0.371733433753, 0.443516235351)	(4.30982487602, 165.758229396, 47.0104790633)	(0.512750961172, 0.476316538718)	3.27	0	(45.2251963942, 26.6559341106, 580.077824727)	(0.392317576219, 0.3820880822, 0.433592732747)	(3.05447589139, 162.23495672, 45.6580547314)	(0.509036910921, 0.490090083191)	3.36	0									
1435667920637791.0	(-12.7741031925, 28.8178416383, 583.14591209)	(0.565386056457, 0.371761607872, 0.443819783529)	(4.28762877903, 164.760581483, 46.6275273487)	(0.512685292246, 0.480216647838)	3.27	0	(45.2481774992, 26.6514741633, 580.243242637)	(0.392279112472, 0.382147274606, 0.434144083659)	(2.90457231116, 164.847647497, 46.6609480365)	(0.508593409204, 0.479876280309)	3.33	0									
1435667920654538.0	(-12.782061239, 28.8122376563, 583.313679394)	(0.565403010496, 0.371829721744, 0.44437886556)	(4.15381717222, 163.781378452, 46.2516557865)	(0.512289399918, 0.484044650306)	3.23	0	(45.2495158407, 26.6412709583, 580.379507302)	(0.392299893562, 0.382229227369, 0.434598388672)	(2.79526465266, 165.561903487, 46.9351184653)	(0.508270013765, 0.477084036406)	3.33	0									
1435667920671164.0	(-12.7985797489, 28.8018264523, 583.402556854)	(0.56544850663, 0.371903538547, 0.444675089518)	(5.50774875427, 165.063191621, 46.7436856344)	(0.516295114657, 0.479033652771)	3.26	0	(45.2297054928, 26.6253658866, 580.369822743)	(0.392357123696, 0.382308020667, 0.434566040039)	(4.32715415581, 165.048148343, 46.7379112034)	(0.51280223123, 0.479092461519)	3.33	0									
1435667920687794.0	(-12.8355023668, 28.7776534655, 583.557696442)	(0.565551893588, 0.372062762754, 0.445192260742)	(7.51978219642, 167.874695508, 47.822894261)	(0.522247876321, 0.468042628974)	3.26	0	(45.1746349786, 26.5936227572, 580.123712771)	(0.392476393137, 0.382415390442, 0.433745727539)	(3.05697874372, 162.231793699, 45.6568405917)	(0.50904431581, 0.490102448399)	3.39	0									
1435667920704411.0	(-12.860093162, 28.7410943555, 583.557150381)	(0.565624720446, 0.372248042816, 0.445190429688)	(6.24399024426, 164.20020923, 46.4124258963)	(0.518473343918, 0.48240731341)	3.29	0	(45.1480265829, 26.5727156621, 580.172766338)	(0.392564597726, 0.382532595263, 0.433909301758)	(4.26068768338, 161.55457968, 45.3968888929)	(0.512605584862, 0.492749883971)	3.38	0									
1435667920721037.0	(-12.8828728244, 28.7038412934, 583.439489697)	(0.565696855378, 0.372409274422, 0.444798380534)	(5.96876091994, 164.287584417, 46.4459652615)	(0.517659055976, 0.482065737228)	3.29	0	(45.140265434, 26.5627659699, 580.569770051)	(0.39265993838, 0.382670428506, 0.435232543945)	(2.74314425811, 164.379601744, 46.4812865334)	(0.508115811414, 0.48170601351)	3.39	0									
1435667920737784.0	(-12.9119378091, 28.6587777209, 583.446054869)	(0.565782641162, 0.372639402178, 0.444820149739)	(6.42377410126, 164.523368813, 46.5364721802)	(0.51900524882, 0.481143984314)	3.29	0	(45.121126403, 26.5280054716, 580.726423998)	(0.392745240315, 0.382881576861, 0.435754801432)	(5.10453663937, 165.748886372, 47.0068927007)	(0.515102179406, 0.476353063441)	3.38	0									
1435667920754410.0	(-12.9478037158, 28.6420970816, 583.756101153)	(0.56587662678, 0.372796801462, 0.445853678385)	(4.96545207547, 161.879999399, 45.5218027404)	(0.514690686614, 0.491477719316)	3.30	0	(45.0877230704, 26.5002214027, 580.735864822)	(0.392846379186, 0.383024931017, 0.435786132812)	(3.70622664819, 165.476352945, 46.9022794982)	(0.510965167598, 0.477418479496)	3.39	0									
1435667920771033.0	(-12.990518842, 28.6080400934, 584.034132796)	(0.565992040999, 0.373034601192, 0.446780395508)	(7.74803486571, 165.044805515, 46.7366280434)	(0.522923180076, 0.479105529653)	3.31	0	(45.0240158474, 26.4763214047, 580.685979514)	(0.393027189877, 0.38313554184, 0.435619913737)	(6.01513182743, 163.59984046, 46.1819715979)	(0.51779624801, 0.484754337531)	3.41	0									
1435667920787658.0	(-13.0151372277, 28.581551254, 584.042910528)	(0.56606460779, 0.373170885249, 0.446809692383)	(5.83122511525, 168.000105722, 47.8710335452)	(0.517252145311, 0.467552362306)	3.30	0	(44.9934879521, 26.4660664556, 580.873716228)	(0.393152210064, 0.383228712206, 0.436245727539)	(8.05491533946, 165.953995056, 47.0856246074)	(0.523831110472, 0.47555123121)	3.33	0									
1435667920804408.0	(-13.0417079941, 28.5442422429, 583.962308361)	(0.56614652052, 0.373341111004, 0.446540934245)	(3.25942544669, 163.038405267, 45.9664621312)	(0.509643270552, 0.486949158456)	3.34	0	(44.9837325748, 26.4615577539, 581.02055108)	(0.393207866485, 0.383283697828, 0.436735229492)	(4.97101937331, 162.928812004, 45.924394256)	(0.514707157909, 0.487377591853)	3.43	0									
1435667920821031.0	(-13.0716384716, 28.5289172504, 583.880131563)	(0.566238671778, 0.373399564876, 0.446267089844)	(4.9062689956, 165.367776646, 46.8606019893)	(0.514515588744, 0.477842937272)	3.34	0	(44.9633334985, 26.4567103208, 581.098298965)	(0.393282732431, 0.383325298859, 0.436994425456)	(3.0027738243, 165.329253587, 46.845814737)	(0.508883946226, 0.477993535625)	3.40	0									
1435667920837650.0	(-13.1036765513, 28.5372324715, 584.057058072)	(0.566326696132, 0.373398733004, 0.446856892903)	(7.06349629175, 164.452576637, 46.50929828)	(0.520897918023, 0.481420732458)	3.35	0	(44.9453231487, 26.4688859666, 581.306040575)	(0.393374109333, 0.383308745923, 0.437686767578)	(3.89139835261, 164.554253364, 46.5483273567)	(0.511513012877, 0.481023247207)	3.42	0									
1435667920854279.0	(-13.1214622719, 28.5482944887, 584.167200158)	(0.56637510817, 0.373368394552, 0.447223917643)	(5.48478361834, 163.779471998, 46.2509239855)	(0.516227170468, 0.484052103213)	3.36	0	(44.9183415312, 26.477743177, 581.318603711)	(0.393456886664, 0.38326647179, 0.437728678385)	(5.17556798418, 163.491650298, 46.1404423096)	(0.515312331314, 0.485177285777)	3.40	0									
