Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1459956181153415.0	(6.6390767513, 57.003998993, 703.710220553)	(0.52276834966, 0.187718000796, 0.845700683594)	(125.516473578, 72.5532017627, 15.8525909938)	(0.744290528568, 0.864855966644)	5.45	1	(6.6237991825, 57.0041001026, 703.71022064)	(0.522815099519, 0.18771749558, 0.845700683594)	(86.3152938908, 54.9680811799, 8.72299279395)	(0.667993954634, 0.930301149312)	5.51	3		
1459956181161734.0	(6.56773493584, 57.0011271878, 703.710222902)	(0.52298670396, 0.187733354837, 0.845700683594)	(106.635227059, 66.3058641117, 13.3197105929)	(0.707542286996, 0.888106199808)	5.38	3	(6.20348639018, 57.7401844319, 713.076462874)	(0.52441128882, 0.187734583181, 0.876921590169)	(75.7050806567, 51.645438122, 7.37588176036)	(0.647343481231, 0.942666772899)	5.52	1		
1459956181170088.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181178459.0	(6.6681356874, 56.9967829304, 703.726667327)	(0.522680117889, 0.187763039651, 0.845755615234)	(123.322736334, 67.5408462987, 13.8204138287)	(0.74002089594, 0.883510062156)	5.38	1	(7.21555015653, 57.7344699124, 713.076460485)	(0.521345561225, 0.187762474922, 0.876921590169)	(85.7095510111, 52.5246010412, 7.73232392046)	(0.666815007807, 0.939394860286)	5.51	3		
1459956181186739.0	(6.70573487164, 57.0287863152, 704.207837646)	(0.522582023296, 0.187794540843, 0.84735941569)	(121.265787789, 73.3943158518, 16.1936068809)	(0.736017492777, 0.861725657418)	5.44	1	(7.22430058352, 57.7284416819, 713.076460484)	(0.521319135722, 0.187793979022, 0.876921590169)	(83.6724902054, 57.8388838224, 9.8869125553)	(0.662850311805, 0.919617105239)	5.57	3		
1459956181195075.0	(6.62941786101, 56.8972562256, 702.610242153)	(0.522759805546, 0.187823754438, 0.842034098307)	(121.668040281, 66.7672255132, 13.5067619926)	(0.736800389804, 0.886389186776)	5.33	1	(7.24443050561, 57.7228495089, 713.076460481)	(0.521258232823, 0.187823180592, 0.876921590169)	(84.4735395798, 52.1164231105, 7.5668348852)	(0.664409380264, 0.940913944509)	5.47	3		
1459956181203416.0	(6.65001181689, 56.8958703003, 702.66609768)	(0.522698744369, 0.18785444006, 0.842220255534)	(114.536560617, 72.94000665, 16.0094146798)	(0.722920515019, 0.863416424823)	5.33	1	(7.26190962678, 57.7169745624, 713.076460479)	(0.521205363721, 0.187853865944, 0.876921590169)	(77.9777755127, 57.9657884254, 9.93836394143)	(0.651766787685, 0.919144814196)	5.47	3		
1459956181211773.0	(6.69180057402, 56.9270980593, 703.125493146)	(0.522586921098, 0.187880925011, 0.843751627604)	(125.342315424, 66.3532878553, 13.3389377706)	(0.743951567582, 0.88792970653)	5.34	1	(7.276217714, 57.7119035752, 713.076460478)	(0.521162089592, 0.187880353652, 0.876921590169)	(87.7827781053, 51.5917480286, 7.3541139942)	(0.670850093626, 0.942866587165)	5.47	3		
1459956181220130.0	(6.66476282801, 56.861945498, 702.420562159)	(0.522645146661, 0.187931647413, 0.841401774088)	(132.376455254, 77.8391727119, 17.9957010615)	(0.757641991542, 0.845183577551)	5.36	1	(7.29188948528, 57.7021985147, 713.076460476)	(0.521114747384, 0.187931069914, 0.876921590169)	(94.3712056984, 62.4444933434, 11.754181261)	(0.683673035614, 0.902476764632)	5.50	3		
1459956181228402.0	(6.71518648035, 56.9064435251, 703.017061472)	(0.522511663401, 0.187945040127, 0.843390299479)	(129.604848527, 67.2108172971, 13.6866089927)	(0.752247661594, 0.884738305556)	5.37	1	(7.30655515327, 57.6996309394, 713.076460474)	(0.521070356059, 0.187944466679, 0.876921590169)	(91.6393989297, 52.3580293708, 7.66479017365)	(0.678356167633, 0.940014777183)	5.50	3		
1459956181236717.0	(6.75786884321, 56.9301708623, 703.399336173)	(0.522394538594, 0.187978972453, 0.844664510091)	(124.319612215, 67.8508878442, 13.9461150791)	(0.741961098122, 0.882356204525)	5.34	1	(7.32644843085, 57.6931336784, 713.076460472)	(0.521010182245, 0.187978401166, 0.876921590169)	(86.7486656078, 52.9130999296, 7.88983441135)	(0.668837418466, 0.937949014032)	5.47	3		
1459956181245089.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181253440.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181261800.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181270067.0	(6.76916268186, 56.8562791782, 702.654561322)	(0.522333836678, 0.188059389004, 0.842181803385)	(118.822490977, 71.6091779295, 15.4698520418)	(0.731262146705, 0.868369267102)	5.37	1	(6.75386193904, 56.8563803288, 702.654561408)	(0.522380711332, 0.188058883055, 0.842181803385)	(80.47526456, 54.2184439116, 8.41906468078)	(0.656627607162, 0.933091016332)	5.43	3		
1459956181278403.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181286755.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181295101.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181303391.0	(6.72867986338, 56.7312111428, 701.086365323)	(0.522402496246, 0.188067148709, 0.836954549153)	(125.602056929, 65.9982650395, 13.1949996033)	(0.744457097955, 0.889250967475)	5.34	1	(6.71334515515, 56.7313125161, 701.08636541)	(0.522449555322, 0.188066640531, 0.836954549153)	(86.6696464993, 49.1544338814, 6.36594502063)	(0.66868362495, 0.951937350646)	5.40	3		
1459956181311733.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181320068.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181328428.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181336783.0	(6.83577147483, 56.8180274874, 702.235243039)	(0.522114901661, 0.188086834838, 0.840784098307)	(126.9711543, 74.0936546326, 16.4771422987)	(0.747121748345, 0.859122982387)	5.37	1	(6.82046151594, 56.8181286908, 702.235243125)	(0.522161825982, 0.188086328345, 0.840784098307)	(87.7534913242, 56.4159073104, 9.30999010941)	(0.670793093274, 0.924912886824)	5.43	3		
1459956181345054.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181353389.0	(6.6816142682, 56.6078662986, 699.467400873)	(0.52248975422, 0.188044451217, 0.831558024089)	(126.661686985, 72.8510978806, 15.9733680801)	(0.746519437495, 0.863747309711)	5.34	1	(6.66624435823, 56.6079679128, 699.46740096)	(0.522537004767, 0.188043940653, 0.831558024089)	(87.64567433, 55.3664727626, 8.88451411523)	(0.670583250934, 0.928818486183)	5.39	3		
1459956181361745.0	(6.71084986273, 56.6429868593, 699.887362803)	(0.522414725189, 0.188033675605, 0.832957967122)	(127.46077986, 62.3626783303, 11.7210107082)	(0.748074698054, 0.902781249236)	5.18	1	(6.69548907362, 56.6430884169, 699.887362891)	(0.522461926034, 0.188033165621, 0.832957967122)	(88.5292217253, 45.9321117351, 5.05950745227)	(0.672302883856, 0.963929617659)	5.23	3		
1459956181370096.0	(6.73166711147, 56.6686944057, 700.175036998)	(0.522360917794, 0.18801751759, 0.833916829427)	(134.221379559, 57.507530032, 9.75257060547)	(0.761232735615, 0.920850279002)	5.16	1	(6.71631256548, 56.6687959274, 700.175037085)	(0.522408084631, 0.188017007982, 0.833916829427)	(94.5048222634, 41.4653924378, 3.24854950567)	(0.683933091209, 0.980553061266)	5.22	3		
1459956181378379.0	(6.72619302342, 56.6654695724, 700.176298959)	(0.522377824406, 0.188035223471, 0.833920898437)	(131.9158858, 63.7641892109, 12.2892302666)	(0.756745593227, 0.89756535463)	5.22	1	(6.71083850918, 56.6655710879, 700.176299046)	(0.522424991084, 0.188034713907, 0.833920898437)	(92.3911743454, 47.1293215211, 5.54489648867)	(0.679819335043, 0.959474054629)	5.28	3		
1459956181386717.0	(6.71965596212, 56.6621095475, 700.105800053)	(0.522395378391, 0.188023535932, 0.833685913086)	(123.455678801, 61.5842835759, 11.4054233448)	(0.740279639551, 0.905678140767)	5.19	1	(6.70429992615, 56.662211077, 700.10580014)	(0.522442553373, 0.188023026239, 0.833685913086)	(84.9366801783, 45.2426083974, 4.77995965319)	(0.665310782752, 0.966495688882)	5.25	3		
1459956181395052.0	(6.68986674052, 56.6301929407, 699.650412231)	(0.522470746962, 0.188002359568, 0.83216796875)	(127.445770208, 55.9501950349, 9.12117471939)	(0.74804548503, 0.926646092166)	5.15	1	(6.67450082711, 56.6302945426, 699.650412319)	(0.522517975771, 0.18800184917, 0.83216796875)	(88.4946640339, 40.1024415119, 2.69596344737)	(0.672235624823, 0.985625450272)	5.20	3		
1459956181403416.0	(6.66807630161, 56.6040668792, 699.30392507)	(0.522525477065, 0.187996043794, 0.831013183594)	(129.612680832, 57.8108230843, 9.87553579013)	(0.752262905474, 0.919721536716)	5.16	1	(6.65270285966, 56.604168533, 699.303925158)	(0.522572746908, 0.187995532882, 0.831013183594)	(90.4985016548, 41.8079201835, 3.38742175211)	(0.676135659118, 0.979278302257)	5.21	3		
1459956181411769.0	(6.698549493, 56.6543278969, 699.908113491)	(0.522453123162, 0.187982022168, 0.833027140299)	(126.039114007, 59.4386536878, 10.5355129615)	(0.74530773454, 0.913663365508)	5.20	1	(6.68318919637, 56.6544294684, 699.908113579)	(0.522500321415, 0.187981512096, 0.833027140299)	(87.2396275248, 43.2779244582, 3.98341083169)	(0.669792969102, 0.973807501086)	5.26	3		
1459956181420051.0	(6.65693259794, 56.6143172906, 699.387608148)	(0.522562643698, 0.187976604896, 0.831292114258)	(123.65198324, 61.755823541, 11.4749714051)	(0.740661703464, 0.905039733751)	5.18	1	(6.6415610121, 56.6144189385, 699.387608236)	(0.522609903507, 0.187976094061, 0.831292114258)	(85.26333031, 45.4616422409, 4.86876332612)	(0.66594653622, 0.965680527574)	5.24	3		
1459956181428366.0	(6.67414281163, 56.65926266, 699.881860278)	(0.522527097849, 0.187944769719, 0.832939453125)	(125.922186305, 61.2435728351, 11.2672877732)	(0.745080160189, 0.90694613757)	5.20	1	(6.65878199919, 56.6593642473, 699.881860366)	(0.522574299035, 0.187944259525, 0.832939453125)	(87.2231911361, 44.9540824784, 4.66298156011)	(0.669760979245, 0.967569473471)	5.26	3		
1459956181436731.0	(6.62419860421, 56.605367266, 699.154152441)	(0.522654946425, 0.187926251076, 0.830513916015)	(122.448063408, 55.438670775, 8.91378561304)	(0.738318535244, 0.928549792427)	5.19	1	(6.6088219915, 56.605468964, 699.154152529)	(0.522702233746, 0.187925739788, 0.830513916015)	(84.0664197867, 39.6791267779, 2.52433744393)	(0.663617010095, 0.987200867964)	5.25	3		
1459956181445081.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181453440.0	(6.77736629265, 56.8461136593, 702.097705787)	(0.522288504027, 0.187880298951, 0.840325724284)	(130.276947703, 67.2232539067, 13.6916512117)	(0.753555756525, 0.884692021188)	5.30	1	(6.7620535246, 56.84621495, 702.097705873)	(0.522335443958, 0.187879791789, 0.840325724284)	(90.8385893797, 50.2364367704, 6.80462531362)	(0.676797565939, 0.947910544211)	5.36	3		
1459956181461696.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181470029.0	(6.77155597542, 56.8927118874, 702.591915031)	(0.522323717901, 0.187839908926, 0.841973063151)	(131.948734518, 63.653895599, 12.2445135339)	(0.756809526115, 0.897975825832)	5.27	1	(6.75625394334, 56.8928131202, 702.591915117)	(0.522370599668, 0.187839402379, 0.841973063151)	(92.3197804181, 46.9877357881, 5.48749287963)	(0.679680382285, 0.960000983297)	5.33	3		
1459956181478396.0	(6.67784177531, 56.7903734825, 701.200876089)	(0.522561853293, 0.187800765856, 0.837336222331)	(121.184747509, 66.8320311768, 13.5330363841)	(0.73585976549, 0.886148004552)	5.34	1	(6.66250973775, 56.790474927, 701.200876176)	(0.522608898254, 0.187800257231, 0.837336222331)	(82.7452080512, 49.9464957099, 6.68707347466)	(0.661045558683, 0.948989595423)	5.41	3		
1459956181486753.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181495025.0	(6.72468968927, 56.9056563083, 702.35664609)	(0.522458580905, 0.18767281496, 0.841188761393)	(124.248266899, 62.4268584397, 11.7470314791)	(0.741822239974, 0.902542395088)	5.32	1	(6.70938269924, 56.9057576296, 702.356646177)	(0.522505489855, 0.187672307695, 0.841188761393)	(85.3973840608, 45.8979176695, 5.04564403019)	(0.666207442703, 0.964056875067)	5.38	3		
1459956181503351.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181511707.0	(6.6854387821, 56.8792701229, 701.85494566)	(0.522561051522, 0.187602718269, 0.839516398112)	(125.347729839, 65.1422114765, 12.8479267519)	(0.743962105564, 0.892436875785)	5.29	1	(6.67012100489, 56.8793715391, 701.854945747)	(0.522608019187, 0.187602210126, 0.839516398112)	(86.4259085307, 48.3735959163, 6.04936709758)	(0.668209241983, 0.954843334885)	5.35	3		
1459956181520068.0	(6.76122839107, 56.9779732637, 703.034529141)	(0.522370316378, 0.187573017321, 0.843448486328)	(128.703198481, 65.8011704789, 13.1150908522)	(0.750492795799, 0.889984479051)	5.32	1	(6.7459360463, 56.9780745215, 703.034529227)	(0.522417145849, 0.187572510794, 0.843448486328)	(89.3495451809, 48.9210219088, 6.2713119715)	(0.673899465124, 0.952806021925)	5.38	3		
1459956181528418.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181536688.0	(6.68464995157, 56.9778792056, 703.034531497)	(0.522604829481, 0.187573668627, 0.843448486328)	(136.979358419, -18.8889393174, -21.2211226246)	(0.766600541882, 1.20516910799)	4.74	3	(6.13524233975, 58.1059166633, 717.323525542)	(0.524755150605, 0.187575794199, 0.891078491211)	(103.707520093, -28.6450954846, -25.1765958396)	(0.701844141871, 1.24147783954)	4.89	1		
1459956181545042.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181553381.0	(6.7194672664, 56.9777549418, 703.034530319)	(0.522498207554, 0.187574258019, 0.843448486328)	(134.826429763, 41.3244511337, 3.19140716974)	(0.762410334299, 0.981077591612)	4.99	3	(6.72202591054, 56.9108817508, 702.498432102)	(0.522471824752, 0.187704474797, 0.841661376953)	(94.3847464231, 30.2113437922, -1.31421960282)	(0.683699389691, 1.02243638336)	5.05	1		
1459956181561738.0	(6.75851902092, 56.9762945538, 703.034529141)	(0.522378636546, 0.187581922825, 0.843448486328)	(121.992023431, 59.9752341864, 10.7530607081)	(0.737430952571, 0.911666415383)	5.33	3	(7.05225907008, 57.3804302734, 708.153092355)	(0.521663903095, 0.18758138728, 0.860510253906)	(83.9973276613, 44.6673313985, 4.54672304633)	(0.663482537293, 0.968636652778)	5.42	1		
1459956181570091.0	(6.75388488475, 56.9735824514, 703.034529142)	(0.522392865266, 0.187596310956, 0.843448486328)	(130.535126998, 60.0300459752, 10.7752832473)	(0.754058246395, 0.91146242659)	5.32	3	(7.0383901793, 57.3656658297, 708.000642262)	(0.521700709009, 0.187595776237, 0.860002237956)	(91.7370409666, 44.6478001106, 4.53880440659)	(0.67854620663, 0.968709340861)	5.42	1		
1459956181578358.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181586686.0	(6.73314495046, 56.9636467693, 703.034529143)	(0.522456515218, 0.187649028818, 0.843448486328)	(123.231154268, 64.4816386186, 12.5801083406)	(0.739842651358, 0.89489527868)	5.33	3	(7.01519404245, 57.3526356301, 707.962296707)	(0.52177012626, 0.187648493994, 0.859874267578)	(85.1934806097, 48.8126802892, 6.22738664199)	(0.665810588964, 0.953209228548)	5.42	1		
1459956181595049.0	(6.64444391539, 56.9549173989, 703.034531501)	(0.522728271003, 0.187695487016, 0.843448486328)	(303.790862157, 10.2165974557, -9.420760972)	(1.09126286913, 1.09684928375)	3.88	3	(6.09092270817, 58.0894043279, 717.411023091)	(0.524891920971, 0.187697631535, 0.891370035807)	(260.392179866, -0.866777081387, -13.9143330675)	(1.00679676891, 1.13809742122)	3.99	1		
1459956181603409.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181611678.0	(6.97771626297, 57.2833109274, 707.344335541)	(0.521862505465, 0.187756837207, 0.857814534505)	(132.378336844, 56.6262636579, 9.39527563412)	(0.757645653647, 0.924130019881)	5.33	3	(6.9625161519, 57.2834115125, 707.344335625)	(0.521908835168, 0.187756337188, 0.857814534505)	(92.3542817125, 40.4724912486, 2.84599403282)	(0.679747531554, 0.984248264799)	5.39	1		
1459956181620026.0	(6.94698432333, 57.2416816871, 706.952379575)	(0.521942357306, 0.187813318718, 0.85650797526)	(127.609567801, 63.59549764, 12.2208370409)	(0.748364281434, 0.898193160997)	5.37	3	(6.9317758649, 57.2417823087, 706.952379658)	(0.521988732154, 0.187812818281, 0.85650797526)	(88.1274834443, 46.8252682163, 5.42162307213)	(0.67152098763, 0.960605626288)	5.43	1		
1459956181628361.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181636715.0	(6.87714011376, 57.1403958784, 705.791508239)	(0.522114300772, 0.187864676204, 0.852638346354)	(133.773901582, 54.1601703309, 8.39543861499)	(0.760361817014, 0.933307888608)	5.19	3	(6.86190688039, 57.1404966467, 705.791508323)	(0.522160809695, 0.187864174255, 0.852638346354)	(93.861249865, 38.3302175293, 1.97744435296)	(0.682680517448, 0.992220999147)	5.25	1		
1459956181645079.0	(6.7015225746, 57.1604185749, 706.142780319)	(0.522662868197, 0.187905602378, 0.853809204101)	(261.054852645, 22.9671267973, -4.25126835392)	(1.00808651741, 1.04939662524)	4.17	3	(6.65630069341, 56.8243533429, 702.220956371)	(0.522664384381, 0.188047640304, 0.840736490885)	(205.276748306, 13.6034569015, -8.04761445907)	(0.899526563461, 1.084244671)	4.19	1		
1459956181653349.0	(6.86819965415, 57.1242319898, 705.648680251)	(0.522136596652, 0.187890564233, 0.852162272135)	(122.152821303, 53.4391850633, 8.10312698472)	(0.73774391067, 0.935991123695)	5.19	3	(6.85296336137, 57.1243327698, 705.648680335)	(0.522183122132, 0.187890062143, 0.852162272135)	(83.6159258657, 37.7855685671, 1.75662538034)	(0.662740221615, 0.994247977048)	5.25	1		
1459956181661676.0	(6.85803654706, 57.1122750641, 705.513586773)	(0.522162858661, 0.187897460044, 0.851712036133)	(134.405631098, 51.8615035536, 7.46348193946)	(0.761591341179, 0.9418626589)	5.17	3	(6.8427973682, 57.1123758608, 705.513586858)	(0.52220939978, 0.187896957779, 0.851712036133)	(94.5555624477, 36.2883288153, 1.14959412406)	(0.684031845947, 0.999820138387)	5.22	1		
1459956181670036.0	(6.9205479199, 57.1965397302, 706.546072738)	(0.522008694565, 0.187882413625, 0.855153605143)	(133.13352255, 48.3030476021, 6.02076444279)	(0.759115458446, 0.955105889087)	5.16	3	(6.90533078604, 57.1966403861, 706.546072822)	(0.522055116322, 0.187881912776, 0.855153605143)	(93.2530404284, 32.9997951312, -0.183687824364)	(0.681496770005, 1.01205881976)	5.22	1		
1459956181678388.0	(6.8865460315, 57.1514440931, 705.855957438)	(0.522087791248, 0.187833159463, 0.852853190104)	(130.432409185, 50.485924183, 6.90577588572)	(0.753858328504, 0.946982046211)	5.16	3	(6.87131417521, 57.151544863, 705.855957522)	(0.52213429271, 0.187832657532, 0.852853190104)	(90.8687616785, 35.0060642678, 0.629721032147)	(0.67685628976, 1.00459224314)	5.22	1		
1459956181686746.0	(6.89869051211, 57.1595743198, 705.909469272)	(0.522052564274, 0.187812495002, 0.853031616211)	(125.955176657, 49.8533250233, 6.64929895064)	(0.745144368737, 0.949336341558)	5.19	3	(6.88345978954, 57.1596750891, 705.909469356)	(0.522099059571, 0.187811993098, 0.853031616211)	(86.9124048945, 34.4676413949, 0.411426325132)	(0.66915610139, 1.00659604989)	5.25	1		
1459956181695010.0	(6.92944378172, 57.2004169995, 706.343540912)	(0.521974067457, 0.187777623061, 0.854478556315)	(131.782738999, 52.3244482418, 7.65117525666)	(0.756486451924, 0.940139753473)	5.17	3	(6.91422232618, 57.2005177191, 706.343540996)	(0.522020512583, 0.187777121687, 0.854478556315)	(92.0831488181, 36.6719480146, 1.3051262252)	(0.679219830319, 0.998392452495)	5.23	1		
1459956181703347.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181711708.0	(6.95783464841, 57.2416827876, 706.661392939)	(0.521898568888, 0.187692184283, 0.855537923177)	(123.723218603, 55.4442096372, 8.91603125371)	(0.740800347611, 0.928529178872)	5.22	3	(6.94261998091, 57.2417834909, 706.661393022)	(0.521944977288, 0.187691683158, 0.855537923177)	(84.8627301117, 39.536753609, 2.46661458194)	(0.665166855025, 0.987730727171)	5.28	1		
1459956181720061.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181728330.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181736679.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181745021.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181753372.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181761726.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1459956181769984.0	(6.67311485567, 56.9660224312, 702.503957364)	(0.522621137651, 0.187414326373, 0.84167989095)	(127.840863641, 50.6949005145, 6.99050190567)	(0.748814448504, 0.946204315167)	5.23	1	(6.90482794907, 57.2944673925, 706.661412482)	(0.522059535431, 0.187413845669, 0.855538126627)	(89.7387277033, 35.9333870911, 1.00568883404)	(0.674656924296, 1.00114109754)	5.32	3		
