Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1461957556071235.0	(-26.7550736932, -13.5366434936, 739.840841096)	(0.623400521627, 0.558433363944, 0.966136067708)	(17.0628839734, 143.771718446, 44.7269683942)	(0.533209194187, 0.599807523461)	4.86	0	(32.040079173, -18.5210050151, 740.903548581)	(0.450247846929, 0.582572679067, 0.969678548177)	(1.40072525251, 147.631909562, 46.2920194556)	(0.502726207186, 0.585441348856)	4.78	0		
1461957556079594.0	(-26.7491323445, -13.5191173926, 739.86435935)	(0.623381083157, 0.558342641218, 0.966214599609)	(12.9795778568, 148.446625226, 46.6223325348)	(0.525261926541, 0.582409284608)	4.89	0	(32.047088744, -18.5002386192, 740.973139267)	(0.45023464027, 0.582459561683, 0.969910481771)	(4.66847303457, 140.608546181, 43.4445121731)	(0.509086167837, 0.611579656938)	4.79	0		
1461957556087950.0	(-26.7435075597, -13.4959378332, 739.891764059)	(0.62336221997, 0.558223028569, 0.966305948893)	(12.3756334016, 146.797266054, 45.9536269592)	(0.524086479956, 0.588547577022)	4.87	0	(32.0556040299, -18.4806943976, 741.007258789)	(0.45021309868, 0.582356914273, 0.970024210612)	(0.890698151912, 140.21691457, 43.2857315715)	(0.501733550315, 0.613037162002)	4.80	0		
1461957556096213.0	(-26.7318084908, -13.4695634129, 739.872826512)	(0.623328676078, 0.55809137476, 0.966242675781)	(12.6193520683, 144.418299742, 44.9891141569)	(0.524560825357, 0.597401191877)	4.89	0	(32.0648707577, -18.4520890015, 740.964702503)	(0.450180765696, 0.582217995614, 0.969882405599)	(1.10178026968, 141.729572258, 43.8990137767)	(0.502144375768, 0.607407620923)	4.81	0		
1461957556104539.0	(-26.7232772138, -13.4414694816, 739.924110874)	(0.62329948834, 0.557944768584, 0.966413777669)	(15.1076324109, 143.169232289, 44.4827002812)	(0.529403722092, 0.602049749575)	4.86	0	(32.082317264, -18.43243887, 741.132293806)	(0.450147676542, 0.582098469887, 0.970441080729)	(1.34790414333, 139.291623458, 42.9105874937)	(0.502623402381, 0.61648074634)	4.80	0		
1461957556112911.0	(-26.7217303005, -13.4144688277, 740.005419137)	(0.623288789042, 0.557801113068, 0.966684773763)	(15.6224910393, 148.596463282, 46.6830819127)	(0.530405782482, 0.581851643908)	4.89	0	(32.0847013805, -18.4096689922, 741.146490937)	(0.450141952747, 0.581982141844, 0.97048828125)	(0.311724157282, 142.552199482, 44.2325344682)	(0.500606703303, 0.604346112831)	4.79	0		
1461957556121262.0	(-26.7243604434, -13.3921945461, 740.103416878)	(0.623289295649, 0.557679917662, 0.967011311849)	(14.8815777621, 147.70349536, 46.3210427411)	(0.528963755862, 0.585174933531)	4.88	0	(32.0869399792, -18.3910006935, 741.209347123)	(0.450142084155, 0.581880559599, 0.970697835286)	(8.24672928461, 147.059013088, 46.0597479934)	(0.516050465715, 0.587573453338)	4.75	0		
1461957556129538.0	(-26.7236444282, -13.3707229102, 740.129781553)	(0.623285005444, 0.557569153084, 0.967099202474)	(18.4278380315, 150.950560018, 47.6375117544)	(0.53586578052, 0.573090584226)	4.91	0	(32.0901689292, -18.3732339125, 741.22473824)	(0.450134065676, 0.581789260542, 0.970749104818)	(4.31020456569, 151.257028072, 47.7617641913)	(0.50838887615, 0.571950025782)	4.78	0		
1461957556137868.0	(-26.7185637269, -13.3483343714, 740.090056348)	(0.623272499422, 0.557459596513, 0.966966756185)	(19.5204585073, 149.905374979, 47.2137586535)	(0.537992328741, 0.57698036852)	4.88	0	(32.0923104004, -18.3571094982, 741.242963485)	(0.450129581886, 0.581705901554, 0.970809936523)	(7.66326352856, 159.773375572, 51.2145773531)	(0.514914876466, 0.540255394225)	4.73	0		
1461957556146216.0	(-26.7138324998, -13.3336874116, 740.138893352)	(0.623254893618, 0.557381232003, 0.967129720052)	(16.2691020755, 150.95219392, 47.6381741931)	(0.531664270291, 0.57308450346)	4.89	0	(32.0955679478, -18.3425012175, 741.268938034)	(0.450122687286, 0.581629220278, 0.970896402995)	(0.292605518273, 138.910284667, 42.7559799463)	(0.500569493029, 0.617899945416)	4.80	0		
1461957556154579.0	(-26.713627037, -13.3204682975, 740.145016001)	(0.623253659257, 0.557313950692, 0.967150065104)	(19.8624958996, 149.782200091, 47.1638194193)	(0.538658030167, 0.577438778967)	4.89	0	(32.0948677632, -18.328422497, 741.292885904)	(0.450127226227, 0.581555513363, 0.970976359049)	(3.42270772559, 145.08534573, 45.2595569925)	(0.506661556492, 0.594918698435)	4.80	0		
1461957556162932.0	(-26.7186173787, -13.3153184991, 740.166271132)	(0.623266790569, 0.557286135479, 0.967220865885)	(16.6174582879, 146.518217876, 45.8404914602)	(0.532342269926, 0.589586089038)	4.86	0	(32.0929605141, -18.320898163, 741.361030052)	(0.450140280318, 0.581509466585, 0.971203409831)	(1.17016749667, 138.373132101, 42.5382002647)	(0.502277476638, 0.619899024558)	4.84	0		
1461957556171201.0	(-26.7227403111, -13.3122268141, 740.215232968)	(0.623275441955, 0.557266235476, 0.967384033203)	(12.1447628908, 146.86948953, 45.9829087808)	(0.523637140698, 0.5882787885)	4.88	0	(32.0859700088, -18.3158550409, 741.387383895)	(0.450163708253, 0.581481026509, 0.971291300456)	(4.63256101854, 147.752510414, 46.3409150894)	(0.509016272905, 0.584992517997)	4.84	0		
1461957556179532.0	(-26.721011866, -13.3162977827, 740.253453909)	(0.623267714305, 0.557283361281, 0.96751159668)	(19.2725339922, 147.628763386, 46.2907438899)	(0.537509797571, 0.585453057739)	4.91	0	(32.0858459689, -18.3135758122, 741.442372382)	(0.450170119819, 0.5814629316, 0.971474609375)	(8.97665462786, 145.541113551, 45.4443405667)	(0.51747110671, 0.593222502601)	4.85	0		
1461957556187880.0	(-26.7256607815, -13.320130532, 740.278069264)	(0.623279734775, 0.557300585325, 0.967593587239)	(15.1862130229, 147.063550227, 46.0615875018)	(0.52955666217, 0.587556567819)	4.89	0	(32.0784758169, -18.3111071125, 741.433587476)	(0.450190813031, 0.58145168701, 0.9714453125)	(1.9638070128, 143.022356637, 44.4231519615)	(0.503822123419, 0.602596365325)	4.84	0		
1461957556196252.0	(-26.7356853509, -13.3247816509, 740.268992133)	(0.623309983536, 0.557325013885, 0.967563273112)	(16.4475063261, 148.213171004, 46.5276823566)	(0.53201149538, 0.583278113121)	4.88	0	(32.0652559886, -18.3130338441, 741.485986699)	(0.450235530994, 0.581455260193, 0.971619873047)	(-0.0563537975402, 140.654683042, 43.4632176056)	(0.499890319584, 0.61140795295)	4.83	0		
1461957556204608.0	(-26.7499234534, -13.3351014863, 740.284123992)	(0.623351024562, 0.557375961383, 0.967613728841)	(17.0609602884, 145.486151847, 45.4220572467)	(0.533205450153, 0.593427049324)	4.88	0	(32.0516239557, -18.3192064718, 741.511809388)	(0.450278576082, 0.581483397088, 0.971705932617)	(2.76582889114, 142.160119383, 44.0735720342)	(0.505383084646, 0.605805287)	4.85	0		
1461957556212863.0	(-26.7607983489, -13.3423253141, 740.314697037)	(0.623381017633, 0.557409856581, 0.967715657552)	(11.7887538851, 149.691329498, 47.1269774303)	(0.522944246565, 0.577776965024)	4.95	0	(32.0391167468, -18.3231470213, 741.507948975)	(0.450315007996, 0.581503871116, 0.971693115234)	(1.39492664297, 142.443058859, 44.1882851958)	(0.502714921454, 0.604752293043)	4.84	0		
1461957556221208.0	(-26.7718495261, -13.3504146463, 740.352420317)	(0.623411035954, 0.557447482544, 0.967841389974)	(22.1495474662, 148.313418396, 46.5683260144)	(0.543109278836, 0.582905030159)	4.90	0	(32.0319477121, -18.3313567793, 741.581346974)	(0.45034429887, 0.581536409783, 0.971937866211)	(1.68912368822, 144.744495153, 45.1213647264)	(0.503287512044, 0.596187215656)	4.83	0		
1461957556229566.0	(-26.782129971, -13.358473018, 740.356852256)	(0.623441133564, 0.557487905789, 0.967856241862)	(10.7475584051, 147.704963281, 46.3216378854)	(0.520917785919, 0.585169470485)	4.91	0	(32.01911432, -18.3408413515, 741.616057566)	(0.450386005709, 0.581580109229, 0.972053426107)	(3.35299263726, 153.988710283, 48.8692798596)	(0.506525871228, 0.561783735455)	4.81	0		
1461957556237918.0	(-26.8068600045, -13.3699871212, 740.438109738)	(0.623508421451, 0.557539122851, 0.968127034505)	(14.0496365656, 150.170206283, 47.3211301543)	(0.527344563187, 0.575994766346)	4.90	0	(31.9993019646, -18.3482342617, 741.608299128)	(0.450443543972, 0.581618523319, 0.972027587891)	(2.3244279611, 143.925814538, 44.7894441226)	(0.504523993696, 0.599234035959)	4.85	0		
1461957556246191.0	(-26.8230006185, -13.3849465376, 740.461100205)	(0.623554570071, 0.557612792821, 0.968203735351)	(17.6470743733, 146.930250214, 46.0075432019)	(0.534346193798, 0.588052660163)	4.91	0	(31.9831617435, -18.3604031531, 741.668580903)	(0.450497824367, 0.581672675144, 0.972228597005)	(-0.61379767696, 149.724436883, 47.1404002755)	(0.498805376261, 0.577653751831)	4.86	0		
1461957556254518.0	(-26.8371357694, -13.3957300093, 740.488131572)	(0.623594459824, 0.557664996348, 0.968293863932)	(15.2821755029, 149.899266318, 47.2112819972)	(0.529743432275, 0.577003102651)	4.89	0	(31.9664555386, -18.3666942096, 741.6194936)	(0.450541659117, 0.581710496527, 0.972065022786)	(1.47596067707, 143.755207245, 44.720274199)	(0.502872636584, 0.59986897192)	4.89	0		
1461957556262872.0	(-26.8483267969, -13.4078647311, 740.518710937)	(0.623625442886, 0.55772365424, 0.968395792643)	(12.3712132013, 149.941417663, 47.2283715675)	(0.524077876997, 0.576846231251)	4.94	0	(31.9559596373, -18.3773465749, 741.658254473)	(0.450576938203, 0.581759532271, 0.972194213867)	(4.67914459534, 145.488382434, 45.4229616017)	(0.50910693771, 0.593418747919)	4.85	0		
1461957556271234.0	(-26.8656547105, -13.4179350106, 740.529934996)	(0.623675843905, 0.557773712894, 0.968433024088)	(14.7469072485, 148.905064714, 46.8081992926)	(0.528701648985, 0.580703145836)	4.97	0	(31.9407931932, -18.3874164848, 741.694827123)	(0.450625710266, 0.581805970658, 0.972316080729)	(4.25602222909, 146.139350323, 45.6868858362)	(0.508283422011, 0.590996091094)	4.87	0		
1461957556279589.0	(-26.8835260119, -13.4289905512, 740.519778756)	(0.623729376503, 0.557830664904, 0.968399251302)	(12.6996644856, 152.162822664, 48.1290037254)	(0.524717136017, 0.568579000133)	4.95	0	(31.9209209558, -18.3983641597, 741.755319555)	(0.450690963897, 0.581853993511, 0.972517700195)	(3.8731692225, 146.350756073, 45.772596824)	(0.507538281865, 0.590209318671)	4.86	0		
1461957556287864.0	(-26.900940994, -13.4403637561, 740.563939208)	(0.623777713114, 0.557884344027, 0.968546549479)	(17.0776878332, 147.124779785, 46.0864120198)	(0.533238006682, 0.587328694512)	4.95	0	(31.9031491038, -18.4090402388, 741.77274537)	(0.450745297321, 0.581905828035, 0.972575887044)	(2.56259002395, 143.249782449, 44.5153580201)	(0.504987524375, 0.601749972277)	4.90	0		
1461957556296194.0	(-26.9110645786, -13.4491663022, 740.589015508)	(0.623805884803, 0.557926653957, 0.968629964193)	(11.6532469261, 148.315709176, 46.5692547735)	(0.522680511728, 0.582896504741)	4.93	0	(31.8925844636, -18.4169168541, 741.812485412)	(0.450780838992, 0.581940772456, 0.972708333333)	(6.64851494723, 144.144530612, 44.878118961)	(0.512939888959, 0.59842005727)	4.84	0		
1461957556304552.0	(-26.9199756055, -13.462215619, 740.606812566)	(0.623831063958, 0.557991022779, 0.968689371745)	(13.2794106534, 150.348344938, 47.3933535449)	(0.525845485896, 0.575331801497)	4.99	0	(31.8841169157, -18.4224880066, 741.827124723)	(0.450807425741, 0.581967134275, 0.972757161458)	(5.31612930598, 145.913741047, 45.5954162621)	(0.510346689969, 0.591835723682)	4.88	0		
1461957556312901.0	(-26.9299139307, -13.470906038, 740.66029988)	(0.623856665786, 0.558030205737, 0.968867594401)	(13.2739019992, 150.357905178, 47.3972295873)	(0.525834764498, 0.57529622189)	4.95	0	(31.8672112659, -18.4217227727, 741.784975309)	(0.450852532392, 0.581968654525, 0.972616577148)	(3.89171962258, 145.524992571, 45.4378045801)	(0.507574386186, 0.593282498806)	4.92	0		
1461957556321261.0	(-26.9394815237, -13.4768679899, 740.668836238)	(0.623884328885, 0.558059654306, 0.968896077474)	(13.6071792478, 146.137168828, 45.686001385)	(0.526483416208, 0.591004209794)	4.96	0	(31.8557658758, -18.4202712891, 741.772535532)	(0.450884826554, 0.581963040059, 0.972575073242)	(0.93086074161, 145.485256936, 45.4216944198)	(0.501811718065, 0.593430379844)	4.92	0		
1461957556329519.0	(-26.9490902983, -13.4810058361, 740.676189675)	(0.623912169739, 0.558080007075, 0.968920694987)	(16.3164863786, 151.870067862, 48.010311101)	(0.531756493536, 0.569668523031)	5.01	0	(31.8504044199, -18.4208468561, 741.809460494)	(0.450904657289, 0.581961539886, 0.972698160807)	(1.20291628477, 145.451479926, 45.4080000863)	(0.502341215034, 0.593556085127)	4.92	0		
1461957556337865.0	(-26.9492370222, -13.4840432642, 740.65053275)	(0.623914472742, 0.558097639661, 0.968835042318)	(15.8467493216, 148.473398186, 46.6331871914)	(0.530842252475, 0.582309645755)	4.97	0	(31.8455584668, -18.4167346816, 741.783686393)	(0.450916040247, 0.581944064637, 0.972612304687)	(5.39930842794, 145.372697865, 45.3760591939)	(0.510508580046, 0.59384928223)	4.93	0		
1461957556346219.0	(-26.9490972195, -13.4814990826, 740.684593479)	(0.623911599571, 0.558081739857, 0.968948567708)	(9.42327128187, 146.490455407, 45.8292356236)	(0.518340348933, 0.589689410468)	4.99	0	(31.8426934301, -18.4114516244, 741.788730209)	(0.45092495955, 0.581916937632, 0.972629191081)	(1.70321496794, 147.300348346, 46.1575934085)	(0.503314937656, 0.586675294579)	4.92	0		
1461957556354576.0	(-26.9541086373, -13.4740891362, 740.6662121)	(0.623927557816, 0.55804608361, 0.968887329102)	(16.2809334182, 150.815372509, 47.5827021998)	(0.531687297427, 0.573593701121)	4.95	0	(31.8387507158, -18.4022424212, 741.789875293)	(0.450936575115, 0.581870561725, 0.97263285319)	(4.50521250377, 148.77286981, 46.7546030411)	(0.508768416706, 0.58119512538)	4.89	0		
1461957556362846.0	(-26.9595672663, -13.4641015564, 740.71555201)	(0.623939975097, 0.55799134693, 0.969051920573)	(14.5965354314, 147.105537689, 46.0786106282)	(0.528408982934, 0.587400306332)	4.97	0	(31.8367720342, -18.3937103099, 741.815895254)	(0.450945146323, 0.581824549371, 0.972719726562)	(-0.735485387344, 144.906658638, 45.187111247)	(0.498568537588, 0.59558370436)	4.94	0		
1461957556371199.0	(-26.9565122746, -13.4513489542, 740.707713027)	(0.623931344763, 0.557927675656, 0.969025675456)	(18.8909474013, 149.394090457, 47.0064667452)	(0.536767122229, 0.578883176564)	4.96	0	(31.8368553247, -18.3793756144, 741.795733578)	(0.450942519482, 0.581754923984, 0.97265238444)	(3.05626742446, 140.165389619, 43.2648416267)	(0.50594836011, 0.613228918426)	4.94	0		
1461957556379527.0	(-26.9477761802, -13.4379044587, 740.756015609)	(0.623901977343, 0.557855399417, 0.969186808268)	(14.6533122316, 152.057613278, 48.0863483083)	(0.528519486632, 0.568970549767)	5.01	0	(31.8435752124, -18.3605466062, 741.814820389)	(0.450924614081, 0.58165785734, 0.972716064453)	(0.138477730325, 144.327324828, 44.9522298726)	(0.500269516797, 0.597739766177)	4.94	0		
1461957556387889.0	(-26.9438145571, -13.4211855593, 740.78084175)	(0.623888294591, 0.557768786731, 0.96926940918)	(12.048928653, 152.910506017, 48.4321396559)	(0.523450620189, 0.565796404848)	5.03	0	(31.8527301238, -18.3398363706, 741.835420251)	(0.450899688524, 0.581551118954, 0.972784830729)	(6.98651604974, 147.047354418, 46.0550211773)	(0.513597734624, 0.587616842507)	4.89	0		
1461957556396244.0	(-26.9342759273, -13.4023440525, 740.729039265)	(0.623863603767, 0.557678240785, 0.969096883138)	(12.6201739503, 151.457910667, 47.8432087388)	(0.524562424971, 0.57120241657)	5.01	0	(31.8556645042, -18.3173103604, 741.790222329)	(0.450885828544, 0.581443283311, 0.972634073893)	(7.12742709569, 142.896447932, 44.3721043459)	(0.513871987341, 0.60306495001)	4.94	0		
1461957556404516.0	(-26.9288226877, -13.3862990475, 740.773187513)	(0.623844165338, 0.557593283829, 0.969243977864)	(9.74541107321, 150.845897603, 47.5950780977)	(0.518967324004, 0.57348009824)	5.03	0	(31.8648159976, -18.2962610565, 741.83484158)	(0.450863543709, 0.581331951527, 0.972782796224)	(7.73386072817, 142.884879888, 44.3674142725)	(0.515052278568, 0.603108001905)	4.92	0		
1461957556412831.0	(-26.914225946, -13.3711848996, 740.730471074)	(0.623803984516, 0.557520644018, 0.9691015625)	(15.8051749763, 150.884711118, 47.6108143996)	(0.53076133705, 0.573335648985)	4.99	0	(31.8729227302, -18.2724148605, 741.769452507)	(0.450832232366, 0.581219814669, 0.972564900716)	(3.62680015176, 161.819154882, 52.0440049603)	(0.50705877803, 0.532641775654)	4.92	0		
1461957556421203.0	(-26.8982998856, -13.3519855246, 740.760657965)	(0.62375464892, 0.557420876911, 0.969202270508)	(11.6134994393, 150.8617657, 47.6015115571)	(0.522603151886, 0.57342104317)	5.04	0	(31.8931363695, -18.2532573411, 741.813697096)	(0.450777384084, 0.581117879701, 0.972712402344)	(3.20178243094, 146.002838912, 45.6315395276)	(0.506231573435, 0.59150413505)	4.92	0		
1461957556429557.0	(-26.8841751782, -13.3373665331, 740.740049653)	(0.623714292976, 0.557348764632, 0.969133504232)	(9.07422813007, 151.970578617, 48.0510615355)	(0.51766101232, 0.569294459928)	5.01	0	(31.905400717, -18.2364414925, 741.790519126)	(0.450738552844, 0.58103593841, 0.972635091146)	(9.30197956498, 143.851894294, 44.7594743745)	(0.518104280975, 0.59950913921)	4.96	0		
1461957556437841.0	(-26.8710346443, -13.3249079662, 740.695433832)	(0.623678568378, 0.557289694296, 0.968984781901)	(14.0122909686, 148.794633628, 46.7634268235)	(0.527271878102, 0.581114128662)	5.07	0	(31.9163920184, -18.2244068074, 741.769388964)	(0.450703747822, 0.580977803, 0.972564697266)	(8.30678566132, 172.689040762, 56.4510215879)	(0.516167352396, 0.492188162402)	4.89	0		
1461957556446154.0	(-26.8574340393, -13.3137014353, 740.703882279)	(0.623637743684, 0.557232214842, 0.969012858073)	(15.2351470724, 153.097781694, 48.5080675017)	(0.529651901659, 0.565099435453)	5.01	0	(31.9316371488, -18.214515696, 741.754970328)	(0.450657188152, 0.580929572099, 0.972516479492)	(1.67677707558, 145.90313076, 45.5911144959)	(0.503263482047, 0.591875211163)	4.92	0		
1461957556454508.0	(-26.8397573463, -13.304610797, 740.711151201)	(0.623585029405, 0.557185455938, 0.969037272135)	(10.3199759777, 152.639699556, 48.3223456257)	(0.52008558968, 0.566804244302)	5.06	0	(31.9524399723, -18.2071919382, 741.755418516)	(0.450595939705, 0.580892381184, 0.972518107096)	(-0.0814031961656, 145.251111514, 45.3267640057)	(0.499841566376, 0.594301780744)	4.94	0		
1461957556462871.0	(-26.8206691322, -13.2975944006, 740.661018311)	(0.623532250582, 0.557154231683, 0.968870035807)	(14.9945925556, 151.820505219, 47.9902167419)	(0.529183714588, 0.569852976484)	5.03	0	(31.9716337677, -18.202020339, 741.695563267)	(0.450532816083, 0.580873258149, 0.972318522135)	(5.01233597636, 145.010805331, 45.2293358124)	(0.509755422297, 0.595196109671)	4.94	0		
1461957556471229.0	(-26.7951484641, -13.2901736127, 740.548735936)	(0.623464905617, 0.557126380332, 0.968495686849)	(12.6322130239, 150.595732593, 47.493652805)	(0.524585856411, 0.574411118001)	5.03	0	(31.9912268196, -18.1992926081, 741.716218066)	(0.450477403615, 0.580856771056, 0.972387491862)	(4.62557376494, 147.780250289, 46.3521617659)	(0.509002673735, 0.584889280651)	4.93	0		
1461957556479490.0	(-26.7812674582, -13.2898355328, 740.591490654)	(0.623420989183, 0.557120682859, 0.968638305664)	(14.4572315443, 147.337069048, 46.1724812137)	(0.528137858202, 0.586538633985)	5.02	0	(32.0037707688, -18.1989277753, 741.659803803)	(0.4504342751, 0.580861502581, 0.97219930013)	(0.199738749057, 145.211886767, 45.3108609766)	(0.500388748052, 0.59444776045)	4.93	0		
1461957556487823.0	(-26.7657735778, -13.2902330677, 740.532724728)	(0.623379503618, 0.557127674788, 0.968442382812)	(15.5333381375, 148.812648077, 46.7707304857)	(0.53023226574, 0.581047085683)	5.00	0	(32.0220236302, -18.2022920408, 741.658545291)	(0.450380464544, 0.580878291194, 0.97219523112)	(2.20740843731, 153.359935548, 48.6143534746)	(0.504296240633, 0.564123797736)	4.97	0		
1461957556496185.0	(-26.7446432843, -13.29081427, 740.531414983)	(0.623317357471, 0.557130417569, 0.968438110351)	(14.4833858991, 153.252389404, 48.5707506576)	(0.528188761968, 0.564524043899)	5.05	0	(32.0399795891, -18.2044333715, 741.585258655)	(0.450319570444, 0.580897566415, 0.971950887044)	(5.4010306354, 150.1558938, 47.3153273933)	(0.510511931949, 0.576048032005)	4.96	0		
1461957556504543.0	(-26.7257116438, -13.2958079829, 740.523555147)	(0.623262215573, 0.55715603731, 0.968411865234)	(14.4764921922, 151.069486994, 47.6857287424)	(0.528175344866, 0.572647982904)	5.01	0	(32.0551051606, -18.2088173839, 741.527914819)	(0.45026878321, 0.580926255741, 0.971759643555)	(2.493424086, 143.272728239, 44.5246610135)	(0.504852907914, 0.601664576707)	4.99	0		
1461957556512899.0	(-26.7106421875, -13.2998593548, 740.486554359)	(0.623220489021, 0.557179544714, 0.968288574219)	(11.5100957732, 149.322168126, 46.9773070175)	(0.52240189913, 0.57915084434)	5.04	0	(32.0686822782, -18.2167062613, 741.505430881)	(0.450226437508, 0.580968418686, 0.971684773763)	(11.5952176297, 167.42125125, 54.3152828848)	(0.522567570318, 0.511792887049)	4.92	0		
1461957556521172.0	(-26.6999668247, -13.3062124099, 740.431419918)	(0.623193015981, 0.557216343037, 0.968104654948)	(18.509053369, 149.554752134, 47.071604382)	(0.536023848519, 0.578285254434)	5.05	0	(32.0897766686, -18.2258607944, 741.589359073)	(0.450173732245, 0.581004065643, 0.971964518229)	(3.75752535162, 146.308963191, 45.7556525868)	(0.507313206212, 0.590364856005)	4.99	0		
1461957556529488.0	(-26.6903836954, -13.3132040124, 740.430735144)	(0.623164934737, 0.557251546943, 0.968102416992)	(10.0593857029, 147.96307488, 46.4262849922)	(0.519578407362, 0.584208876518)	5.06	0	(32.099758615, -18.2346721741, 741.521074759)	(0.45013691897, 0.581056419687, 0.971736857096)	(4.99135978297, 150.816426142, 47.5831293783)	(0.509714596697, 0.573589779895)	4.96	0		
1461957556537858.0	(-26.6740782167, -13.3195013981, 740.36025451)	(0.623121947212, 0.557289355011, 0.967867431641)	(16.2592358102, 146.236057024, 45.7260939792)	(0.531645067751, 0.590636185246)	5.00	0	(32.1143739418, -18.2433530044, 741.475641299)	(0.450088987147, 0.581105310661, 0.971585489909)	(10.7852962388, 143.32606459, 44.5462853608)	(0.520991234408, 0.601466078935)	5.04	0		
1461957556546211.0	(-26.6629118911, -13.3298730738, 740.367676863)	(0.623088679452, 0.557340876494, 0.967892252604)	(17.9113203476, 157.369196302, 50.2398423711)	(0.53486049114, 0.549202842196)	5.08	0	(32.1258038595, -18.2539112871, 741.436261347)	(0.450051118521, 0.581162971167, 0.971454264323)	(8.14915302834, 147.764455019, 46.3457578332)	(0.515860554746, 0.584948064685)	4.99	0		
1461957556554486.0	(-26.6597181529, -13.3373630366, 740.37851884)	(0.623078618968, 0.557377664918, 0.967928466797)	(16.7505754907, 147.815120668, 46.3662993881)	(0.532601353621, 0.58475950626)	5.09	0	(32.1315010462, -18.2640102615, 741.37684394)	(0.450027899263, 0.581220825218, 0.971256103516)	(8.13697906495, 148.504881806, 46.6459517082)	(0.515836860772, 0.582192475599)	4.97	0		
1461957556562812.0	(-26.6552933078, -13.3436114547, 740.298561497)	(0.623071295267, 0.557416256404, 0.967661946614)	(17.4972271908, 151.978580903, 48.0543059307)	(0.534054548834, 0.56926467844)	5.08	0	(32.1362445129, -18.2739611153, 741.369984447)	(0.450013297189, 0.581271631057, 0.971233317057)	(1.85636810563, 141.510328793, 43.810125116)	(0.503613016944, 0.608223562365)	5.04	0		
1461957556571169.0	(-26.6472067151, -13.3494730531, 740.262543666)	(0.623050085871, 0.557448933906, 0.967541910807)	(9.32678814485, 148.390867049, 46.5997262982)	(0.518152565482, 0.5826167955)	5.09	0	(32.1405448875, -18.2808118009, 741.316141346)	(0.449994763653, 0.581312508367, 0.971053873698)	(7.22591130919, 144.806546704, 45.146522508)	(0.514063665452, 0.595956283202)	4.97	0		
1461957556579525.0	(-26.6410354505, -13.3536585432, 740.215118242)	(0.623035295556, 0.557474198978, 0.967383626302)	(14.9212759315, 151.536447258, 47.8750501091)	(0.529041019719, 0.570910133017)	5.05	0	(32.1481905841, -18.2859589706, 741.30302679)	(0.449970867066, 0.581339863754, 0.971010131836)	(4.26300501615, 152.666259398, 48.3331138772)	(0.508297012487, 0.566705398594)	4.91	0		
1461957556587883.0	(-26.6409970027, -13.3556536287, 740.200645938)	(0.623036228924, 0.557485559782, 0.967335408528)	(14.4315431422, 154.068226123, 48.9015182504)	(0.528087861312, 0.561487807505)	5.06	0	(33.458645987, -18.610799088, 755.98238875)	(0.447775364442, 0.581188462811, 1.0199412028)	(4.06085015214, 143.394302421, 44.5739512682)	(0.507903561993, 0.601212123478)	5.18	0		
1461957556596155.0	(-26.6454001035, -13.3887848246, 740.198488017)	(0.62304985019, 0.557653057684, 0.96732828776)	(15.6025532754, 146.166903249, 45.6980567174)	(0.530366977959, 0.590893549501)	5.14	0	(32.1456346692, -18.2888625974, 741.214602235)	(0.449968639456, 0.581365164553, 0.970715332031)	(5.5530597508, 145.261422541, 45.3309444421)	(0.510807823571, 0.594263406993)	4.98	0		
1461957556604490.0	(-26.6522715465, -13.3594661108, 740.15638492)	(0.623072622546, 0.557508916756, 0.967187906901)	(16.5333329439, 151.869526436, 48.0100915887)	(0.532178538233, 0.569670538014)	5.02	0	(32.1375808738, -18.2896523482, 741.165957508)	(0.449986976319, 0.581375123772, 0.970553181966)	(1.57672493885, 142.978655226, 44.4054339424)	(0.503068752314, 0.602759005486)	4.99	0		
1461957556612844.0	(-26.6554505966, -13.3587013972, 740.083202101)	(0.623087126426, 0.55751163208, 0.966943969726)	(20.5186458872, 151.79299483, 47.9790631067)	(0.53993508347, 0.569955359769)	5.01	0	(32.136684757, -18.2887320947, 741.155408788)	(0.449988436185, 0.581371778762, 0.970517985026)	(4.76636823602, 145.760956409, 45.533472241)	(0.509276699564, 0.592404330448)	4.99	0		
1461957556621193.0	(-26.6619529227, -13.3586019284, 740.055733246)	(0.623108221485, 0.55751367534, 0.966852416992)	(13.845267412, 150.246598786, 47.3521022397)	(0.526946803059, 0.575710462276)	5.01	0	(32.130798538, -18.2859991403, 741.108008361)	(0.450000488461, 0.58136383071, 0.970360107422)	(5.74095012078, 147.760006508, 46.3439542576)	(0.511173511329, 0.584964620364)	4.95	0		
1461957556629550.0	(-26.6703757397, -13.3606545265, 739.999150379)	(0.623137059586, 0.557529211136, 0.966663818359)	(14.9937578534, 149.313823485, 46.9739238202)	(0.529182090022, 0.579181899943)	5.07	0	(32.1255106822, -18.283545374, 741.118916956)	(0.450017235469, 0.581350250048, 0.970396321615)	(0.703685985673, 145.76220346, 45.5339778373)	(0.50136957179, 0.592399689395)	4.98	0		
