Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	iti_mean	iti_range	trialvec
1461697873436056.0	(4.70101271528, 14.6069904127, 648.590587843)	(0.527591659905, 0.405908773099, 0.661968587239)	(3.04216903563, 181.124742854, 59.8711383942)	(0.505920920661, 0.46079366262)	2.43	0	(65.1972459033, 1.06941932753, 646.107006529)	(0.330019042466, 0.482717803515, 0.653689982096)	(-10.419719013, 188.085231319, 62.6931540748)	(0.479720282186, 0.43488935125)	2.63	0						
1461697873444413.0	(4.83513412596, 14.6307796307, 648.682227017)	(0.527157439326, 0.405782499595, 0.662274169922)	(0.860633753364, 182.28807403, 60.3427919047)	(0.501675036499, 0.456464182993)	2.44	0	(65.323305246, 1.06864673999, 646.141324965)	(0.32961611743, 0.482720928735, 0.653804321289)	(-11.8136358289, 186.96685603, 62.2397271899)	(0.47700732614, 0.439051522031)	2.63	0						
1461697873452665.0	(4.97537367059, 14.6656416253, 648.779956531)	(0.526703427644, 0.405593486382, 0.662599894206)	(4.17529985352, 181.858344718, 60.1685652163)	(0.508126313455, 0.458063473322)	2.44	0	(65.4585194977, 1.07347807735, 646.20141258)	(0.329190024222, 0.482692019592, 0.654004720052)	(-7.57712083341, 189.282500832, 63.1785673264)	(0.485252781562, 0.430433565941)	2.61	0						
1461697873461000.0	(5.14304154026, 14.7373919119, 648.779957895)	(0.526156299564, 0.405180420189, 0.662599894206)	(-4.55589671729, 182.900671752, 60.5911595857)	(0.491132937491, 0.454184325448)	2.49	0	(65.601759416, 1.07552926653, 646.344561604)	(0.328759680088, 0.482679832405, 0.654481811523)	(-10.8767769253, 187.066396515, 62.2800842441)	(0.478830718324, 0.43868106991)	2.60	0						
1461697873469373.0	(5.25269867276, 14.7252814774, 648.772969446)	(0.525799094381, 0.405247835792, 0.662576497396)	(0.469489228733, 183.162812741, 60.6974403424)	(0.500913758717, 0.453208735612)	2.50	0	(65.7393753328, 1.07530812349, 646.433169996)	(0.328333483403, 0.4826802023, 0.65477722168)	(-11.4437310891, 187.922192288, 62.6270525786)	(0.477727265299, 0.435496120997)	2.61	0						
1461697873477724.0	(5.38379148367, 14.758758488, 648.738448119)	(0.525370428975, 0.405050184921, 0.662461547852)	(-0.080974378734, 180.148397452, 59.4752951932)	(0.499842400975, 0.46442725176)	2.42	0	(65.8608164364, 1.0728904037, 646.438368405)	(0.327938184379, 0.482692530457, 0.654794514974)	(-8.38240003649, 187.38563175, 62.4095129247)	(0.483685480661, 0.437492996836)	2.57	0						
1461697873486011.0	(5.53919023682, 14.8273590248, 648.738449449)	(0.524863284368, 0.404655286904, 0.662461547852)	(0.378408750689, 186.283922677, 61.962843083)	(0.500736490367, 0.441593142252)	2.58	0	(65.9841828294, 1.06609376372, 646.505372471)	(0.327553013731, 0.482730602454, 0.655017903646)	(-6.94406915535, 185.798268418, 61.7659425436)	(0.486484879028, 0.44340056413)	2.59	0						
1461697873494329.0	(5.63866415872, 14.8202729836, 648.907320188)	(0.524545515442, 0.404716406218, 0.663024495443)	(1.66102228132, 184.159764079, 61.1016378813)	(0.503232818765, 0.449498458956)	2.52	0	(66.1048010878, 1.06070162978, 646.535606961)	(0.327167112394, 0.482760266465, 0.655118611654)	(-10.2980414306, 184.841016495, 61.37784048)	(0.479957101147, 0.446963094547)	2.60	0						
1461697873502681.0	(5.74948654281, 14.8432087078, 648.715877058)	(0.524177283734, 0.404559378577, 0.662386271159)	(-3.8822817233, 185.110709519, 61.4871830854)	(0.492443982633, 0.445959398886)	2.55	0	(66.2016920244, 1.04622139425, 646.470630008)	(0.326833548747, 0.482841433323, 0.654902140299)	(-13.4440324424, 186.632853298, 62.1043112701)	(0.47383411358, 0.440294554157)	2.59	0						
1461697873511041.0	(5.84363463928, 14.8681690519, 648.754148869)	(0.523871683324, 0.404420199668, 0.662513834635)	(2.21998800181, 176.644605849, 58.0547404586)	(0.504320724021, 0.477467041871)	2.39	0	(66.2902306446, 1.03131387161, 646.496622948)	(0.326551417005, 0.482926086449, 0.654988810221)	(-12.3939778013, 184.202771075, 61.1190743613)	(0.475877816657, 0.449338403145)	2.57	0						
1461697873519397.0	(5.95882720138, 14.930346292, 648.754150164)	(0.52349559494, 0.404062557761, 0.662513834635)	(0.553987588241, 185.906854069, 61.8099668117)	(0.501078216404, 0.442996449314)	2.51	0	(66.3676733336, 1.01144298336, 646.420365179)	(0.326278377168, 0.483038361306, 0.65473449707)	(-10.8811949243, 186.416704943, 62.016677471)	(0.478822119649, 0.441098976766)	2.58	0						
1461697873527669.0	(6.00791832616, 14.8979005483, 648.701705068)	(0.52333420859, 0.404241346701, 0.662339070638)	(-2.07558537116, 182.912776326, 60.5960671864)	(0.495960324307, 0.454139276791)	2.49	0	(66.4398087478, 0.993340370627, 646.420902078)	(0.32604307792, 0.483141322042, 0.654736328125)	(-10.5934536537, 183.787327422, 60.9506395583)	(0.479382145477, 0.450884527645)	2.59	0						
1461697873535990.0	(6.07054651088, 14.9052169372, 648.510484968)	(0.523122870208, 0.404174238908, 0.661701660156)	(9.43719834863, 171.363470609, 55.9135909496)	(0.518367454941, 0.49712143428)	2.31	0	(66.4908321304, 0.965835613623, 646.261721186)	(0.325834239512, 0.483297024305, 0.654205729167)	(-10.5760271531, 185.765271487, 61.75256448)	(0.479416062372, 0.443523366257)	2.60	0						
1461697873544357.0	(6.14762778233, 14.9567503228, 648.510486249)	(0.522870994646, 0.403877903535, 0.661701660156)	(2.07886198297, 181.07327368, 59.8502710634)	(0.504046052906, 0.460985211461)	2.45	0	(66.5399795416, 0.936596632543, 646.237956457)	(0.325667638185, 0.483464027043, 0.654126586914)	(-13.0369999381, 185.887993983, 61.8023202997)	(0.474626313861, 0.443066639437)	2.60	0						
1461697873552710.0	(6.16353221392, 14.9031637716, 648.487170818)	(0.522819072384, 0.404182071018, 0.661623942057)	(1.75955071648, 179.66461085, 59.2791518647)	(0.503424582944, 0.466227722924)	2.42	0	(66.573842777, 0.902610617074, 646.174668915)	(0.325540460221, 0.48365814862, 0.653915608724)	(-14.6662235711, 184.358837325, 61.182348858)	(0.471455384252, 0.448757583459)	2.59	0						
1461697873561064.0	(6.23019956805, 14.9329429319, 648.487172091)	(0.522601436627, 0.404010598057, 0.661623942057)	(-0.0785664075643, 176.193444604, 57.8718245446)	(0.499847087568, 0.479146093771)	2.45	0	(66.590978223, 0.868325333382, 646.02818584)	(0.325445690518, 0.483853532132, 0.653427327474)	(-13.1094433603, 184.791538807, 61.3577805644)	(0.474485318489, 0.447147231831)	2.60	0						
1461697873569336.0	(6.25983450219, 14.9242788673, 648.487172088)	(0.522505013577, 0.404059984725, 0.661623942057)	(4.17867647453, 173.409766055, 56.7432278156)	(0.508132885314, 0.489505894845)	2.38	0	(66.6022138431, 0.83921851602, 645.878009378)	(0.325369128427, 0.484019300595, 0.652926635742)	(-14.092983697, 184.213800745, 61.1235461599)	(0.472571071045, 0.449297354875)	2.60	0						
1461697873577665.0	(6.27716163972, 14.9019967621, 648.487172086)	(0.522448888032, 0.404187599627, 0.661623942057)	(11.6559606261, 169.017102662, 54.9622946186)	(0.522685793355, 0.505853730323)	2.31	0	(66.6098932153, 0.813667926902, 645.742488644)	(0.325308048732, 0.484164876219, 0.652474975586)	(-15.7923340094, 182.527793209, 60.4399821072)	(0.4692636551, 0.455572038671)	2.58	0						
1461697873586029.0	(6.28061848862, 14.8784250035, 648.487172086)	(0.522437970325, 0.404322753012, 0.661623942057)	(8.9196748538, 176.850170468, 58.1380832557)	(0.517360207968, 0.476702007933)	2.38	0	(66.6073189861, 0.787641632325, 645.644659463)	(0.325290570156, 0.484313679028, 0.652148844401)	(-14.3236031803, 180.049949027, 59.4353808971)	(0.472122220357, 0.464793639645)	2.56	0						
1461697873594378.0	(6.27069185397, 14.8499487029, 648.487172086)	(0.522470727364, 0.404486172221, 0.661623942057)	(0.525487833192, 173.432853039, 56.7525880537)	(0.501022747826, 0.489419973805)	2.45	0	(66.5905640943, 0.757608382572, 645.519761786)	(0.32531225729, 0.484485536895, 0.651732584635)	(-16.4126532107, 179.59179327, 59.249629173)	(0.468056338632, 0.46649872248)	2.58	0						
1461697873602667.0	(6.26045959297, 14.8259294307, 648.487172086)	(0.522504414996, 0.404624032708, 0.661623942057)	(-0.27524673625, 181.079574565, 59.8528256536)	(0.499464292066, 0.460961761946)	2.47	0	(66.5709896582, 0.734742335735, 645.401057318)	(0.325344751052, 0.484616340235, 0.651336873372)	(-16.8079602127, 181.37213796, 59.971440675)	(0.467286959492, 0.459872951395)	2.56	0						
1461697873610983.0	(5.38746175343, 14.5084022436, 635.265931809)	(0.524879352693, 0.404770113577, 0.617553100586)	(-3.64060851913, 179.752528822, 59.3147967617)	(0.492914346985, 0.465900525411)	2.52	0	(66.5466983588, 0.718740278227, 645.279054246)	(0.325391724237, 0.484707762538, 0.650930175781)	(-15.2862407685, 177.526574639, 58.4123202128)	(0.470248655569, 0.474184686866)	2.57	0						
1461697873619340.0	(6.21126174386, 14.7741514404, 648.487172089)	(0.522665457621, 0.4049214958, 0.661623942057)	(5.63482489597, 172.729280837, 56.4673362648)	(0.51096696165, 0.492038404031)	2.37	0	(66.51500916, 0.701749381756, 645.193909028)	(0.325472786269, 0.484805267968, 0.650646362305)	(-16.6191058631, 177.53279345, 58.4148415275)	(0.467654523427, 0.474161542799)	2.59	0						
1461697873627694.0	(6.16903015557, 14.7370749294, 648.487172092)	(0.522803589568, 0.405134572004, 0.661623942057)	(-0.584822578422, 175.176728063, 57.4596135289)	(0.498861769991, 0.482929929054)	2.47	0	(66.4631901228, 0.688625860729, 645.048012935)	(0.325603431843, 0.484880395072, 0.65016011556)	(-15.2342509483, 179.418805344, 59.1794940608)	(0.470349842452, 0.46714251826)	2.56	0						
1461697873636050.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(66.4092824098, 0.686893173269, 644.946183531)	(0.325752612138, 0.48489036106, 0.64982055664)	(-16.4574393614, 176.028956798, 57.8051356666)	(0.467969172126, 0.479758255309)	2.55	0						
1461697873644322.0	(5.25450793358, 14.4214084159, 635.654184141)	(0.525334464598, 0.40533065235, 0.618847249349)	(0.926343916406, 172.909854384, 56.5405468426)	(0.501802927046, 0.491366377431)	2.43	0	(66.3644873328, 0.686264477198, 644.837174078)	(0.325870074384, 0.484893806303, 0.64945719401)	(-17.9270122469, 174.251580329, 57.0845275813)	(0.465108967989, 0.486372979794)	2.56	0						
1461697873652652.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(66.3175084864, 0.69114935951, 644.71428609)	(0.325990946109, 0.484865454758, 0.649047648112)	(-16.7859996781, 174.856503339, 57.329783676)	(0.467329700899, 0.484121684634)	2.57	0						
1461697873661013.0	(5.08467222961, 14.3777236858, 634.652028364)	(0.525861468268, 0.405458793991, 0.615506795247)	(6.6817613367, 167.787341843, 54.4637083007)	(0.513004595828, 0.510430436013)	2.40	0	(66.2477439754, 0.698449440279, 644.498220109)	(0.326161542336, 0.484822827964, 0.648327433268)	(-18.349409562, 178.818206072, 58.9359909546)	(0.464286863445, 0.469377722098)	2.52	0						
1461697873669365.0	(5.09609191985, 14.3955241412, 635.577392307)	(0.52585603992, 0.405473786084, 0.618591308594)	(18.1257991006, 141.690764424, 43.8832797778)	(0.535277927405, 0.607552049037)	2.07	0	(66.1928542874, 0.709976345459, 644.432594776)	(0.326323613518, 0.484756726325, 0.648108723958)	(-16.7620097058, 177.887906354, 58.5588162197)	(0.467376392165, 0.472839946579)	2.54	0						
1461697873677727.0	(4.96575194789, 14.3365329112, 634.423089585)	(0.52624785486, 0.405671826828, 0.614743652344)	(18.1257991006, 141.690764424, 43.8832797778)	(0.535277927405, 0.607552049037)	2.07	0	(66.1454838095, 0.717866735614, 644.421906562)	(0.3264757779, 0.484711851833, 0.648073120117)	(-15.3172065883, 178.977553066, 59.0005955749)	(0.470188387333, 0.468784692721)	2.66	0						
1461697873685992.0	(4.87413513611, 14.3534841306, 633.852136014)	(0.526531329597, 0.405499815488, 0.612840372721)	(-8.17270348296, 176.563420853, 58.0218253358)	(0.484093609414, 0.47776918179)	2.59	0	(66.0786822025, 0.729045210361, 644.222738604)	(0.326641310892, 0.484646904906, 0.647409057617)	(-9.42486697734, 175.668914626, 57.6591624835)	(0.481656545392, 0.481098196406)	2.67	0						
1461697873694323.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(66.0232730197, 0.745147688032, 644.112555971)	(0.326793252999, 0.484554073849, 0.647041829427)	(-15.5858336225, 173.069629151, 56.6053248967)	(0.46966556321, 0.490771756042)	2.60	0						
1461697873702679.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.9763885272, 0.756799965365, 644.118701653)	(0.326948327425, 0.484487627316, 0.64706237793)	(-11.5733237088, 176.524580553, 58.0060781742)	(0.477475041439, 0.47791373073)	2.65	0						
1461697873711033.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.9126110581, 0.776032739561, 644.026024537)	(0.327132362274, 0.484376969445, 0.646753336589)	(-13.2501529031, 174.844651209, 57.3249784248)	(0.474211457954, 0.484165793787)	2.62	0						
1461697873719316.0	(4.77612488448, 14.3921839331, 635.571312392)	(0.526914137948, 0.405495883896, 0.618570963542)	(14.8822164489, 143.950801148, 44.7995745333)	(0.528964998927, 0.599141045224)	2.21	0	(65.8519676184, 0.792842121055, 643.929232475)	(0.327305102115, 0.484280168258, 0.646430867513)	(-15.6193036693, 173.991382316, 56.979034572)	(0.46960042104, 0.487341338609)	2.62	0						
1461697873727640.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.8068701415, 0.805656491004, 643.911284066)	(0.327447937347, 0.484206790768, 0.646370849609)	(-13.9268420571, 170.415656294, 55.529315209)	(0.472894429628, 0.500648841482)	2.64	0						
1461697873735990.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.7521866763, 0.816354176134, 643.873922745)	(0.327617054329, 0.484145573987, 0.64624633789)	(-20.8255547017, 168.971102554, 54.9436446307)	(0.459467585244, 0.506024925365)	2.55	0						
1461697873744348.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.6842912306, 0.829732782828, 643.770123832)	(0.327811820844, 0.484068525514, 0.645900472005)	(-19.9334493141, 168.512264414, 54.7576162459)	(0.461203874437, 0.50773254777)	2.55	0						
1461697873752705.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.6333533208, 0.839773503801, 643.736882121)	(0.327969807012, 0.484011058423, 0.645789591471)	(-20.3395886974, 167.695105787, 54.4263127074)	(0.460413412422, 0.510773703805)	2.57	0						
1461697873760970.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.5848386198, 0.843674516755, 643.754617704)	(0.328133438553, 0.483989369661, 0.645848795573)	(-16.8613966071, 168.722810999, 54.8429788993)	(0.467182957168, 0.506948972835)	2.60	0						
1461697873769290.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.5274887664, 0.847984492717, 643.703886373)	(0.328307884737, 0.483964863514, 0.64567952474)	(-18.984720764, 168.775209502, 54.8642230112)	(0.463050368307, 0.506753965383)	2.60	0						
1461697873777664.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.4777692061, 0.849451229925, 643.664493188)	(0.328460376958, 0.483956736922, 0.645548299153)	(-20.0220451605, 163.351954247, 52.6654532777)	(0.461031441883, 0.526937274851)	2.54	0						
1461697873786016.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.4331432098, 0.849952055631, 643.661773019)	(0.328605897738, 0.483954420297, 0.64553914388)	(-19.5388307922, 166.265406415, 53.8466645881)	(0.4619719136, 0.516094505341)	2.60	0						
1461697873794297.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.3826694738, 0.842568235472, 643.697881222)	(0.328780929399, 0.483997955818, 0.645659586588)	(-19.3175687872, 167.667189974, 54.4149946996)	(0.462402551991, 0.510877595928)	2.59	0						
1461697873802619.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.3381513314, 0.841747374963, 643.672538332)	(0.328920133704, 0.484003065991, 0.645575154622)	(-21.4373311597, 159.319510135, 51.0305650691)	(0.458276895368, 0.541944510105)	2.59	0						
1461697873810975.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.3052452687, 0.840888406924, 643.679980167)	(0.329029943918, 0.484008517022, 0.645599975586)	(-22.3392586151, 159.937727662, 51.2812112076)	(0.456521489655, 0.539643737767)	2.49	0						
1461697873819333.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.3729642223, 0.880212806201, 637.786855545)	(0.330539782838, 0.483742400032, 0.625956217448)	(-27.7278713219, 154.828571335, 49.2097877234)	(0.446033726505, 0.55865808956)	2.51	0						
1461697873827688.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.2456755786, 0.84293048291, 643.819515564)	(0.329261922522, 0.483998711832, 0.646065063476)	(-19.2999050399, 156.808274522, 50.0124258518)	(0.462436930635, 0.551290381386)	2.60	0						
1461697873835959.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.0635441996, 0.893850863732, 636.296076252)	(0.33116821514, 0.483653791523, 0.620986938477)	(-26.0972092165, 143.522296151, 44.625844223)	(0.449207455787, 0.600735779117)	2.52	0						
1461697873844291.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.1739871016, 0.857067745455, 643.775023342)	(0.329484939966, 0.483917815649, 0.645916748047)	(-28.9919092907, 159.172806446, 50.9710864689)	(0.4435735514, 0.542490485874)	2.45	0						
1461697873852652.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.1506052305, 0.854724398448, 643.782482959)	(0.329563545531, 0.48393169492, 0.64594156901)	(-26.2204440929, 153.128069648, 48.5203472552)	(0.448967605892, 0.564986715116)	2.47	0						
1461697873861006.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.802677687, 0.88623692608, 635.113791852)	(0.331719603218, 0.483691060203, 0.617045898437)	(-16.6545272315, 135.781963492, 41.4876535276)	(0.467585583434, 0.629542376284)	2.53	0						
1461697873869357.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.1119393023, 0.844742364148, 643.992094926)	(0.329745489456, 0.483991500865, 0.646640218099)	(-27.5440543476, 154.033316059, 48.8873645385)	(0.446391486283, 0.56161772959)	2.53	0						
1461697873877618.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.0837461747, 0.846086199723, 644.03008144)	(0.32984781723, 0.483984453433, 0.646766967773)	(-19.5089143627, 153.831073045, 48.8053684313)	(0.462030139426, 0.562370401769)	2.64	0						
1461697873885946.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.0645693129, 0.854369628918, 644.083464814)	(0.329924570693, 0.483937441436, 0.646944783529)	(-29.3981050312, 155.187746617, 49.3554094398)	(0.442782979698, 0.557321374703)	2.48	0						
1461697873894317.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697873902668.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.9894547222, 0.935952290208, 644.083496588)	(0.330169713631, 0.483468482232, 0.646944986979)	(-15.6700756638, 146.818738626, 45.9623326607)	(0.469501604391, 0.588467664212)	2.65	0						
1461697873910957.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.296354713, 0.934619647211, 633.006461211)	(0.332842724639, 0.483395412748, 0.610021565755)	(-8.47920636414, 147.643235252, 46.2966112705)	(0.48349706819, 0.585399198912)	2.76	0						
1461697873919270.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.3683546419, 0.94915622342, 633.670670527)	(0.332778204607, 0.48331565346, 0.612235514323)	(-22.5302361393, 140.232292458, 43.2919662834)	(0.456149793423, 0.612979931307)	2.52	0						
1461697873927623.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.5436547448, 0.967882663856, 634.973378312)	(0.332539215454, 0.483216384325, 0.616577962239)	(-13.0683403069, 136.383409648, 41.7314999888)	(0.474565316647, 0.627304020664)	2.66	0						
1461697873935973.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.9678561218, 0.945539293357, 644.515939959)	(0.330353759276, 0.483417555977, 0.648386433919)	(-31.8684173628, 153.448881515, 48.6504151553)	(0.43797505379, 0.563792774415)	2.54	0						
1461697873944330.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.5523648405, 0.982868364584, 635.300864013)	(0.332596148002, 0.483131961125, 0.617669474284)	(-25.4600433439, 134.58392, 41.0019264785)	(0.450447560639, 0.634001042055)	2.49	0						
1461697873952631.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.9478080559, 0.960318734498, 644.634415278)	(0.330450270631, 0.483333853748, 0.64878133138)	(-38.3404398523, 149.910305342, 47.2157575884)	(0.42537866903, 0.576962019567)	2.40	0						
1461697873960940.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.8239899412, 1.00641448826, 637.281449018)	(0.332217402184, 0.483010717733, 0.624271443685)	(-22.6472940517, 144.668299218, 45.0904723365)	(0.455921965645, 0.596470788172)	2.56	0						
1461697873969305.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697873977652.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(64.9525322905, 0.990501166335, 644.797721124)	(0.330477245803, 0.483161646139, 0.649325764974)	(-34.2745905977, 154.248831369, 48.9747416797)	(0.433291960689, 0.560815662936)	2.51	0						
1461697873986012.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.6662200721, 1.03603641336, 636.35580425)	(0.332495614584, 0.482830906774, 0.621185913086)	(-32.4072624288, 145.916818823, 45.5966640959)	(0.436926309014, 0.59182426936)	2.48	0						
1461697873994282.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.8176702662, 1.04960865381, 637.375508539)	(0.332262434769, 0.482760371556, 0.624584960937)	(-18.128899777, 143.565331687, 44.6432922737)	(0.464716037802, 0.600575617094)	2.64	0						
1461697874002617.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.722623534, 1.05471289719, 636.709103459)	(0.332401619167, 0.482724985265, 0.622363688151)	(-22.8695397966, 144.2089829, 44.9042500823)	(0.455489412618, 0.598180190175)	2.57	0						
1461697874010974.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.5446130866, 1.06299218131, 635.477327633)	(0.3326671722, 0.482666161068, 0.61825785319)	(-21.2244782464, 142.124259034, 44.0590330449)	(0.45869116729, 0.605938745687)	2.67	0						
1461697874019327.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(63.3951922238, 1.06628848675, 634.449953763)	(0.332892434005, 0.482638037834, 0.614833170573)	(-22.6947870776, 142.933971075, 44.3873174877)	(0.455829530795, 0.602925303032)	2.54	0						
1461697874027601.0	(64.3230708255, 0.992707299377, 629.939992679)	(0.32861420612, 0.483010483598, 0.599800008138)	(72.1354369387, 130.323892656, 39.2747683885)	(0.640395945774, 0.64985525621)	2.59	1	(64.5274186007, 0.999609669555, 634.449465393)	(0.32914239679, 0.483012641268, 0.614831542969)	(-26.3357854959, 140.884082849, 43.5562239878)	(0.448743118926, 0.610554213441)	2.64	3						
1461697874035930.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697874044282.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(65.0259129798, 1.03731596191, 644.999805847)	(0.330289531004, 0.48289332013, 0.649999389648)	(-35.5544412888, 148.385385776, 46.5975040061)	(0.430801009558, 0.582637194731)	2.57	0						
